# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 94
# Emin, Emax in file for selected band(s):   -109.7850980    179.8864690
# Nbands, Nspin, Nk   =     94     2    44
# E_F                 =    -6.6700 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.085098      0.000000      0.000000      0.000000
   -108.626447      0.000000      0.000000      0.000000
   -107.167796      0.000000      0.000000      0.000000
   -105.709145      0.000000      0.000000      0.000000
   -104.250494      0.000000      0.000000      0.000000
   -102.791843      9.705300      0.000000      9.705300
   -101.333191      0.000000      0.000000      0.000000
    -99.874540      0.000000      0.000000      0.000000
    -98.415889      0.000000      0.000000      0.000000
    -96.957238      0.000000      0.000000      0.000000
    -95.498587      0.000000      0.000000      0.000000
    -94.039936      0.000000      0.000000      0.000000
    -92.581285      0.000000      0.000000      0.000000
    -91.122634      0.000000      0.000000      0.000000
    -89.663983      0.000000      0.000000      0.000000
    -88.205332      0.000000      0.000000      0.000000
    -86.746681      0.000000      0.000000      0.000000
    -85.288029      0.000000      0.000000      0.000000
    -83.829378      0.000000      0.000000      0.000000
    -82.370727      0.000000      0.000000      0.000000
    -80.912076      0.000000      0.000000      0.000000
    -79.453425      0.000000      0.000000      0.000000
    -77.994774      0.000000      0.000000      0.000000
    -76.536123      0.000000      0.000000      0.000000
    -75.077472      0.000000      0.000000      0.000000
    -73.618821      0.000000      0.000000      0.000000
    -72.160170      0.000000      0.000000      0.000000
    -70.701519      0.000000      0.000000      0.000000
    -69.242867      0.000000      0.000000      0.000000
    -67.784216      0.000000      0.000000      0.000000
    -66.325565      0.000000      0.000000      0.000000
    -64.866914      0.000000      0.000000      0.000000
    -63.408263      0.000007      3.473478      3.473486
