# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 50
# Emin, Emax in file for selected band(s):   -110.6556120    239.7096390
# Nbands, Nspin, Nk   =     50     2    89
# E_F                 =    -6.8235 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.955612      0.000000      0.000000      0.000000
   -109.191968      0.000000      0.000000      0.000000
   -107.428323      0.000000      0.000000      0.000000
   -105.664679      0.000000      0.000000      0.000000
   -103.901034      0.709658      0.000000      0.709658
   -102.137390      0.000000      0.000000      0.000000
   -100.373745      0.000000      0.000000      0.000000
    -98.610101      0.000000      0.000000      0.000000
    -96.846456      0.000000      0.000000      0.000000
    -95.082812      0.000000      0.000000      0.000000
    -93.319167      0.000000      0.000000      0.000000
    -91.555523      0.000000      0.000000      0.000000
    -89.791878      0.000000      0.000000      0.000000
    -88.028234      0.000000      0.000000      0.000000
    -86.264589      0.000000      0.000000      0.000000
    -84.500945      0.000000      0.000000      0.000000
    -82.737300      0.000000      0.000000      0.000000
    -80.973656      0.000000      0.000000      0.000000
    -79.210011      0.000000      0.000000      0.000000
    -77.446367      0.000000      0.000000      0.000000
    -75.682722      0.000000      0.000000      0.000000
    -73.919078      0.000000      0.000000      0.000000
    -72.155433      0.000000      0.000000      0.000000
    -70.391789      0.000000      0.000000      0.000000
    -68.628145      0.000000      0.000000      0.000000
    -66.864500      0.000000      0.000000      0.000000
    -65.100856      0.000000      0.000000      0.000000
    -63.337211      0.000000      0.000000      0.000000
    -61.573567      0.000000      0.000000      0.000000
    -59.809922      0.000000      0.000000      0.000000
    -58.046278      0.000000      0.000000      0.000000
    -56.282633      0.000000      0.000000      0.000000
    -54.518989      0.000000      0.000000      0.000000
    -52.755344      0.000000      0.000000      0.000000
    -50.991700      0.000000      0.000000      0.000000
    -49.228055      0.000000      0.000000      0.000000
    -47.464411      0.000000      1.818746      1.818746
    -45.700766      0.000000      0.000000      0.000000
    -43.937122      0.000000      0.000000      0.000000
    -42.173477      0.000000      0.000000      0.000000
    -40.409833      0.000000      0.000000      0.000000
    -38.646188      0.000000      0.000000      0.000000
    -36.882544      0.000000      0.000000      0.000000
    -35.118899      0.000000      0.000000      0.000000
    -33.355255      0.000000      0.000000      0.000000
    -31.591611      0.000000      0.000000      0.000000
    -29.827966      0.000000      0.000000      0.000000
    -28.064322      0.000000      0.000000      0.000000
    -26.300677      0.000000      0.000000      0.000000
    -24.537033      0.000000      0.000000      0.000000
    -22.773388      0.000000      0.000000      0.000000
    -21.009744      0.000000      0.000000      0.000000
    -19.246099      0.000000      0.000000      0.000000
    -17.482455      0.000000      0.000000      0.000000
    -15.718810      0.000000      0.000000      0.000000
    -13.955166      0.000000      0.000000      0.000000
    -12.191521      0.000000      0.000000      0.000000
    -10.427877      0.000000      0.000000      0.000000
     -8.664232      0.000454      0.000000      0.000454
     -6.900588      0.000000      0.105446      0.105446
     -5.136943      0.735103      0.089843      0.824946
     -3.373299      1.365560      1.286475      2.652034
     -1.609654      2.083234      3.023720      5.106954
      0.153990      1.980160      0.834979      2.815139
      1.917635      0.320744      1.506995      1.827739
      3.681279      0.136335      0.006482      0.142818
      5.444924      0.000001      0.092293      0.092293
      7.208568      0.000216      0.018311      0.018527
      8.972212      0.144834      0.149947      0.294781
     10.735857      0.523239      0.239060      0.762300
     12.499501      0.134673      0.022305      0.156978
     14.263146      0.046102      0.558939      0.605041
     16.026790      0.324069      0.315132      0.639202
     17.790435      0.281378      1.558758      1.840136
     19.554079      0.032795      0.014731      0.047527
     21.317724      0.294675      1.729712      2.024387
     23.081368      0.672990      0.210903      0.883893
     24.845013      0.030510      0.896537      0.927047
     26.608657      0.496036      0.640270      1.136306
     28.372302      0.000240      1.662206      1.662446
     30.135946      0.592262      0.000001      0.592263
     31.899591      0.016880      0.304993      0.321872
     33.663235      1.207804      0.004070      1.211874
     35.426880      0.000000      0.388047      0.388047
     37.190524      1.194753      0.021371      1.216124
     38.954169      0.782509      0.000327      0.782836
     40.717813      0.855342      0.000051      0.855393
     42.481458      0.482901      0.266685      0.749586
     44.245102      0.898048      0.197578      1.095626
     46.008746      0.165206      0.679021      0.844227
     47.772391      0.059884      0.059979      0.119863
     49.536035      0.273250      0.002057      0.275307
     51.299680      0.587164      0.322534      0.909698
     53.063324      0.089152      0.000024      0.089176
     54.826969      0.992910      0.000533      0.993443
     56.590613      0.105460      0.437467      0.542927
     58.354258      0.696503      0.060424      0.756927
     60.117902      0.597342      0.000469      0.597811
     61.881547      0.000127      0.000127      0.000254
     63.645191      0.030675      0.245887      0.276562
     65.408836      0.000000      0.291377      0.291378
     67.172480      0.055237      0.000000      0.055237
     68.936125      0.211749      0.000000      0.211749
     70.699769      0.010208      0.000000      0.010208
     72.463414      0.001350      0.008177      0.009527
     74.227058      0.000000      0.000000      0.000000
     75.990703      0.273726      0.299433      0.573158
     77.754347      0.028142      0.162823      0.190966
     79.517992      0.131005      0.163415      0.294420
     81.281636      0.268002      0.006686      0.274688
     83.045281      0.052504      0.614527      0.667030
     84.808925      0.281219      0.000236      0.281455
     86.572569      0.001193      1.037131      1.038324
     88.336214      0.023328      0.048091      0.071419
     90.099858      0.000000      0.017958      0.017958
     91.863503      0.307834      0.154715      0.462549
     93.627147      0.591131      0.186907      0.778038
     95.390792      0.006550      0.000367      0.006917
     97.154436      0.014179      0.361323      0.375502
     98.918081      0.004759      0.000018      0.004776
    100.681725      0.033047      0.217381      0.250428
    102.445370      0.000000      0.641044      0.641044
    104.209014      0.710339      0.007263      0.717602
    105.972659      0.156599      0.318047      0.474646
    107.736303      0.052327      0.136674      0.189002
    109.499948      0.000000      0.040781      0.040781
    111.263592      0.000298      0.057815      0.058113
    113.027237      0.548207      0.307322      0.855529
    114.790881      0.300278      0.263976      0.564255
    116.554526      0.000000      0.624864      0.624864
    118.318170      0.000000      0.000000      0.000000
    120.081815      0.334556      0.117381      0.451937
    121.845459      0.000058      0.000000      0.000058
    123.609103      0.000000      0.000000      0.000000
    125.372748      0.000000      0.000000      0.000000
    127.136392      0.005996      0.000000      0.005996
    128.900037      0.000000      0.000000      0.000000
    130.663681      0.102256      0.001290      0.103546
    132.427326      0.000000      0.000000      0.000000
    134.190970      0.000000      0.008878      0.008878
    135.954615      0.000034      0.034026      0.034060
    137.718259      0.000000      0.000000      0.000000
    139.481904      0.000000      0.000006      0.000006
    141.245548      0.000000      0.000000      0.000000
    143.009193      0.000000      0.000000      0.000000
    144.772837      0.000000      0.000000      0.000000
    146.536482      0.223595      0.000000      0.223595
    148.300126      0.000000      0.007551      0.007551
    150.063771      0.000000      0.942578      0.942578
    151.827415      0.000000      0.000000      0.000000
    153.591060      0.000000      0.000000      0.000000
    155.354704      0.000039      0.000000      0.000039
    157.118349      0.000033      0.002338      0.002371
    158.881993      0.000000      0.000000      0.000000
    160.645638      0.233212      0.000000      0.233212
    162.409282      0.000044      0.000000      0.000044
    164.172926      0.000000      0.000000      0.000000
    165.936571      0.000000      0.000000      0.000000
    167.700215      0.000000      0.000000      0.000000
    169.463860      0.000000      0.000000      0.000000
    171.227504      0.000000      0.000000      0.000000
    172.991149      0.011353      0.000000      0.011353
    174.754793      0.003873      0.000000      0.003873
    176.518438      0.000000      0.000000      0.000000
