# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 135
# Emin, Emax in file for selected band(s):    -86.2551416    182.9778330
# Nbands, Nspin, Nk   =    135     2    46
# E_F                 =    -5.9855 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -86.555142      0.000000      0.000000      0.000000
    -85.199197      0.000000      0.000000      0.000000
    -83.843252      0.000000      0.000000      0.000000
    -82.487308      0.000000      0.000000      0.000000
    -81.131363      0.000000      0.000000      0.000000
    -79.775419      0.000000      0.000000      0.000000
    -78.419474      0.000000      0.000000      0.000000
    -77.063529      0.000000      0.000000      0.000000
    -75.707585      0.000000      0.000000      0.000000
    -74.351640      0.000000      0.000000      0.000000
    -72.995696      0.000000      0.000000      0.000000
    -71.639751      0.000000      0.000000      0.000000
    -70.283806      0.000000      0.000000      0.000000
    -68.927862      0.000000      0.000000      0.000000
    -67.571917      0.000000      0.000000      0.000000
    -66.215973      0.000000      0.000000      0.000000
    -64.860028      0.000000      0.000000      0.000000
    -63.504083      0.000000      0.000000      0.000000
    -62.148139      0.000000      0.000000      0.000000
    -60.792194      0.000000      0.000000      0.000000
    -59.436250      0.000000      0.000000      0.000000
    -58.080305      0.000000      0.000000      0.000000
    -56.724360      0.000000      0.000000      0.000000
    -55.368416      0.000000      0.000000      0.000000
    -54.012471      0.000000      0.000000      0.000000
    -52.656527      0.000000      0.000000      0.000000
    -51.300582      0.000000      0.000000      0.000000
    -49.944638      0.000000      0.000000      0.000000
    -48.588693      0.000000      0.000000      0.000000
    -47.232748      0.000000      0.000000      0.000000
    -45.876804      0.000000      0.000000      0.000000
    -44.520859      0.000000      0.000000      0.000000
    -43.164915      0.000000      0.000000      0.000000
    -41.808970      0.000000      0.000000      0.000000
    -40.453025      0.000000      0.000000      0.000000
    -39.097081      0.000000      0.000000      0.000000
    -37.741136      0.000000      0.000000      0.000000
    -36.385192      0.000000      0.000000      0.000000
    -35.029247      0.000000      0.000000      0.000000
    -33.673302      0.000000      0.000000      0.000000
    -32.317358      0.000000      0.000000      0.000000
    -30.961413      0.000000      0.000000      0.000000
    -29.605469      0.000000      0.000000      0.000000
    -28.249524      0.000000      0.000000      0.000000
    -26.893579      0.000000      0.000000      0.000000
    -25.537635      0.000000      0.000000      0.000000
    -24.181690      0.000000      0.000000      0.000000
    -22.825746      0.000000      0.000000      0.000000
    -21.469801      0.000000      0.000000      0.000000
    -20.113856      0.000000      0.000000      0.000000
    -18.757912      0.000000      0.000000      0.000000
    -17.401967      0.000000      0.000000      0.000000
    -16.046023      0.000000      0.000000      0.000000
    -14.690078     33.732254     35.304271     69.036526
    -13.334133      0.000000      0.000000      0.000000
    -11.978189      0.000000      0.000000      0.000000
    -10.622244      0.526929      0.370694      0.897623
     -9.266300      0.257154      0.436939      0.694092
     -7.910355      0.002597      0.309823      0.312420
     -6.554410      0.611351      0.642852      1.254203
     -5.198466      0.409717      0.378998      0.788716
     -3.842521      0.492330      1.644524      2.136854
     -2.486577      2.487254      3.008962      5.496216
     -1.130632      1.680145      3.606058      5.286202
      0.225313      1.629048      1.160401      2.789448
      1.581257      2.920112      2.198952      5.119064
      2.937202      1.933919      2.229164      4.163084
      4.293146      2.301819      1.085451      3.387270
      5.649091      1.182670      0.266988      1.449658
      7.005036      2.461693      1.341543      3.803236
      8.360980      1.172130      0.986426      2.158556
      9.716925      1.219478      0.607832      1.827310
     11.072869      3.184889      1.094908      4.279797
     12.428814      1.355692      1.183494      2.539186
     13.784759      1.495036      0.802605      2.297640
     15.140703      0.253696      0.317914      0.571611
     16.496648      1.283859      0.775389      2.059248
     17.852592      0.761051      0.278115      1.039165
     19.208537      0.152857      1.051212      1.204069
     20.564481      1.424263      0.360354      1.784617
     21.920426      0.547190      0.351607      0.898798
     23.276371      0.776973      0.729957      1.506929
     24.632315      0.954931      0.414543      1.369474
     25.988260      0.137555      0.110609      0.248165
     27.344204      1.340918      0.831912      2.172830
     28.700149      0.722203      0.386670      1.108873
