# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 147
# Emin, Emax in file for selected band(s):    -87.2734306    220.1828640
# Nbands, Nspin, Nk   =    147     2    46
# E_F                 =    -7.2502 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -87.573431      0.000000      0.000000      0.000000
    -86.025409      0.000000      0.000000      0.000000
    -84.477387      0.000000      0.000000      0.000000
    -82.929366      0.000000      0.000000      0.000000
    -81.381344      0.000000      0.000000      0.000000
    -79.833323      1.193677      0.006058      1.199734
    -78.285301      9.658847      8.528247     18.187094
    -76.737280      0.000000      0.000000      0.000000
    -75.189258      0.000000      0.000000      0.000000
    -73.641236      0.000000      0.000000      0.000000
    -72.093215      0.000000      0.000000      0.000000
    -70.545193      0.000000      0.000000      0.000000
    -68.997172      0.000000      0.000000      0.000000
    -67.449150      0.000000      0.000000      0.000000
    -65.901128      0.000000      0.000000      0.000000
    -64.353107      0.000000      0.000000      0.000000
    -62.805085      0.000000      0.000000      0.000000
    -61.257064      0.000000      0.000000      0.000000
    -59.709042      0.000000      0.000000      0.000000
    -58.161021      0.000000      0.000000      0.000000
    -56.612999      0.000000      0.000000      0.000000
    -55.064977      0.000000      0.000000      0.000000
    -53.516956      0.000000      0.000000      0.000000
    -51.968934      0.000000      0.000000      0.000000
    -50.420913      0.000000      0.000000      0.000000
    -48.872891     11.302487     29.696763     40.999250
    -47.324869      0.000000      0.000070      0.000070
    -45.776848      0.000000      0.000000      0.000000
    -44.228826      0.000000      0.000000      0.000000
    -42.680805      0.000000      0.000000      0.000000
    -41.132783      0.000000      0.000000      0.000000
    -39.584762      0.000000      0.000000      0.000000
    -38.036740      0.000000      0.000000      0.000000
    -36.488718      0.000000      0.000000      0.000000
    -34.940697      0.000000      0.000000      0.000000
    -33.392675      0.000000      0.000000      0.000000
    -31.844654      0.000000      0.000000      0.000000
    -30.296632      0.000000      0.000000      0.000000
    -28.748611      0.000000      0.000000      0.000000
    -27.200589      0.000000      0.000000      0.000000
    -25.652567      0.000000      0.000000      0.000000
    -24.104546      0.000000      0.000000      0.000000
    -22.556524      0.000000      0.000000      0.000000
    -21.008503      0.000000      0.000000      0.000000
    -19.460481      0.000000      0.000000      0.000000
    -17.912459      0.000000      0.000000      0.000000
    -16.364438      0.000000      0.000000      0.000000
    -14.816416      4.409535      4.288133      8.697668
    -13.268395      0.000000      0.000000      0.000000
    -11.720373      0.000000      0.000000      0.000000
    -10.172352      0.970368      0.049694      1.020063
     -8.624330      0.000000      0.000000      0.000000
     -7.076308      0.529999      0.265538      0.795537
     -5.528287      0.449872      0.472731      0.922603
     -3.980265      2.252298      2.729496      4.981794
     -2.432244      2.537461      1.047501      3.584962
     -0.884222      2.500463      3.633680      6.134144
      0.663800      0.761773      2.045695      2.807468
      2.211821      0.604319      1.896472      2.500791
      3.759843      1.620772      1.004942      2.625714
      5.307864      0.638957      0.396066      1.035023
      6.855886      1.149696      0.431330      1.581026
      8.403907      1.220230      0.530999      1.751229
      9.951929      0.774850      1.044769      1.819619
     11.499951      2.669647      0.997637      3.667284
     13.047972      1.319345      0.739083      2.058428
     14.595994      1.470758      1.769627      3.240384
     16.144015      1.441160      2.335852      3.777012
     17.692037      0.000947      0.028047      0.028994
     19.240058      0.674935      0.982807      1.657742
     20.788080      1.357529      0.136368      1.493897
     22.336102      0.321340      1.754722      2.076062
     23.884123      1.084486      0.775445      1.859931
     25.432145      1.030124      0.307702      1.337826
     26.980166      2.059578      0.641787      2.701364
     28.528188      1.284924      0.978201      2.263126
     30.076210      0.113106      0.584814      0.697921
     31.624231      0.783227      0.607920      1.391147
     33.172253      0.181483      0.067852      0.249336
     34.720274      0.677190      0.329710      1.006900
     36.268296      0.201751      0.251896      0.453646
     37.816317      0.953744      1.057408      2.011152
     39.364339      0.860042      0.681641      1.541684
     40.912361      0.799927      0.450495      1.250421
     42.460382      0.286690      0.982636      1.269326
     44.008404      0.025908      0.554853      0.580761
     45.556425      1.745914      1.782897      3.528811
     47.104447      0.793490      0.760529      1.554020
     48.652469      0.840710      0.097096      0.937806
     50.200490      0.672257      0.210026      0.882283
     51.748512      0.462216      0.117409      0.579625
     53.296533      0.783840      1.308623      2.092463
     54.844555      0.573713      0.036859      0.610573
     56.392576      0.059501      0.379683      0.439185
     57.940598      0.939822      0.875745      1.815567
     59.488620      0.000057      0.129347      0.129404
     61.036641      1.467695      0.115001      1.582697
     62.584663      0.845110      0.211860      1.056971
     64.132684      1.087848      0.949956      2.037804
     65.680706      0.480034      0.818892      1.298926
     67.228727      0.161410      0.901600      1.063011
     68.776749      1.003701      0.030911      1.034611
     70.324771      0.027551      0.382130      0.409681
     71.872792      0.237122      2.432975      2.670097
     73.420814      0.766322      1.390502      2.156824
     74.968835      0.057139      0.829719      0.886858
