path,converged,n_atoms,n_Mn,n_Ni,n_Ga,x_Mn,x_Ni,x_Ga,VEC,avg_en,avg_r,avg_mass,avg_nd,delta_en,delta_r,S_mix,S_mix_norm,delta_mass,has_Mn,has_Ni,has_Ga,n_elements,x_Mn_x_Ni,x_Mn_x_Ga,x_Ni_x_Ga,x_Mn_sq,x_Ni_sq,x_Ga_sq,Mn_excess,Mn_to_TM,VEC_m6,VEC_m7,VEC_m8,abs_VEC_m7p5,E_KS_eV,E_per_atom,E_fermi_eV,n_cg_steps,a,b,c,alpha,beta,gamma,volume,vol_per_atom,b_over_a,c_over_a,tetragonality,stress_xx,stress_yy,stress_zz,stress_yz,stress_xz,stress_xy,pressure_kbar,stress_anisotropy,total_Sz,abs_Sz,max_abs_Sz,net_moment_per_atom,abs_moment_per_atom,mag_ordering,avg_abs_Sz_Mn,avg_Sz_Mn,std_Sz_Mn,avg_abs_Sz_Ni,avg_Sz_Ni,std_Sz_Ni,avg_abs_Sz_Ga,avg_Sz_Ga,std_Sz_Ga,mag_frustration,sublattice_imbalance,max_charge_transfer,charge_std,avg_valence_Mn,std_valence_Mn,avg_charge_Mn,std_charge_Mn,avg_valence_Ni,std_valence_Ni,avg_charge_Ni,std_charge_Ni,avg_valence_Ga,std_valence_Ga,avg_charge_Ga,std_charge_Ga,charge_transfer_Mn_Ni,charge_transfer_Mn_Ga,charge_transfer_Ni_Ga,system_id,Mn_3d_up_integral,Mn_3d_up_center,Mn_3d_up_width,Mn_3d_up_skew,Mn_3d_dn_integral,Mn_3d_dn_center,Mn_3d_dn_width,Mn_3d_dn_skew,Mn_3d_dos_ef_up,Mn_3d_dos_ef_dn,Mn_3d_spin_pol_ef,Mn_3d_up_occ_filling,Mn_3d_up_occ_center,Mn_3d_dn_occ_filling,Mn_3d_dn_occ_center,Mn_3d_exchange_split,Mn_4s_up_integral,Mn_4s_up_center,Mn_4s_up_width,Mn_4s_up_skew,Mn_4s_dn_integral,Mn_4s_dn_center,Mn_4s_dn_width,Mn_4s_dn_skew,Mn_4s_dos_ef_up,Mn_4s_dos_ef_dn,Mn_4s_spin_pol_ef,Mn_4s_up_occ_filling,Mn_4s_up_occ_center,Mn_4s_dn_occ_filling,Mn_4s_dn_occ_center,Mn_4s_exchange_split,Ni_3d_up_integral,Ni_3d_dn_integral,Ni_3d_up_center,Ni_3d_dn_center,Ni_3d_up_width,Ni_3d_dn_width,Ni_3d_up_skew,Ni_3d_dn_skew,Ni_3d_dos_ef_up,Ni_3d_dos_ef_dn,Ni_3d_spin_pol_ef,Ni_3d_up_occ_filling,Ni_3d_dn_occ_filling,Ni_3d_up_occ_center,Ni_3d_dn_occ_center,Ni_3d_exchange_split,Ga_4p_up_integral,Ga_4p_up_center,Ga_4p_up_width,Ga_4p_up_skew,Ga_4p_dn_integral,Ga_4p_dn_center,Ga_4p_dn_width,Ga_4p_dn_skew,Ga_4p_dos_ef_up,Ga_4p_dos_ef_dn,Ga_4p_spin_pol_ef,Ga_4p_up_occ_filling,Ga_4p_up_occ_center,Ga_4p_dn_occ_filling,Ga_4p_dn_occ_center,Ga_4p_exchange_split,total_dos_ef_up,total_dos_ef_dn,total_spin_pol_ef,minority_dos_min_near_ef,half_metallic_proxy,E_form_eV,E_form_per_atom
calculation082,True,6,6,0,0,1.0,0.0,0.0,7.0,1.55,1.27,54.94,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,-1.0,0.5,-17753.7405,-2958.95675,-7.729006,6,2.449414,7.347134,3.483599,90.0,90.0,90.0,62.69144984676971,10.448574974461618,2.9995476469065663,1.4222173140187817,1.4222173140187817,0.00181,0.002534,-0.002395,0.0,0.0,0.0,-1.0408807532219997,0.0049289999999999,-0.0140989999999999,4.476861,0.750385,-0.0023498333333333,0.7461435,AFM,0.7461435,-0.0023498333333333,0.7461455018282105,0.0,0.0,0.0,0.0,0.0,0.0,0.0039094664155476,0.0062788357055063,0.002121,0.0014400800903653,15.0,0.0014400800903655,3.614007241618348e-20,0.0014400800903653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614007241618348e-20,3.614007241618348e-20,0.0,system_87,43.30115143285711,-2.189564096888544,9.636231157802612,822.0820522734101,43.301019792168056,-2.1913920941500606,9.637214497894604,822.381071793588,3.5163051534799115,3.5142712819425523,0.000289289442486,17.517216750836017,-9.896138850778412,17.52827354949884,-9.897000114177551,0.0018279972615165,2.3094475225888007,5.066394207407967,10.391996057575026,-868.0421982911226,2.3103405305888773,5.066676778371979,10.394329072376117,-868.1126183848829,0.0041883889758017,0.0038918807075656,0.0366953430832183,0.413918686495878,-14.15813366899641,0.4141393752679415,-14.159724375846714,-0.0002825709640115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.736586263736264,3.736584351648352,2.558603316332026e-07,2.55714,0.0,-17733.160499999998,-2955.5267499999995
calculation083,True,8,1,3,4,0.125,0.375,0.5,6.125,1.815,1.3325,63.73625,8.625,0.1103403824535695,0.0583426334163834,0.9743147528693494,0.8868595071429147,0.0955957691320525,1,1,1,3,0.046875,0.0625,0.1875,0.015625,0.140625,0.25,-0.375,0.25,0.125,-0.875,-1.875,1.375,-24940.7639,-3117.5954875,-6.278945,29,10.947948,2.959881,3.140443,90.0,90.0,90.0,101.7648723290608,12.7206090411326,0.270359431740085,0.2868522028054938,3.4861158123232934,-0.001688,0.000679,0.00101,-0.0,0.0,-0.0,-0.000534058878,0.002698,3.5853180000000004,4.434970000000001,3.619831,0.44816475,0.5543712500000001,FM,3.619831,3.619831,0.0,0.1301043333333333,0.1301043333333333,0.1693693210006529,0.1062065,-0.1062065,0.0746260758900667,2.1006078617518247,0.9204037078710068,0.661805,0.3890274113447655,14.468947,0.0,0.531053,0.0,17.71137966666667,0.0094424997514192,0.2886203333333333,0.0094424997514193,13.34922875,0.2183494179410315,-0.34922875,0.218349417941032,0.2424326666666666,0.88028175,0.6378490833333333,system_88,7.353977027443999,-1.6244889579999242,10.285174074948022,1014.5631085525076,7.286165960073719,0.3950127344410426,9.09421654186588,696.0388123658463,0.1368535922047456,0.9880197368961292,-0.7566773277234078,4.527831422700106,-8.749612864121858,1.2152177143549714,-8.225097174254227,-2.019501692440967,0.0722376730896156,66.50227672645316,0.0,592106.0353082699,-0.1139720266582505,0.0,0.0,0.0,-0.0027967042703047,-0.003429706802997,0.0,-0.1848624828922974,0.0,-0.2296031512565075,0.0,66.50227672645316,19.83769714492125,19.88649064441332,-2.550194261248042,-2.4357401052998915,9.978986345468844,9.916066868591388,1236.1745400962836,1207.2415898403815,0.5406764394020985,1.1331266824481028,-0.353954557326382,13.445169000031592,13.078062028824544,-8.50721316563994,-8.443774969901018,-0.1144541559481506,12.365217659547548,2.1530143886982662,7.907072992501166,382.7261398907259,12.575352627990966,1.7623182578430132,8.104162376690654,348.05230521566705,0.317961923804321,0.3711062639678572,-0.0771249364092062,2.4413647223143142,-7.912679126522744,2.7855273102390514,-8.386254009935453,0.390696130855253,1.3826632142857178,2.8966982629870164,-0.3537992891561484,0.33228,0.0,-24908.5439,-3113.5679875
calculation084,True,8,5,0,3,0.625,0.0,0.375,5.5,1.6475,1.3224999999999998,60.4825,6.875,0.125871958751741,0.0512493070386614,0.6615632381579821,0.6021808102656678,0.1183042488673286,1,0,1,2,0.0,0.234375,0.0,0.390625,0.0,0.140625,0.125,1.0,-0.5,-1.5,-2.5,2.0,-21019.9369,-2627.4921125,-7.141985,15,5.16876266901867,5.16876266901867,3.748712,90.0,90.0,83.29950690997636,99.46692609377438,12.433365761721795,1.0,0.725262938163056,1.378810287111592,0.000983,0.000983,-0.003935,-0.0,-0.0,-6.5e-05,1.051561930782,0.004918,10.708661,13.482315,2.681425,1.338582625,1.685289375,FM,2.4190976,2.4190976,0.4195915787861333,0.0,0.0,0.0,0.4622756666666666,-0.4622756666666666,0.1031150249586461,0.596766268918673,0.8089057396168445,0.737543,0.3550162488135006,14.7640418,0.1327773805185205,0.2359582,0.1327773805185205,0.0,0.0,0.0,0.0,13.393264,0.2434420188751319,-0.393264,0.2434420188751317,0.2359582,0.6292222000000001,0.393264,system_89,36.05452543449247,-2.2192345577995067,9.778334160933792,931.1178598676528,35.876609566442404,-0.9516981367278852,8.862406132007173,682.3125026979717,3.177385972189205,1.8473043201327668,0.2647091809994504,20.24022558545534,-9.073977243824125,9.36034886723222,-8.676510627917311,-1.2675364210716216,0.6038089739576372,34.70110048446918,0.0,78333.52864413669,-0.1678766495223389,0.0,0.0,0.0,-0.0196364743638002,-0.0016745480812735,0.0,-0.5525154172728083,0.0,-1.0190392277182456,0.0,34.70110048446918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.070567379833017,2.905314701575655,7.35273685874635,633.7836584133668,8.911304716919432,0.7637025307982966,8.500339062423457,429.848008033036,0.1617067585115171,0.1354487330848074,0.0883645975568248,1.170704796258113,-5.5434979067867705,2.422701291461486,-9.012362519393784,2.1416121707773583,3.721134498002,2.1354443044455547,0.2707536681473081,2.10178,0.0,-20993.7269,-2624.2158625
calculation085,True,8,2,5,1,0.25,0.625,0.125,8.375,1.8075,1.275,59.13125,7.5,0.1521307003862139,0.0405650213050533,0.9002560512685369,0.8194483718728035,0.0727953254948233,1,1,1,3,0.15625,0.03125,0.078125,0.0625,0.390625,0.015625,-0.25,0.2857142857142857,2.375,1.375,0.375,0.875,-30793.9261,-3849.2407625,-6.422168,14,2.603789,2.60379,13.37772,90.0,90.0,90.0,90.69719263189428,11.337149078986783,1.0000003840556972,5.137789582796455,5.137789582796455,0.000187,0.000187,0.000277,0.0,0.0,0.0,-0.347672329578,9.000000000000002e-05,-0.0004000000000001,8.184658,3.41573,-5.000000000002225e-05,1.02308225,AFM,3.4155385000000003,0.0001914999999999,3.4155385000000003,0.2707152,-0.0001556,0.3641300804463152,5e-06,-5e-06,0.0,1.3658449520141136,2.468152885685242e-05,0.262837,0.1598794381369912,15.1633355,0.0001334999999995,-0.1633355,0.0001334999999999,17.8820984,0.0500944032107384,0.1179015999999999,0.050094403210738,13.262837,0.0,-0.262837,0.0,-0.2812371,0.0995014999999999,0.3807386,system_91,14.889841126928411,-0.990808791192646,9.12113178067716,670.035280214234,14.889796569942154,-0.9906705598350112,9.1210107695445,669.9961811863872,0.9892347454143844,0.9898400364011976,-0.0003058454346317,5.763794015915683,-8.669859994596878,5.763370488305765,-8.669791876488128,-0.000138231357635,1.3607365451944815,2.225127005580802,11.468129211397969,-335.5114657827568,1.3606913879949076,2.225182100729139,11.468325444114733,-335.5410925025773,0.004606717447952,0.0046254698231768,-0.0020311952816877,0.4471260470643239,-12.720698211775012,0.4471196720684623,-12.7207771324341,-5.509514833690332e-05,31.722897819733525,31.722993042632066,-3.462357211958973,-3.4624974746186723,9.074498015446284,9.07462302020384,1107.896205669999,1107.932762904724,1.3517807885216775,1.3521783882815177,-0.0001470435512676,21.77470847195628,21.775235150305388,-8.488383300269357,-8.488557895998118,0.0001402626596993,3.0137841713326288,3.686723544235989,7.174413632583589,440.4958220580485,3.0137787330592736,3.686735641409575,7.174437557801061,440.5059140860832,0.0795287758263738,0.0795181027448553,6.710651359126907e-05,0.4271839252368998,-6.042378744231988,0.4271866215336777,-6.042333984210053,-1.2097173586411714e-05,2.656362443056945,2.6572112647352664,-0.0001597459120736,2.43191,0.0,-30756.1961,-3844.5245125
calculation086,True,6,5,1,0,0.8333333333333334,0.1666666666666666,0.0,7.5,1.61,1.2666666666666666,55.565,5.5,0.1341640786499873,0.0058843894144731,0.4505612088663046,0.410118486306518,0.0251514889937436,1,1,0,2,0.1388888888888889,0.0,0.0,0.6944444444444445,0.0277777777777777,0.0,0.3333333333333333,0.8333333333333334,1.5,0.5,-0.5,0.0,-19354.9086,-3225.8181,-7.413085,9,2.449092,7.378242,3.481739,90.0,90.0,90.0,62.91500094641916,10.48583349106986,3.0126438696463835,1.4216448381685949,1.4216448381685949,0.002475,0.001469,-0.001494,-0.0,0.0,0.0,-1.3084442511000005,0.003969,-0.7808529999999998,5.077891,1.112119,-0.1301421666666666,0.8463151666666667,FiM,1.0071588,-0.1477511999999999,1.0034820979683494,0.042097,-0.042097,0.0,0.0,0.0,0.0,0.4442929912014904,0.3182811043327986,0.090187,0.0638976911643831,15.0180376,0.0542899983039233,-0.0180375999999999,0.0542899983039233,17.909813,0.0,0.090187,0.0,0.0,0.0,0.0,0.0,-0.1082246,-0.0180375999999999,0.090187,system_92,36.35125884254022,-1.8973283917093875,9.49340940976308,776.7495722843408,36.3428126618554,-2.0020151626560496,9.54385710357025,791.3088376326679,1.393688425404596,3.2933127650589418,-0.4052963211358765,14.291820712832385,-9.59080866390136,15.059955001593355,-9.59837429836784,0.1046867709466621,2.081036852601287,4.390339311097875,10.819425150681624,-848.667044270481,2.0842452533572,4.641027991690742,10.638328809407543,-841.7619236784067,0.001675782051948,-0.0096374323528471,0.0,0.4362950937666048,-14.157521152226217,0.4081829096175299,-14.162205021922864,-0.2506886805928676,6.1587546887427855,6.13608170599308,-5.039910448908782,-5.11858248228451,9.091103370036636,9.107942174152468,1206.2263907732197,1222.304255719756,0.1627822598045953,0.4189616587992008,-0.4403645501089967,4.270546673026945,4.323553892684,-9.898353455740228,-9.904651397776377,0.078672033375728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.750946374875126,4.091638190559443,-0.4006260909824276,1.70679,0.0,-19332.1886,-3222.031433333333
calculation087,True,10,6,2,2,0.6,0.2,0.2,6.800000000000001,1.674,1.294,58.646,6.6,0.1551257554373225,0.0452202127923579,0.9502705392332348,0.8649735207179272,0.0976078788267914,1,1,1,3,0.12,0.12,0.04,0.36,0.04,0.04,0.0999999999999999,0.7499999999999999,0.8000000000000007,-0.1999999999999993,-1.1999999999999993,0.6999999999999993,-31024.6043,-3102.46043,-6.923439,16,13.034322,2.587322,3.417465,90.0,90.0,90.0,115.25054887489276,11.525054887489276,0.1985006968525098,0.2621897019269587,3.814032330982175,0.000117,-0.000625,0.000313,-0.0,0.0,0.0,0.1041414812099999,0.000938,-0.0051969999999998,13.715761,2.407563,-0.0005196999999999,1.3715761,AFM,2.246090333333333,-0.0007989999999999,2.249020921385793,0.0008985,-0.0006225,0.0008985,0.118711,0.0004209999999999,0.118711,0.7840513275941906,0.0005761808134704,0.489243,0.2885590393636803,14.947971666666668,0.1403985895271824,0.0520283333333333,0.1403985895271823,17.6870015,0.1762444999999992,0.3129984999999999,0.1762445,13.469083,0.0025329999999996,-0.469083,0.0025329999999999,-0.2609701666666666,0.5211113333333334,0.7820815,system_93,43.607467249976864,-1.5325353111743898,9.38548770496156,755.771170810541,43.60739710256732,-1.533169209680865,9.385728056770049,755.833975965799,3.48349223635865,3.475615343092,0.0011318826698281,17.37856272429342,-9.124344820376786,17.382841106943385,-9.124742243790662,0.0006338985064748,2.2698874902344905,8.153062736069373,8.519868082030838,-632.4971481383625,2.270439468839627,8.14885901081142,8.523176496021016,-633.1114174643166,0.0057019914199015,0.0055355144339049,0.0148144070545821,0.1607046004942781,-15.07119798762721,0.1610636645544557,-15.066593938730923,0.0042037252579536,12.603488812055968,12.603369796880632,-4.093600772340354,-4.094505064633864,9.223454716273448,9.223567773411938,1169.7574585630512,1169.8488127321928,0.7319251354725888,0.7321166971853716,-0.0001308444256917,8.694899202475796,8.696147205820077,-9.179894968221994,-9.180372192702752,0.0009042922935105,6.084504809163651,1.962347334687603,8.483414131110122,327.0136332662929,6.08412843893213,1.963796268815801,8.482790200071344,326.96482412765056,0.1018329864672166,0.1015622112564903,0.0013312763219418,1.2798493793695642,-8.954363606600854,1.279197501928417,-8.95340941644882,-0.001448934128198,4.620831946303696,4.611704691308692,0.000988596672102,4.33169,0.0,-30986.8443,-3098.68443
calculation088,True,4,1,2,1,0.25,0.5,0.25,7.5,1.795,1.295,60.51,7.75,0.1472243186433545,0.0516567110434735,1.039720770839918,0.946394630357186,0.0914459440748936,1,1,1,3,0.125,0.0625,0.125,0.0625,0.25,0.0625,-0.25,0.3333333333333333,1.5,0.5,-0.5,0.0,-14154.9656,-3538.7414,-6.316732,14,5.3695,2.739686,3.229808,90.0,90.0,90.0,47.51287858286641,11.878219645716603,0.5102311202160349,0.6015100102430393,1.6624827234312385,0.002642,0.000228,0.004439,0.0,0.0,0.0,-3.903436339302,0.004211,-4.339028,4.907109999999999,3.682013,-1.084757,1.2267775,FM,3.682013,-3.682013,0.0,0.470528,-0.470528,0.0003659999999999,0.284041,0.284041,0.0,1.1571567871792514,0.8156802331957408,0.288894,0.2309952440899758,15.164669,0.0,-0.164669,0.0,17.773219,0.0004150000000002,0.226781,0.0004149999999999,13.288894,0.0,-0.288894,0.0,-0.39145,0.1242249999999999,0.515675,system_94,7.271062248337506,0.1640169932495729,8.640234143864062,617.269441679612,7.274532756341106,-2.165209496778638,9.771188867729371,926.6122148263272,0.1439062262696397,0.1614173865022564,-0.0573527873381318,1.0245172296923966,-8.734152772297087,4.589150214055367,-8.746440664573635,2.329226490028211,0.5663691800492492,-1.4231129894574313,12.939001508031708,187.88032472161555,0.6129712861744855,1.337887847416709,12.527637537661583,-677.5037326272726,0.0008728017721733,0.0002963811355116,0.493011515027233,0.2598679858086616,-14.608765378318877,0.1847025155690143,-16.062324573904075,-2.7610008368741403,13.000418326188036,12.857226657995517,-2.918238416455333,-3.433466042156682,9.360342542209946,9.479902019545191,1104.9764591156224,1180.1373112968813,0.6036647237603554,0.2856958662653439,0.3575252389875105,8.187620886991263,9.18172704140527,-8.533157670773859,-8.72637023074604,0.5152276257013493,3.0792667233448707,2.877383123354999,7.413765723180861,364.7713670779645,2.961534109750527,3.770990658123178,6.418600032457603,565.1227237390931,0.0971689326248186,0.0716513124515173,0.1511526070926085,0.5252270869010875,-6.991856495460724,0.3619050695652634,-3.8075072142138326,-0.8936075347681789,0.961540646353646,0.6619158806193808,0.1845597715467766,0.49764,0.0,-14137.3756,-3534.3439
calculation089,True,10,2,8,0,0.2,0.8,0.0,9.4,1.838,1.254,57.94,7.4,0.1439999999999999,0.0063795853269537,0.5004024235381879,0.4554859150035952,0.0258888505350362,1,1,0,2,0.16,0.0,0.0,0.04,0.6400000000000001,0.0,-0.3,0.2,3.4000000000000004,2.4000000000000004,1.4000000000000004,1.9000000000000004,-42398.9614,-4239.89614,-6.558009,5,2.444453,2.444453,17.322263,90.0,90.0,90.0,103.50659234481172,10.35065923448117,1.0,7.086355515937512,7.086355515937512,0.003068,0.003068,0.002344,-0.0,-0.0,-0.0,-4.52881928544,0.0007239999999999,3.826099,3.826099,0.629992,0.3826099,0.3826099,FM,0.094468,0.094468,0.059099,0.454645375,0.454645375,0.1906281538505904,0.0,0.0,0.0,0.5874925128991692,0.0,0.110824,0.0652179214403525,15.1104145,0.0004094999999999,-0.1104145,0.0004095,17.972396375000002,0.0388185407760824,0.027603625,0.0388185407760824,0.0,0.0,0.0,0.0,-0.138018125,-0.1104145,0.027603625,system_95,14.633037903446931,-1.3973037159499415,9.32777855935943,722.9838225732598,14.649155632416942,-1.315231236724454,9.297749355564822,712.6072907547186,0.310527971299101,1.8219357981102893,-0.7087613156634262,5.994016803738447,-8.85856669350683,5.769490077665514,-8.865944693143456,-0.0820724792254876,1.0239006669869155,2.894072804094308,10.659979189601971,-586.5513073705808,1.0162775372908883,2.871627387861001,10.663518733584953,-593.6606705837686,0.0008847711864135,0.001407930688911,-0.2281847056209243,0.2738531969622588,-12.994229051817962,0.2745743118501126,-12.992351924850556,0.0224454162333063,50.714938248400905,50.904697134692334,-4.118847162751918,-3.6687852909944825,8.835367077095231,8.69098582613803,1037.777582588668,971.9768218883112,0.244641336200999,9.105046849222775,-0.9476685572076304,36.6388933963453,32.60889871876905,-8.860619848811787,-8.609208833827202,-0.4500618717574358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768058181818214,11.115606463286705,-0.9013367294452986,0.39415,0.0,-42347.5414,-4234.75414
calculation090,True,10,6,2,2,0.6,0.2,0.2,6.800000000000001,1.674,1.294,58.646,6.6,0.1551257554373225,0.0452202127923579,0.9502705392332348,0.8649735207179272,0.0976078788267914,1,1,1,3,0.12,0.12,0.04,0.36,0.04,0.04,0.0999999999999999,0.7499999999999999,0.8000000000000007,-0.1999999999999993,-1.1999999999999993,0.6999999999999993,-31023.3957,-3102.33957,-6.894723,19,2.577083,13.35555,3.415535,90.0,90.0,90.0,117.5571161621802,11.75571161621802,5.182429126264074,1.3253492417589965,1.3253492417589965,0.001631,-0.00062,-3.9e-05,-0.0,0.0,-0.0,-0.5191052294160001,0.002251,-2.320709,12.013357,2.657828,-0.2320709,1.2013357,FiM,1.9305166666666669,-0.4303153333333333,2.022882221068877,0.0422685,-0.0422685,0.0007344999999999,0.17286,0.17286,0.013808,0.8846641771332477,0.3238033088448176,0.2502,0.158830047437788,14.970318666666666,0.1484114789986122,0.0296813333333333,0.1484114789986123,17.881184,0.0040060000000003,0.118816,0.004006,13.2078605,0.0086485000000005,-0.2078605,0.0086485,-0.0891346666666666,0.2375418333333333,0.3266765,system_96,43.82973036952745,-1.2914986728308204,9.350556976272149,739.5625805054223,43.89145217570147,-1.5281103886982692,9.483406386450936,779.9365629456307,4.038447984798227,2.6099768391154847,0.2148585843288286,16.294650665174014,-9.005443786961267,18.771299013417785,-9.014572569448951,0.2366117158674487,2.379747097944547,6.814359230095265,10.17144182863191,-1013.8334573698268,2.477896718285411,6.834584316423388,9.895047432507548,-930.5358247401144,-0.0023492440662837,0.0011570526920829,0.0,0.3289911702923102,-14.804345021033022,0.3041922106800638,-14.940775319226503,-0.0202250863281232,12.310093101639564,12.294637413562938,-4.497402049994031,-4.518550269057948,8.885086436151454,8.910712711572833,1122.4427134468476,1133.776489738952,1.2504351608236262,0.93873297757997,0.1423838478989367,8.544864602267207,8.63834740412455,-9.234001773315228,-9.220465888779245,0.0211482190639165,5.800372784397668,1.660779257128382,7.937121948086912,413.67344675503625,5.7065572679733965,2.1651719981795856,7.733751432038798,447.7429800845285,0.1580327029849151,0.1252018714528971,0.1159139261058908,1.1857669192571412,-8.090706066269787,0.9486931897441896,-7.506349255844253,-0.5043927410512035,5.9153395891608405,4.027140919580417,0.1899122324575191,3.7375,0.0,-30985.635700000003,-3098.5635700000003
calculation091,True,8,0,5,3,0.0,0.625,0.375,7.375,1.8725,1.31,62.82625,8.75,0.0484122918275926,0.059129516735991,0.6615632381579821,0.6021808102656678,0.0849943421513057,0,1,1,2,0.0,0.0,0.234375,0.0,0.390625,0.140625,-0.5,0.0,1.375,0.375,-0.625,0.125,-29027.4968,-3628.4371,-6.515587,14,5.031729,5.184306,3.588972,90.0,90.0,90.0,93.62200558233091,11.702750697791366,1.0303229764560056,0.7132681430180361,1.4019972850164335,-0.000138,0.00061,-0.001016,0.0,-0.0,0.0,0.290528029632,0.0016259999999999,0.0,0.0,0.0,0.0,0.0,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447903,0.3061739999995917,0.0,0.0,0.0,0.0,17.8257538,0.1984335536570365,0.1742462,0.1984335536570365,13.290410333333332,0.2222892964349734,-0.2904103333333333,0.2222892964349735,-0.1742462,0.2904103333333333,0.4646565333333333,system_97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.70300520712596,31.70300520752636,-3.4729647168396043,-3.47296471886277,9.085383653154114,9.085383653612336,1096.569472580237,1096.569472872289,1.789860171988207,1.789860171988207,0.0,21.91181133643748,21.91181134364468,-8.498666518604843,-8.498666520080187,2.0231656350233607e-09,9.050461717003596,3.102483395206317,7.709788847293038,448.20972266967874,9.050461717403996,3.102483400864216,7.70978884142789,448.2097233247415,0.1494691742650743,0.1494691742650743,0.0,1.450409076008749,-6.90371402744376,1.450409074006746,-6.903714013578301,-5.657899038169489e-09,2.238826048451548,2.238826048451548,0.0,1.59751,0.0,-28990.5868,-3623.82335
calculation092,True,4,2,0,2,0.5,0.0,0.5,5.0,1.6800000000000002,1.34,62.33,7.5,0.13,0.0522388059701492,0.6931471805599453,0.6309297535714574,0.1185624899727257,1,0,1,2,0.0,0.25,0.0,0.25,0.0,0.25,0.0,1.0,-1.0,-2.0,-3.0,2.5,-10067.813,-2516.95325,-6.580927,12,2.687245,2.687245,7.409377,90.0,90.0,90.0,53.50522810210036,13.37630702552509,1.0,2.757239105477915,2.757239105477915,-0.001496,-0.001495,0.001756,0.0,-0.0,0.0,0.6595627143299998,0.0032519999999999,3.0000000001972893e-06,2.993171,1.472987,7.500000000493223e-07,0.7482927500000001,AFM,1.4729825,4.500000000073889e-06,1.4729825,0.0,0.0,0.0,0.023603,-2.999999999999531e-06,0.023603,0.9684575321758636,2.0045610446952226e-06,0.250492,0.2502815448599836,14.7497185,2.4500000000315936e-05,0.2502815,2.449999999998287e-05,0.0,0.0,0.0,0.0,13.2502815,0.0002104999999996,-0.2502815,0.0002105,0.2502815,0.500563,0.2502815,system_98,14.486151813439282,-1.2875437036948492,9.539231895080546,817.8875714393105,14.486155620826764,-1.287538922670136,9.53923579850938,817.888104400989,1.0657042907775245,1.0656951336044975,4.29631955522299e-06,6.004430059340989,-8.81922057843562,6.004428788869772,-8.819221525617019,-4.781024713240711e-06,0.2850437329297814,39.3794123153985,0.0,117301.65865478713,0.2850393925891109,39.38051098989989,0.0,117312.0111894863,0.0104650955580419,0.0104694742909091,-0.000209162781883,-0.3377846172268491,0.0,-0.3377915349447581,0.0,-0.0010986745013852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.514528461163488,0.6381644931010063,7.195593199579322,415.1070579852809,5.514546504601303,0.6381115606911082,7.195650169122842,415.1024158665796,0.2846747553354651,0.2846667079512493,1.4134547955325624e-05,1.1484589124562838,-7.820171135292937,1.1484784329767042,-7.820292330597516,5.293240989812098e-05,1.6744127377622389,1.674392737762239,5.9722788158594525e-06,1.2302,0.0,-10054.913,-2513.72825
