# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 150
# Emin, Emax in file for selected band(s):   -110.6231830    223.3092720
# Nbands, Nspin, Nk   =    150     2    46
# E_F                 =    -6.8871 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.923183      0.000000      0.000000      0.000000
   -109.242115      0.000000      0.000000      0.000000
   -107.561048      0.000000      0.000000      0.000000
   -105.879980      0.000000      0.000000      0.000000
   -104.198913      0.000000      0.000000      0.000000
   -102.517845      0.000000      0.000000      0.000000
   -100.836777      0.000000      0.000000      0.000000
    -99.155710      0.000000      0.000000      0.000000
    -97.474642      0.000000      0.000000      0.000000
    -95.793574      0.000000      0.000000      0.000000
    -94.112507      0.000000      0.000000      0.000000
    -92.431439      0.000000      0.000000      0.000000
    -90.750372      0.000000      0.000000      0.000000
    -89.069304      0.000000      0.000000      0.000000
    -87.388236      0.000000      0.000000      0.000000
    -85.707169      0.000000      0.000000      0.000000
    -84.026101      0.000000      0.000000      0.000000
    -82.345034      0.000000      0.000000      0.000000
    -80.663966      0.000000      0.000000      0.000000
    -78.982898      6.321337      0.000881      6.322218
    -77.301831      0.000000      0.000000      0.000000
    -75.620763      0.000000      0.000000      0.000000
    -73.939696      0.000000      0.000000      0.000000
    -72.258628      0.000000      0.000000      0.000000
    -70.577560      0.000000      0.000000      0.000000
    -68.896493      0.000000      0.000000      0.000000
    -67.215425      0.000000      0.000000      0.000000
    -65.534357      0.000000      0.000000      0.000000
    -63.853290     18.502236      4.745273     23.247510
    -62.172222      0.000000      0.000000      0.000000
    -60.491155      0.000000      0.000000      0.000000
    -58.810087      0.000000      0.000000      0.000000
    -57.129019      0.000000      0.000000      0.000000
    -55.447952      0.000000      0.000000      0.000000
    -53.766884      0.000000      0.000000      0.000000
    -52.085817      0.000000      0.000000      0.000000
    -50.404749      0.000000      0.000000      0.000000
    -48.723681      6.857809      0.000000      6.857809
    -47.042614      0.000000      0.000000      0.000000
    -45.361546      0.000000      0.000000      0.000000
    -43.680478      0.000000      0.000000      0.000000
    -41.999411      0.000000      0.000000      0.000000
    -40.318343      0.000000      0.000000      0.000000
    -38.637276      0.000000      0.000000      0.000000
    -36.956208      0.000000      0.000000      0.000000
    -35.275140      0.000000      0.000000      0.000000
    -33.594073      0.000000      0.000000      0.000000
    -31.913005      0.000000      0.000000      0.000000
    -30.231938      0.000000      0.000000      0.000000
    -28.550870      0.000000      0.000000      0.000000
    -26.869802      0.000000      0.000000      0.000000
    -25.188735      0.000000      0.000000      0.000000
    -23.507667      0.000000      0.000000      0.000000
    -21.826600      0.000000      0.000000      0.000000
    -20.145532      0.000000      0.000000      0.000000
    -18.464464      0.000000      0.000000      0.000000
    -16.783397      0.000000      0.000000      0.000000
    -15.102329      0.000000      0.000000      0.000000
    -13.421261      0.000000      0.000000      0.000000
    -11.740194      0.000000      0.000000      0.000000
    -10.059126      0.000000      0.000000      0.000000
     -8.378059      0.032583      0.623820      0.656402
     -6.696991      0.590594      0.512942      1.103536
     -5.015923      2.556537      0.816255      3.372792
     -3.334856      4.945417      3.928888      8.874306
     -1.653788      7.081228      5.478341     12.559568
      0.027279      5.670158      4.479893     10.150051
      1.708347      0.037934      4.724802      4.762736
      3.389415      1.736859      0.626021      2.362880
