# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 150
# Emin, Emax in file for selected band(s):   -110.2184790    222.2423150
# Nbands, Nspin, Nk   =    150     2    31
# E_F                 =    -6.7746 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.518479      0.000000      0.000000      0.000000
   -108.844807      0.000000      0.000000      0.000000
   -107.171134      0.000000      0.000000      0.000000
   -105.497462      0.000000      0.000000      0.000000
   -103.823790      0.000000      0.000000      0.000000
   -102.150117      0.000000      0.000000      0.000000
   -100.476445      0.000000      0.000000      0.000000
    -98.802773      0.000000      0.000000      0.000000
    -97.129100      0.000000      0.000000      0.000000
    -95.455428      0.000000      0.000000      0.000000
    -93.781756      0.000000      0.000000      0.000000
    -92.108083      0.000000      0.000000      0.000000
    -90.434411      0.000000      0.000000      0.000000
    -88.760739      0.000000      0.000000      0.000000
    -87.087066      0.000000      0.000000      0.000000
    -85.413394      0.000000      0.000000      0.000000
    -83.739722      0.000000      0.000000      0.000000
    -82.066049      0.000000      0.000000      0.000000
    -80.392377      0.000004      0.000000      0.000004
    -78.718705      0.000000      0.000000      0.000000
    -77.045032      0.000000      0.000000      0.000000
    -75.371360      0.000000      0.000000      0.000000
    -73.697688      0.000000      0.000000      0.000000
    -72.024015      0.000000      0.000000      0.000000
    -70.350343      0.000000      0.000000      0.000000
    -68.676671      0.000000      0.000000      0.000000
    -67.002998      0.000000      0.000000      0.000000
    -65.329326      0.000000      0.000000      0.000000
    -63.655654      0.000235      4.109625      4.109860
    -61.981981      0.000000      0.000000      0.000000
    -60.308309      0.000000      0.000000      0.000000
    -58.634637      0.000000      0.000000      0.000000
    -56.960964      0.000000      0.000000      0.000000
    -55.287292      0.000000      0.000000      0.000000
    -53.613620      0.000000      0.000000      0.000000
    -51.939947      0.000000      0.000000      0.000000
    -50.266275      0.000000      0.000000      0.000000
    -48.592603      0.001974      0.000005      0.001979
    -46.918930      0.000000     24.175414     24.175414
    -45.245258      0.000000      0.000000      0.000000
    -43.571586      0.000000      0.000000      0.000000
    -41.897913      0.000000      0.000000      0.000000
    -40.224241      0.000000      0.000000      0.000000
    -38.550569      0.000000      0.000000      0.000000
    -36.876896      0.000000      0.000000      0.000000
    -35.203224      0.000000      0.000000      0.000000
    -33.529552      0.000000      0.000000      0.000000
    -31.855879      0.000000      0.000000      0.000000
    -30.182207      0.000000      0.000000      0.000000
    -28.508535      0.000000      0.000000      0.000000
    -26.834862      0.000000      0.000000      0.000000
    -25.161190      0.000000      0.000000      0.000000
    -23.487518      0.000000      0.000000      0.000000
    -21.813845      0.000000      0.000000      0.000000
    -20.140173      0.000000      0.000000      0.000000
    -18.466501      0.000000      0.000000      0.000000
    -16.792828      0.000000      0.000000      0.000000
    -15.119156      0.000000      0.000000      0.000000
    -13.445484      0.000000      0.000000      0.000000
    -11.771811      0.000000      0.000000      0.000000
    -10.098139      0.000000      0.000000      0.000000
     -8.424467      0.199268      0.034284      0.233551
     -6.750794      0.000000      0.000201      0.000201
     -5.077122      0.796770      1.615395      2.412165
     -3.403450      5.645891      2.714851      8.360742
     -1.729777      8.681538      8.056399     16.737937
     -0.056105      4.764258      3.238707      8.002965
      1.617567      3.690437      1.805383      5.495819
      3.291240      1.024651      0.713250      1.737900
      4.964912      0.922355      1.268348      2.190702
      6.638584      0.031606      0.725916      0.757522
      8.312257      0.926216      0.016556      0.942772
      9.985929      0.905545      0.003622      0.909167
     11.659601      0.494975      0.808227      1.303202
     13.333274      1.104093      0.684549      1.788642
     15.006946      1.151801      3.888256      5.040057
     16.680618      0.442914      0.293622      0.736536
     18.354291      3.406962      3.276812      6.683775
     20.027963      0.289012      0.474272      0.763284
     21.701635      1.142648      0.704092      1.846741
     23.375308      1.789973      1.663627      3.453600
     25.048980      1.127977      1.074862      2.202839
     26.722652      0.556842      2.541837      3.098679
     28.396325      0.596683      0.363903      0.960586
     30.069997      0.907672      0.255693      1.163365
     31.743669      2.775232      1.743472      4.518704
     33.417342      1.390470      0.635913      2.026383
     35.091014      1.139618      0.701320      1.840938
     36.764686      0.160853      0.367476      0.528329
     38.438359      1.060249      0.640721      1.700970
     40.112031      1.079763      0.668205      1.747968
     41.785703      0.852257      0.405402      1.257659
     43.459376      1.118571      0.223135      1.341706
     45.133048      0.943860      0.142853      1.086713
     46.806720      0.310909      1.369719      1.680627
     48.480393      1.375871      0.321530      1.697401
     50.154065      0.463451      0.157893      0.621344
     51.827737      0.499200      0.093236      0.592436
     53.501410      1.482247      1.433910      2.916158
     55.175082      0.066233      0.356392      0.422625
     56.848754      1.340772      0.442573      1.783345
     58.522426      0.733154      0.354813      1.087967
     60.196099      0.697065      0.022812      0.719877
     61.869771      1.142743      0.428628      1.571371
     63.543443      0.293677      0.063081      0.356758
     65.217116      1.514277      2.271106      3.785383
     66.890788      0.287231      0.724621      1.011852
     68.564460      0.258044      0.032964      0.291008
     70.238133      0.030410      0.439820      0.470230
     71.911805      0.065866      0.011959      0.077825
     73.585477      1.129323      0.389152      1.518475
     75.259150      0.121849      0.563719      0.685569
     76.932822      0.631527      0.010375      0.641902
     78.606494      0.238840      0.543637      0.782477
     80.280167      1.551312      1.533184      3.084496
     81.953839      0.003594      0.340110      0.343704
     83.627511      1.513971      1.341275      2.855246
     85.301184      0.378251      0.551500      0.929751
     86.974856      0.421379      0.690185      1.111564
     88.648528      0.928030      0.126992      1.055022
     90.322201      0.230261      1.355187      1.585448
     91.995873      0.748693      0.684823      1.433516
     93.669545      0.425729      0.071606      0.497335
     95.343218      1.805729      1.109670      2.915399
     97.016890      1.526861      0.596248      2.123109
     98.690562      0.000000      0.029237      0.029237
    100.364235      0.313770      0.493821      0.807591
    102.037907      0.735661      0.626249      1.361909
    103.711579      0.896804      1.278011      2.174815
    105.385252      0.334052      0.668390      1.002442
    107.058924      0.419523      0.000727      0.420250
    108.732596      0.142241      0.524129      0.666370
    110.406269      0.000003      0.155017      0.155019
    112.079941      0.006001      0.396703      0.402703
    113.753613      0.395926      1.368893      1.764819
    115.427286      0.230263      0.435666      0.665929
    117.100958      0.016912      0.195801      0.212714
    118.774630      1.022773      0.003434      1.026208
    120.448303      1.045105      0.002946      1.048051
    122.121975      0.000000      0.124808      0.124808
    123.795647      0.039616      0.114642      0.154258
    125.469320      0.387535      0.115411      0.502946
    127.142992      0.012691      0.024468      0.037159
    128.816664      0.005229      0.210440      0.215669
    130.490337      0.497630      0.000431      0.498061
    132.164009      0.000000      0.000000      0.000000
    133.837681      0.000000      0.000000      0.000000
    135.511354      0.002226      0.028288      0.030514
    137.185026      0.000000      0.000003      0.000003
    138.858698      0.157789      0.004717      0.162506
    140.532371      0.000000      0.000000      0.000000
    142.206043      0.000000      0.388406      0.388406
    143.879715      0.008814      0.434673      0.443487
    145.553388      0.000000      0.000000      0.000000
    147.227060      0.009001      0.282887      0.291887
    148.900732      0.209755      0.124399      0.334154
    150.574405      0.385838      0.040477      0.426315
    152.248077      0.333828      0.233975      0.567804
    153.921749      0.000000      0.000000      0.000000
    155.595422      0.290790      0.801418      1.092207
    157.269094      0.127328      0.216669      0.343996
    158.942766      0.132265      0.024516      0.156781
    160.616439      0.017757      0.024217      0.041974
    162.290111      0.064694      0.437983      0.502677
    163.963783      0.000001      0.000129      0.000131
    165.637456      0.210541      0.000000      0.210541
    167.311128      0.000000      0.000000      0.000000
    168.984800      0.184711      0.000225      0.184937
    170.658473      0.000000      0.000000      0.000000
    172.332145      0.000000      0.118096      0.118096
    174.005817      0.035415      0.000000      0.035415
    175.679490      0.000000      0.000000      0.000000
    177.353162      0.000000      0.000000      0.000000
    179.026834      0.000000      0.000000      0.000000
    180.700507      0.233757      0.329254      0.563010
    182.374179      0.000000      0.000000      0.000000
    184.047851      0.000001      0.232820      0.232821
    185.721524      0.000000      0.000000      0.000000
    187.395196      0.000000      0.000000      0.000000
    189.068868      0.000000      0.059663      0.059663
    190.742541      0.000000      0.000000      0.000000
    192.416213      0.000025      0.129125      0.129149
    194.089885      0.004323      0.049689      0.054012
    195.763558      0.000116      0.189851      0.189967
    197.437230      0.000045      0.177375      0.177420
    199.110902      0.000000      0.000000      0.000000
    200.784575      0.000000      0.000000      0.000000
    202.458247      0.000000      0.156153      0.156153
    204.131919      0.041488      0.000000      0.041488
    205.805592      0.000000      0.000000      0.000000
    207.479264      0.000000      0.000000      0.000000
    209.152936      0.000000      0.000000      0.000000
    210.826609      0.000000      0.000000      0.000000
    212.500281      0.000000      0.000000      0.000000
    214.173953      0.000010      0.000005      0.000015
    215.847626      0.000000      0.000000      0.000000
    217.521298      0.000025      0.002202      0.002227
    219.194970      0.000000      0.001892      0.001892
    220.868643      0.000000      0.000000      0.000000
    222.542315      0.000000      0.000000      0.000000
