# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 182
# Emin, Emax in file for selected band(s):    -86.4336432    162.6342030
# Nbands, Nspin, Nk   =    182     2    23
# E_F                 =    -6.3518 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -86.733643      0.000000      0.000000      0.000000
    -85.479031      0.000000      0.000000      0.000000
    -84.224419      0.000000      0.000000      0.000000
    -82.969806      0.000000      0.000000      0.000000
    -81.715194      0.000000      0.000000      0.000000
    -80.460582      0.000000      0.000000      0.000000
    -79.205969      0.000000      0.000000      0.000000
    -77.951357      0.000000      0.000000      0.000000
    -76.696745      0.000000      0.000000      0.000000
    -75.442133      0.000000      0.000000      0.000000
    -74.187520      0.000000      0.000000      0.000000
    -72.932908      0.000000      0.000000      0.000000
    -71.678296      0.000000      0.000000      0.000000
    -70.423683      0.000000      0.000000      0.000000
    -69.169071      0.000000      0.000000      0.000000
    -67.914459      0.000000      0.000000      0.000000
    -66.659847      0.000000      0.000000      0.000000
    -65.405234      0.000000      0.000000      0.000000
    -64.150622      0.000000      0.000000      0.000000
    -62.896010      0.000000      0.000000      0.000000
    -61.641397      0.000000      0.000000      0.000000
    -60.386785      0.000000      0.000000      0.000000
    -59.132173      0.000000      0.000000      0.000000
    -57.877560      0.000000      0.000000      0.000000
    -56.622948      0.000000      0.000000      0.000000
    -55.368336      0.000000      0.000000      0.000000
    -54.113724      0.000000      0.000000      0.000000
    -52.859111      0.000000      0.000000      0.000000
    -51.604499      0.000000      0.000000      0.000000
    -50.349887      0.000000      0.000000      0.000000
    -49.095274      1.749785      1.775871      3.525656
    -47.840662      0.000000      0.000000      0.000000
    -46.586050      0.000001      0.000001      0.000003
    -45.331438      0.000000      0.000000      0.000000
    -44.076825      0.000000      0.000000      0.000000
    -42.822213      0.000000      0.000000      0.000000
    -41.567601      0.000000      0.000000      0.000000
    -40.312988      0.000000      0.000000      0.000000
    -39.058376      0.000000      0.000000      0.000000
    -37.803764      0.000000      0.000000      0.000000
    -36.549152      0.000000      0.000000      0.000000
    -35.294539      0.000000      0.000000      0.000000
    -34.039927      0.000000      0.000000      0.000000
    -32.785315      0.000000      0.000000      0.000000
    -31.530702      0.000000      0.000000      0.000000
    -30.276090      0.000000      0.000000      0.000000
    -29.021478      0.000000      0.000000      0.000000
    -27.766865      0.000000      0.000000      0.000000
    -26.512253      0.000000      0.000000      0.000000
    -25.257641      0.000000      0.000000      0.000000
    -24.003029      0.000000      0.000000      0.000000
    -22.748416      0.000000      0.000000      0.000000
    -21.493804      0.000000      0.000000      0.000000
    -20.239192      0.000000      0.000000      0.000000
    -18.984579      0.000000      0.000000      0.000000
    -17.729967      0.000000      0.000000      0.000000
    -16.475355      0.000000      0.000000      0.000000
    -15.220743      0.646757      0.646704      1.293461
    -13.966130      0.000000      0.000000      0.000000
    -12.711518      0.000000      0.000000      0.000000
    -11.456906      0.000000      0.000000      0.000000
    -10.202293      0.086892      0.086823      0.173715
     -8.947681      0.891321      0.891290      1.782611
     -7.693069      0.202835      0.202769      0.405604
     -6.438456      2.611444      2.609051      5.220495
     -5.183844      2.495402      2.498560      4.993962
     -3.929232      1.245066      1.245235      2.490301
     -2.674620      0.723644      0.723278      1.446922
     -1.420007      1.595016      1.599841      3.194856
     -0.165395      2.337008      2.334505      4.671514
      1.089217      2.123830      2.119227      4.243057
      2.343830      1.859625      1.859949      3.719574
      3.598442      3.473073      3.475292      6.948366
      4.853054      1.254120      1.257510      2.511630
      6.107666      1.118887      1.116131      2.235018
      7.362279      2.028401      2.024189      4.052590
      8.616891      1.003757      1.003229      2.006986
      9.871503      0.902358      0.900967      1.803325
     11.126116      2.323109      2.321366      4.644475
     12.380728      0.220155      0.220542      0.440697
     13.635340      0.890146      0.892787      1.782933
     14.889952      2.446373      2.443716      4.890089
     16.144565      2.912933      2.913752      5.826685
     17.399177      1.501034      1.502153      3.003187
     18.653789      2.229079      2.233156      4.462235
     19.908402      0.815336      0.816722      1.632058
     21.163014      0.230692      0.230812      0.461504
     22.417626      1.531417      1.534590      3.066007
     23.672239      2.023618      2.029298      4.052917
     24.926851      0.301490      0.302661      0.604151
     26.181463      2.708642      2.708014      5.416656
     27.436075      2.541210      2.547576      5.088785
     28.690688      1.786637      1.781512      3.568149
     29.945300      2.216425      2.221803      4.438227
     31.199912      1.787983      1.805388      3.593371
     32.454525      0.129496      0.124714      0.254210
     33.709137      0.549876      0.549014      1.098890
     34.963749      1.576299      1.585975      3.162275
     36.218361      2.269567      2.269503      4.539070
     37.472974      0.557269      0.554623      1.111893
     38.727586      2.585200      2.584197      5.169398
     39.982198      0.766810      0.763978      1.530789
     41.236811      0.808282      0.799006      1.607289
     42.491423      0.862351      0.861384      1.723736
     43.746035      0.804769      0.795068      1.599837
     45.000648      2.719018      2.666263      5.385280
     46.255260      0.295694      0.292982      0.588676
     47.509872      2.466375      2.481534      4.947910
     48.764484      0.771695      0.770702      1.542397
     50.019097      1.745423      1.728695      3.474118
     51.273709      0.402770      0.418041      0.820811
     52.528321      2.010894      2.087754      4.098647
     53.782934      0.645305      0.646559      1.291864
