# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 147
# Emin, Emax in file for selected band(s):    -87.3607158    227.9144680
# Nbands, Nspin, Nk   =    147     2    31
# E_F                 =    -7.4447 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -87.660716      0.000000      0.000000      0.000000
    -86.073403      0.000000      0.000000      0.000000
    -84.486091      0.000000      0.000000      0.000000
    -82.898778      0.000000      0.000000      0.000000
    -81.311466      0.000000      0.000000      0.000000
    -79.724153      2.115549      0.000388      2.115937
    -78.136841      0.000000      0.000000      0.000000
    -76.549528      0.000000      0.000000      0.000000
    -74.962216      0.000000      0.000000      0.000000
    -73.374903      0.000000      0.000000      0.000000
    -71.787591      0.000000      0.000000      0.000000
    -70.200279      0.000000      0.000000      0.000000
    -68.612966      0.000000      0.000000      0.000000
    -67.025654      0.000000      0.000000      0.000000
    -65.438341      0.000000      0.000000      0.000000
    -63.851029      0.000000      0.000000      0.000000
    -62.263716      0.000000      0.000000      0.000000
    -60.676404      0.000000      0.000000      0.000000
    -59.089091      0.000000      0.000000      0.000000
    -57.501779      0.000000      0.000000      0.000000
    -55.914466      0.000000      0.000000      0.000000
    -54.327154      0.000000      0.000000      0.000000
    -52.739841      0.000000      0.000000      0.000000
    -51.152529      0.000000      0.000000      0.000000
    -49.565216      0.000000      0.000000      0.000000
    -47.977904     12.535041      0.654350     13.189390
    -46.390591      1.963274      0.000000      1.963274
    -44.803279      0.000000      0.000000      0.000000
    -43.215966      0.000000      0.000000      0.000000
    -41.628654      0.000000      0.000000      0.000000
    -40.041341      0.000000      0.000000      0.000000
    -38.454029      0.000000      0.000000      0.000000
    -36.866716      0.000000      0.000000      0.000000
    -35.279404      0.000000      0.000000      0.000000
    -33.692091      0.000000      0.000000      0.000000
    -32.104779      0.000000      0.000000      0.000000
    -30.517466      0.000000      0.000000      0.000000
    -28.930154      0.000000      0.000000      0.000000
    -27.342842      0.000000      0.000000      0.000000
    -25.755529      0.000000      0.000000      0.000000
    -24.168217      0.000000      0.000000      0.000000
    -22.580904      0.000000      0.000000      0.000000
    -20.993592      0.000000      0.000000      0.000000
    -19.406279      0.000000      0.000000      0.000000
    -17.818967      0.000000      0.000000      0.000000
    -16.231654      0.000000      0.000000      0.000000
    -14.644342     18.995646     19.653281     38.648927
    -13.057029      0.000000      0.000000      0.000000
    -11.469717      0.000000      0.000000      0.000000
