# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 147
# Emin, Emax in file for selected band(s):   -110.0611110    214.6424240
# Nbands, Nspin, Nk   =    147     2    31
# E_F                 =    -6.6718 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.361111      0.000000      0.000000      0.000000
   -108.726420      0.000000      0.000000      0.000000
   -107.091729      0.000000      0.000000      0.000000
   -105.457038      0.000000      0.000000      0.000000
   -103.822346      0.000000      0.000000      0.000000
   -102.187655      0.000000      0.000000      0.000000
   -100.552964      0.000000      0.000000      0.000000
    -98.918273      0.000000      0.000000      0.000000
    -97.283582      0.000000      0.000000      0.000000
    -95.648891      0.000000      0.000000      0.000000
    -94.014200      0.000000      0.000000      0.000000
    -92.379509      0.000000      0.000000      0.000000
    -90.744817      0.000000      0.000000      0.000000
    -89.110126      0.000000      0.000000      0.000000
    -87.475435      0.000000      0.000000      0.000000
    -85.840744      0.000000      0.000000      0.000000
    -84.206053      0.000000      0.000000      0.000000
    -82.571362      0.000000      0.000000      0.000000
    -80.936671      0.000000      0.000000      0.000000
    -79.301980      0.000000      0.000000      0.000000
    -77.667288      0.000003      0.127434      0.127437
    -76.032597      0.000000      0.000000      0.000000
    -74.397906      0.000000      0.000000      0.000000
    -72.763215      0.000000      0.000000      0.000000
    -71.128524      0.000000      0.000000      0.000000
    -69.493833      0.000000      0.000000      0.000000
    -67.859142      0.000000      0.000000      0.000000
    -66.224450      0.000000      0.000000      0.000000
    -64.589759      0.000000      0.000000      0.000000
    -62.955068      0.000000      0.000000      0.000000
    -61.320377      0.000000      0.000000      0.000000
    -59.685686      0.000000      0.000000      0.000000
    -58.050995      0.000000      0.000000      0.000000
    -56.416304      0.000000      0.000000      0.000000
    -54.781613      0.000000      0.000000      0.000000
    -53.146921      0.000000      0.000000      0.000000
    -51.512230      0.000000      0.000000      0.000000
    -49.877539      0.000000      0.000000      0.000000
    -48.242848      0.000000      0.000000      0.000000
    -46.608157     20.951428      4.084757     25.036185
    -44.973466      0.000000      0.000000      0.000000
    -43.338775      0.000000      0.000000      0.000000
    -41.704084      0.000000      0.000000      0.000000
    -40.069392      0.000000      0.000000      0.000000
    -38.434701      0.000000      0.000000      0.000000
    -36.800010      0.000000      0.000000      0.000000
    -35.165319      0.000000      0.000000      0.000000
    -33.530628      0.000000      0.000000      0.000000
    -31.895937      0.000000      0.000000      0.000000
    -30.261246      0.000000      0.000000      0.000000
    -28.626554      0.000000      0.000000      0.000000
    -26.991863      0.000000      0.000000      0.000000
    -25.357172      0.000000      0.000000      0.000000
    -23.722481      0.000000      0.000000      0.000000
    -22.087790      0.000000      0.000000      0.000000
    -20.453099      0.000000      0.000000      0.000000
    -18.818408      0.000000      0.000000      0.000000
    -17.183717      0.000000      0.000000      0.000000
    -15.549025      0.000000      0.000000      0.000000
    -13.914334      0.000000      0.000000      0.000000
    -12.279643      0.000000      0.000000      0.000000
    -10.644952      0.000335      0.000075      0.000410
     -9.010261      0.052367      0.008053      0.060419
     -7.375570      0.000038      0.051106      0.051144
     -5.740879      0.545641      0.975045      1.520686
     -4.106188      1.423330      3.041782      4.465111
     -2.471496      4.804011      5.658334     10.462345
     -0.836805      6.514193      5.492406     12.006599
      0.797886      2.544623      2.432072      4.976695
      2.432577      0.884278      2.156356      3.040635
      4.067268      0.353382      0.687448      1.040831
      5.701959      0.776693      1.175046      1.951739
      7.336650      0.784779      0.540699      1.325479
      8.971342      0.578367      0.383120      0.961486
     10.606033      0.548633      0.361779      0.910412
     12.240724      3.331627      1.943093      5.274720
     13.875415      1.601888      1.488444      3.090332
     15.510106      0.647648      0.715149      1.362797
     17.144797      1.289021      2.237247      3.526268
     18.779488      0.559606      0.682146      1.241752
     20.414179      0.714775      0.447606      1.162381
     22.048871      0.704642      0.677831      1.382474
     23.683562      0.397067      0.862972      1.260039
     25.318253      1.388656      1.587672      2.976328
     26.952944      0.840429      1.154285      1.994714
     28.587635      2.250506      2.295531      4.546037
     30.222326      0.715880      0.786964      1.502844
     31.857017      0.732721      0.496635      1.229356
     33.491708      2.327598      2.887435      5.215033
     35.126400      0.373792      0.123403      0.497195
     36.761091      2.120899      0.744819      2.865718
     38.395782      0.550037      0.760352      1.310390
     40.030473      0.615863      1.330036      1.945899
     41.665164      1.201630      0.657291      1.858921
     43.299855      0.481728      0.985154      1.466881
     44.934546      1.250817      1.017789      2.268606
     46.569238      0.863732      0.087190      0.950922
     48.203929      1.027397      0.430690      1.458087
     49.838620      0.489760      0.471802      0.961562
     51.473311      0.291279      1.108841      1.400120
     53.108002      1.101222      0.352196      1.453418
     54.742693      1.277327      1.144778      2.422105
     56.377384      2.301087      1.107356      3.408442
     58.012075      0.647572      0.951704      1.599276
     59.646767      0.832774      0.058632      0.891406
     61.281458      0.061213      0.451931      0.513144
     62.916149      0.547478      0.692767      1.240244
     64.550840      0.874991      2.539075      3.414066
     66.185531      0.011186      0.002884      0.014070
     67.820222      1.089018      1.412940      2.501958
     69.454913      0.138465      0.004691      0.143157
     71.089605      0.506224      0.986920      1.493144
     72.724296      0.120529      0.591648      0.712177
     74.358987      0.026835      0.171775      0.198610
     75.993678      0.660888      0.145807      0.806695
     77.628369      1.144154      0.852204      1.996358
     79.263060      0.142365      0.232970      0.375336
     80.897751      0.797066      0.063140      0.860206
     82.532442      0.260757      0.495495      0.756251
     84.167134      0.071538      0.057519      0.129057
     85.801825      0.022553      0.307311      0.329864
     87.436516      0.571963      0.683486      1.255449
     89.071207      0.420874      0.927872      1.348746
     90.705898      0.365787      0.202058      0.567845
     92.340589      0.936768      0.182418      1.119186
     93.975280      0.992204      0.409473      1.401677
     95.609971      1.538262      0.522511      2.060774
     97.244663      0.500807      1.765688      2.266495
     98.879354      1.207417      0.416762      1.624179
    100.514045      0.641004      0.306836      0.947840
    102.148736      0.331427      0.747116      1.078543
    103.783427      0.179711      0.242951      0.422662
    105.418118      0.129613      0.282618      0.412232
    107.052809      0.000000      0.000001      0.000001
    108.687501      0.186735      0.060567      0.247302
    110.322192      0.068716      0.282416      0.351132
    111.956883      0.222996      0.077602      0.300599
    113.591574      0.000160      0.217806      0.217966
    115.226265      0.465701      0.284129      0.749830
    116.860956      0.133990      0.004812      0.138802
    118.495647      0.000280      0.466156      0.466437
    120.130338      0.085117      0.000002      0.085119
    121.765030      0.035577      0.112199      0.147776
    123.399721      0.211149      0.452506      0.663655
    125.034412      0.007703      0.000022      0.007725
    126.669103      0.140146      0.000000      0.140146
    128.303794      0.036629      0.030317      0.066945
    129.938485      0.083909      0.036219      0.120128
    131.573176      0.182659      0.000554      0.183213
    133.207867      0.234351      0.000096      0.234447
    134.842559      0.414500      0.589985      1.004485
    136.477250      0.000308      0.000000      0.000308
    138.111941      0.363084      0.193984      0.557068
    139.746632      0.077929      0.153664      0.231593
    141.381323      0.000743      0.000000      0.000743
    143.016014      0.000000      0.028956      0.028956
    144.650705      0.350712      0.285259      0.635971
    146.285397      0.000000      0.000030      0.000030
    147.920088      0.068498      0.138507      0.207005
    149.554779      0.080846      0.870745      0.951591
    151.189470      0.235295      0.000000      0.235295
    152.824161      0.059506      0.119781      0.179287
    154.458852      0.000000      0.000000      0.000000
    156.093543      0.000000      0.000000      0.000000
    157.728234      0.000000      0.000000      0.000000
    159.362926      0.000000      0.000000      0.000000
    160.997617      0.000000      0.135667      0.135667
    162.632308      0.000000      0.000000      0.000000
    164.266999      1.255352      0.464587      1.719939
    165.901690      0.000000      0.000000      0.000000
    167.536381      0.000000      0.000000      0.000000
    169.171072      0.000000      0.036952      0.036952
    170.805763      0.000000      0.000000      0.000000
    172.440455      0.020660      0.000000      0.020660
    174.075146      0.274603      0.000226      0.274829
    175.709837      0.000010      0.000000      0.000010
    177.344528      0.000000      0.145310      0.145310
    178.979219      0.000000      0.000000      0.000000
    180.613910      0.000000      0.000000      0.000000
    182.248601      0.000119      0.086570      0.086689
    183.883293      0.000000      0.019162      0.019162
    185.517984      0.000000      0.000000      0.000000
    187.152675      0.000000      0.000000      0.000000
    188.787366      0.000000      0.000000      0.000000
    190.422057      0.000426      0.091896      0.092322
    192.056748      0.110077      0.146109      0.256186
    193.691439      0.000000      0.000000      0.000000
    195.326130      0.000000      0.000000      0.000000
    196.960822      0.000000      0.000000      0.000000
    198.595513      0.000000      0.000390      0.000390
    200.230204      0.027044      0.041424      0.068468
    201.864895      0.000000      0.000000      0.000000
    203.499586      0.000000      0.000000      0.000000
    205.134277      0.000000      0.008183      0.008183
    206.768968      0.000000      0.000000      0.000000
    208.403659      0.000000      0.000000      0.000000
    210.038351      0.000000      0.000000      0.000000
    211.673042      0.000000      0.000000      0.000000
    213.307733      0.000000      0.007671      0.007671
    214.942424      0.000064      0.000000      0.000064
