# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 97
# Emin, Emax in file for selected band(s):   -109.5418120    238.7219040
# Nbands, Nspin, Nk   =     97     2    46
# E_F                 =    -6.5395 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -109.841812      0.000000      0.000000      0.000000
   -108.088728      0.000000      0.000000      0.000000
   -106.335644      0.000000      0.000000      0.000000
   -104.582560      0.000000      0.000000      0.000000
   -102.829476      0.593598      0.593557      1.187155
   -101.076392      0.000000      0.000000      0.000000
    -99.323308      0.000000      0.000000      0.000000
    -97.570224      0.000000      0.000000      0.000000
    -95.817140      0.000000      0.000000      0.000000
    -94.064056      0.000000      0.000000      0.000000
    -92.310972      0.000000      0.000000      0.000000
    -90.557888      0.000000      0.000000      0.000000
    -88.804804      0.000000      0.000000      0.000000
    -87.051720      0.000000      0.000000      0.000000
    -85.298636      0.000000      0.000000      0.000000
    -83.545552      0.000000      0.000000      0.000000
    -81.792468      0.000000      0.000000      0.000000
    -80.039384      0.000000      0.000000      0.000000
    -78.286300      0.000000      0.000000      0.000000
    -76.533216      0.000000      0.000000      0.000000
    -74.780132      0.000000      0.000000      0.000000
    -73.027048      0.000000      0.000000      0.000000
    -71.273964      0.000000      0.000000      0.000000
    -69.520880      0.000000      0.000000      0.000000
    -67.767796      0.000000      0.000000      0.000000
    -66.014712      0.000000      0.000000      0.000000
    -64.261628      0.000000      0.000000      0.000000
    -62.508544      0.000000      0.000000      0.000000
    -60.755460      0.000000      0.000000      0.000000
    -59.002376      0.000000      0.000000      0.000000
    -57.249292      0.000000      0.000000      0.000000
    -55.496208      0.000000      0.000000      0.000000
    -53.743124      0.000000      0.000000      0.000000
    -51.990040      0.000000      0.000000      0.000000
    -50.236956      0.000000      0.000000      0.000000
    -48.483872      0.000000      0.000000      0.000000
    -46.730788      0.000000      0.000000      0.000000
    -44.977704      0.000000      0.000000      0.000000
    -43.224620      0.000000      0.000000      0.000000
    -41.471536      0.000000      0.000000      0.000000
    -39.718452      0.000000      0.000000      0.000000
    -37.965368      0.000000      0.000000      0.000000
    -36.212284      0.000000      0.000000      0.000000
    -34.459200      0.000000      0.000000      0.000000
    -32.706116      0.000000      0.000000      0.000000
    -30.953032      0.000000      0.000000      0.000000
    -29.199948      0.000000      0.000000      0.000000
    -27.446864      0.000000      0.000000      0.000000
    -25.693780      0.000000      0.000000      0.000000
    -23.940696      0.000000      0.000000      0.000000
    -22.187612      0.000000      0.000000      0.000000
    -20.434528      0.000000      0.000000      0.000000
    -18.681444      0.000000      0.000000      0.000000
    -16.928360      0.000000      0.000000      0.000000
    -15.175276     13.202044     13.202043     26.404087
    -13.422192      0.000000      0.000000      0.000000
    -11.669108      0.142320      0.142320      0.284640
     -9.916024      0.000000      0.000000      0.000000
     -8.162940      0.000000      0.000000      0.000000
     -6.409856      0.316150      0.316150      0.632300
     -4.656772      0.769624      0.769622      1.539247
     -2.903688      1.480425      1.480425      2.960849
     -1.150604      5.542777      5.542772     11.085549
