# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 97
# Emin, Emax in file for selected band(s):   -109.7571230    203.2958170
# Nbands, Nspin, Nk   =     97     2    41
# E_F                 =    -6.2854 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.057123      0.000000      0.000000      0.000000
   -108.480978      0.000000      0.000000      0.000000
   -106.904832      0.000000      0.000000      0.000000
   -105.328687      0.000000      0.000000      0.000000
   -103.752541      0.000000      0.000000      0.000000
   -102.176396      0.000000      0.000000      0.000000
   -100.600250      0.000000      0.000000      0.000000
    -99.024105      0.000000      0.000000      0.000000
    -97.447960      0.000000      0.000000      0.000000
    -95.871814      0.000000      0.000000      0.000000
    -94.295669      0.000000      0.000000      0.000000
    -92.719523      0.000000      0.000000      0.000000
    -91.143378      0.000000      0.000000      0.000000
    -89.567232      0.000000      0.000000      0.000000
    -87.991087      0.000000      0.000000      0.000000
    -86.414942      0.000000      0.000000      0.000000
    -84.838796      0.000000      0.000000      0.000000
    -83.262651      0.000000      0.000000      0.000000
    -81.686505      0.000000      0.000000      0.000000
    -80.110360      0.000000      0.000000      0.000000
    -78.534214      0.000000      0.000000      0.000000
    -76.958069      0.000000      0.000554      0.000554
    -75.381924      0.000000      0.000000      0.000000
    -73.805778      0.000000      0.000000      0.000000
    -72.229633      0.000000      0.000000      0.000000
    -70.653487      0.000000      0.000000      0.000000
    -69.077342      0.000000      0.000000      0.000000
    -67.501196      0.000000      0.000000      0.000000
    -65.925051      0.000000      0.000000      0.000000
    -64.348906      0.000000      0.000000      0.000000
    -62.772760      0.000000      0.000000      0.000000
    -61.196615      0.000000      0.000000      0.000000
    -59.620469      0.000000      0.000000      0.000000
    -58.044324      0.000000      0.000000      0.000000
    -56.468178      0.000000      0.000000      0.000000
    -54.892033      0.000000      0.000000      0.000000
    -53.315888      0.000000      0.000000      0.000000
    -51.739742      0.000000      0.000000      0.000000
    -50.163597      0.000000      0.000000      0.000000
    -48.587451      0.000000      0.000000      0.000000
    -47.011306      0.000000      0.000000      0.000000
    -45.435160      0.000000      0.000000      0.000000
    -43.859015      0.000000      0.000000      0.000000
    -42.282870      0.000000      0.000000      0.000000
    -40.706724      0.000000      0.000000      0.000000
    -39.130579      0.000000      0.000000      0.000000
    -37.554433      0.000000      0.000000      0.000000
    -35.978288      0.000000      0.000000      0.000000
    -34.402142      0.000000      0.000000      0.000000
    -32.825997      0.000000      0.000000      0.000000
