# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 200
# Emin, Emax in file for selected band(s):   -110.7689600    233.9359530
# Nbands, Nspin, Nk   =    200     2    31
# E_F                 =    -7.0917 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -111.068960      0.000000      0.000000      0.000000
   -109.333759      0.000000      0.000000      0.000000
   -107.598559      0.000000      0.000000      0.000000
   -105.863358      0.000000      0.000000      0.000000
   -104.128158      0.000000      0.000000      0.000000
   -102.392957      0.000000      0.000000      0.000000
   -100.657757      0.000000      0.000000      0.000000
    -98.922556      0.000000      0.000000      0.000000
    -97.187355      0.000000      0.000000      0.000000
    -95.452155      0.000000      0.000000      0.000000
    -93.716954      0.000000      0.000000      0.000000
    -91.981754      0.000000      0.000000      0.000000
    -90.246553      0.000000      0.000000      0.000000
    -88.511353      0.000000      0.000000      0.000000
    -86.776152      0.000000      0.000000      0.000000
    -85.040951      0.000000      0.000000      0.000000
    -83.305751      0.000000      0.000000      0.000000
    -81.570550      0.000000      0.000000      0.000000
    -79.835350      0.000053      0.000000      0.000053
    -78.100149      0.000000      0.591476      0.591476
    -76.364949      0.000000      0.000000      0.000000
    -74.629748      0.000000      0.000000      0.000000
    -72.894548      0.000000      0.000000      0.000000
    -71.159347      0.000000      0.000000      0.000000
    -69.424146      0.000000      0.000000      0.000000
    -67.688946      0.000000      0.000000      0.000000
    -65.953745      0.000000      0.000000      0.000000
    -64.218545      0.480686      0.000000      0.480686
    -62.483344      0.000000      0.000000      0.000000
    -60.748144      0.000000      0.000000      0.000000
    -59.012943      0.000000      0.000000      0.000000
    -57.277742      0.000000      0.000000      0.000000
    -55.542542      0.000000      0.000000      0.000000
    -53.807341      0.000000      0.000000      0.000000
    -52.072141      0.000000      0.000000      0.000000
    -50.336940      0.000000      0.000000      0.000000
    -48.601740      2.202914      0.006786      2.209700
    -46.866539      0.000000      3.825410      3.825410
    -45.131338      0.000000      0.000000      0.000000
    -43.396138      0.000000      0.000000      0.000000
    -41.660937      0.000000      0.000000      0.000000
    -39.925737      0.000000      0.000000      0.000000
    -38.190536      0.000000      0.000000      0.000000
    -36.455336      0.000000      0.000000      0.000000
    -34.720135      0.000000      0.000000      0.000000
    -32.984934      0.000000      0.000000      0.000000
    -31.249734      0.000000      0.000000      0.000000
    -29.514533      0.000000      0.000000      0.000000
    -27.779333      0.000000      0.000000      0.000000
