# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 197
# Emin, Emax in file for selected band(s):   -110.2874380    217.3197050
# Nbands, Nspin, Nk   =    197     2    22
# E_F                 =    -6.8040 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.587438      0.000000      0.000000      0.000000
   -108.938156      0.000000      0.000000      0.000000
   -107.288874      0.000000      0.000000      0.000000
   -105.639592      0.000000      0.000000      0.000000
   -103.990309      0.000000      0.000000      0.000000
   -102.341027      0.000000      0.000000      0.000000
   -100.691745      0.000000      0.000000      0.000000
    -99.042463      0.000000      0.000000      0.000000
    -97.393181      0.000000      0.000000      0.000000
    -95.743899      0.000000      0.000000      0.000000
    -94.094617      0.000000      0.000000      0.000000
    -92.445335      0.000000      0.000000      0.000000
    -90.796052      0.000000      0.000000      0.000000
    -89.146770      0.000000      0.000000      0.000000
    -87.497488      0.000000      0.000000      0.000000
    -85.848206      0.000000      0.000000      0.000000
    -84.198924      0.000000      0.000000      0.000000
    -82.549642      0.000000      0.000000      0.000000
    -80.900360      0.000000      0.000000      0.000000
    -79.251078      0.000000      0.000000      0.000000
    -77.601795      0.000000      0.000000      0.000000
    -75.952513      0.000000      0.000000      0.000000
    -74.303231      0.000000      0.000000      0.000000
    -72.653949      0.000000      0.000000      0.000000
    -71.004667      0.000000      0.000000      0.000000
    -69.355385      0.000000      0.000000      0.000000
    -67.706103      0.000000      0.000000      0.000000
    -66.056821      0.000000      0.000000      0.000000
    -64.407538      0.000000      0.000000      0.000000
    -62.758256      0.000000      0.000000      0.000000
    -61.108974      0.000000      0.000000      0.000000
    -59.459692      0.000000      0.000000      0.000000
    -57.810410      0.000000      0.000000      0.000000
    -56.161128      0.000000      0.000000      0.000000
    -54.511846      0.000000      0.000000      0.000000
    -52.862564      0.000000      0.000000      0.000000
    -51.213281      0.000000      0.000000      0.000000
    -49.563999      0.000000      0.000000      0.000000
    -47.914717      0.000000      0.000000      0.000000
    -46.265435      0.000000      0.000000      0.000000
    -44.616153      0.000000      0.000000      0.000000
    -42.966871      0.000000      0.000000      0.000000
    -41.317589      0.000000      0.000000      0.000000
    -39.668307      0.000000      0.000000      0.000000
    -38.019024      0.000000      0.000000      0.000000
    -36.369742      0.000000      0.000000      0.000000
    -34.720460      0.000000      0.000000      0.000000
    -33.071178      0.000000      0.000000      0.000000
    -31.421896      0.000000      0.000000      0.000000
    -29.772614      0.000000      0.000000      0.000000
    -28.123332      0.000000      0.000000      0.000000
    -26.474050      0.000000      0.000000      0.000000
    -24.824767      0.000000      0.000000      0.000000
    -23.175485      0.000000      0.000000      0.000000
    -21.526203      0.000000      0.000000      0.000000
    -19.876921      0.000000      0.000000      0.000000
    -18.227639      0.000000      0.000000      0.000000
    -16.578357      0.000000      0.000000      0.000000
    -14.929075      5.606450      5.527709     11.134159
    -13.279793      0.000000      0.000000      0.000000
    -11.630510      0.000000      0.000000      0.000000
     -9.981228      0.153889      0.118800      0.272688
     -8.331946      0.287341      0.324646      0.611987
     -6.682664      0.750215      0.366063      1.116278
     -5.033382      0.216871      0.950074      1.166945
     -3.384100      6.211415      6.488619     12.700034
     -1.734818      3.831870      9.152256     12.984126
     -0.085536      4.539837      4.304658      8.844495
      1.563747      4.831861      1.097607      5.929468
      3.213029      1.885026      1.306157      3.191183
      4.862311      1.086187      1.103510      2.189698
      6.511593      0.206475      0.004731      0.211207
      8.160875      0.336880      0.388325      0.725205
      9.810157      1.569799      0.458191      2.027991
     11.459439      2.354089      2.932913      5.287002
     13.108721      3.378103      3.303843      6.681947
     14.758004      2.454087      0.042944      2.497032
     16.407286      2.278748      2.408089      4.686836
     18.056568      2.304368      2.014443      4.318810
     19.705850      1.234513      0.641943      1.876456
     21.355132      1.320729      0.812113      2.132842
     23.004414      2.164820      2.678876      4.843696
     24.653696      2.854156      2.955336      5.809492
     26.302978      1.437979      2.035122      3.473101
     27.952261      0.923633      1.162679      2.086312
     29.601543      2.792823      2.897392      5.690215
     31.250825      1.029101      0.144424      1.173525
     32.900107      0.375512      1.009779      1.385292
     34.549389      1.637358      1.188293      2.825651
     36.198671      0.952689      2.009460      2.962149
     37.847953      0.742454      0.334319      1.076772
     39.497235      3.066075      2.889018      5.955094
     41.146518      0.620554      0.181281      0.801836
     42.795800      1.392786      0.884540      2.277327
     44.445082      1.867823      1.864258      3.732081
     46.094364      1.179732      1.611229      2.790961
     47.743646      0.248900      0.000569      0.249469
     49.392928      0.783339      1.741790      2.525129
     51.042210      0.388901      0.935009      1.323910
     52.691492      0.632880      0.739572      1.372451
     54.340775      2.129858      1.741675      3.871533
     55.990057      1.469428      1.182716      2.652144
     57.639339      1.018757      0.169955      1.188711
     59.288621      0.381799      0.620026      1.001825
     60.937903      0.611211      0.242963      0.854175
     62.587185      0.014434      0.700172      0.714606
     64.236467      0.004358      0.166171      0.170529
     65.885749      0.068073      0.299758      0.367831
     67.535032      1.941859      1.697262      3.639122
     69.184314      2.281000      1.144080      3.425080
     70.833596      0.521449      0.086992      0.608441
     72.482878      1.917920      0.870246      2.788166
     74.132160      0.701810      0.662789      1.364599
     75.781442      0.246688      0.129608      0.376296
     77.430724      0.651245      0.627679      1.278925
     79.080006      1.235727      0.152445      1.388172
     80.729289      0.903295      0.113099      1.016394
     82.378571      2.302816      1.406198      3.709014
     84.027853      0.001955      0.496043      0.497998
     85.677135      0.000000      0.002407      0.002407
     87.326417      0.540623      0.283160      0.823782
     88.975699      0.093185      0.490808      0.583993
     90.624981      1.825890      1.180946      3.006836
     92.274263      0.154519      1.146969      1.301488
     93.923546      1.275331      0.971622      2.246953
     95.572828      0.630457      0.323253      0.953710
     97.222110      1.215955      1.314090      2.530044
     98.871392      1.197889      0.411247      1.609137
    100.520674      0.095404      0.085786      0.181190
    102.169956      0.076262      0.233386      0.309648
    103.819238      0.401772      0.001139      0.402911
    105.468520      0.567912      0.216294      0.784206
    107.117803      1.407389      0.936773      2.344162
    108.767085      0.099519      0.129898      0.229417
    110.416367      0.589471      0.365403      0.954874
    112.065649      0.000415      0.104145      0.104559
    113.714931      0.399835      0.228110      0.627945
    115.364213      0.040789      0.000086      0.040876
    117.013495      0.001865      0.000000      0.001865
    118.662777      2.776208      1.339165      4.115373
    120.312060      0.000014      0.034368      0.034382
    121.961342      0.000000      0.000000      0.000000
    123.610624      0.128296      0.559112      0.687408
    125.259906      0.372616      0.009205      0.381822
    126.909188      0.657530      0.021238      0.678768
    128.558470      0.013639      0.000000      0.013639
    130.207752      0.039917      0.166032      0.205948
    131.857034      0.000000      0.000000      0.000000
    133.506317      0.838128      0.476694      1.314821
    135.155599      0.544586      0.337255      0.881841
    136.804881      1.222713      1.002213      2.224926
    138.454163      0.000000      0.000000      0.000000
    140.103445      0.064814      0.000000      0.064815
    141.752727      0.000000      0.000000      0.000000
    143.402009      0.000000      0.000000      0.000000
    145.051291      0.000000      0.000046      0.000046
    146.700574      0.175391      0.279919      0.455310
    148.349856      0.499698      0.000000      0.499699
    149.999138      0.000000      0.160370      0.160370
    151.648420      0.003198      0.568273      0.571471
    153.297702      0.000763      0.000013      0.000776
    154.946984      0.000000      0.000000      0.000000
    156.596266      0.000000      0.000000      0.000000
    158.245548      0.000456      0.000273      0.000729
    159.894831      0.001378      0.000000      0.001378
    161.544113      0.000000      0.000000      0.000000
    163.193395      0.308182      0.000000      0.308182
    164.842677      0.626856      0.000000      0.626856
    166.491959      0.001107      0.000000      0.001107
    168.141241      1.253186      0.003421      1.256608
    169.790523      0.000000      0.000000      0.000000
    171.439805      0.192817      0.015887      0.208704
    173.089088      0.000000      0.000000      0.000000
    174.738370      0.000000      0.000000      0.000000
    176.387652      0.000000      0.000018      0.000018
    178.036934      0.022833      0.445049      0.467882
    179.686216      0.000047      0.000017      0.000063
    181.335498      0.035148      0.000000      0.035148
    182.984780      0.000002      0.000025      0.000027
    184.634062      0.000000      0.000000      0.000000
    186.283345      0.449175      0.015810      0.464985
    187.932627      0.000000      0.000000      0.000000
    189.581909      0.000000      0.000000      0.000000
    191.231191      0.167246      0.091378      0.258624
    192.880473      0.130887      0.002904      0.133791
    194.529755      0.000000      0.000000      0.000000
    196.179037      0.000000      0.539667      0.539667
    197.828319      0.299697      0.001943      0.301640
    199.477602      0.033338      0.058211      0.091549
    201.126884      0.000001      0.005833      0.005834
    202.776166      0.000000      0.000000      0.000000
    204.425448      0.007165      0.000000      0.007165
    206.074730      0.000000      0.000000      0.000000
    207.724012      0.000000      0.000000      0.000000
    209.373294      0.000000      0.000000      0.000000
    211.022576      0.003898      0.000003      0.003901
    212.671859      0.000000      0.000000      0.000000
    214.321141      1.120753      0.000000      1.120753
    215.970423      0.000000      0.000000      0.000000
    217.619705      0.000000      0.000000      0.000000
