# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 91
# Emin, Emax in file for selected band(s):    -86.3949279    166.4950830
# Nbands, Nspin, Nk   =     91     2    41
# E_F                 =    -6.0965 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -86.694928      0.000000      0.000000      0.000000
    -85.421109      0.000000      0.000000      0.000000
    -84.147290      0.000000      0.000000      0.000000
    -82.873470      0.000000      0.000000      0.000000
    -81.599651      0.000000      0.000000      0.000000
    -80.325832      0.000000      7.587997      7.587997
    -79.052013      0.000000      0.000000      0.000000
    -77.778194      0.000000      0.000000      0.000000
    -76.504375      0.000000      0.000000      0.000000
    -75.230556      0.000000      0.000000      0.000000
    -73.956736      0.000000      0.000000      0.000000
    -72.682917      0.000000      0.000000      0.000000
    -71.409098      0.000000      0.000000      0.000000
    -70.135279      0.000000      0.000000      0.000000
    -68.861460      0.000000      0.000000      0.000000
    -67.587641      0.000000      0.000000      0.000000
    -66.313821      0.000000      0.000000      0.000000
    -65.040002      0.000000      0.000000      0.000000
    -63.766183      0.000000      0.000000      0.000000
    -62.492364      0.000000      0.000000      0.000000
    -61.218545      0.000000      0.000000      0.000000
    -59.944726      0.000000      0.000000      0.000000
    -58.670907      0.000000      0.000000      0.000000
    -57.397087      0.000000      0.000000      0.000000
    -56.123268      0.000000      0.000000      0.000000
    -54.849449      0.000000      0.000000      0.000000
    -53.575630      0.000000      0.000000      0.000000
    -52.301811      0.000000      0.000000      0.000000
    -51.027992      0.000000      0.000000      0.000000
    -49.754173      0.000000      0.000000      0.000000
    -48.480353      0.000000      0.000000      0.000000
    -47.206534      0.000000      0.000000      0.000000
    -45.932715      0.000002      0.000000      0.000002
    -44.658896      0.000000      0.000000      0.000000
    -43.385077      0.000000      0.000000      0.000000
    -42.111258      0.000000      0.000000      0.000000
    -40.837438      0.000000      0.000000      0.000000
    -39.563619      0.000000      0.000000      0.000000
    -38.289800      0.000000      0.000000      0.000000
    -37.015981      0.000000      0.000000      0.000000
    -35.742162      0.000000      0.000000      0.000000
    -34.468343      0.000000      0.000000      0.000000
    -33.194524      0.000000      0.000000      0.000000
    -31.920704      0.000000      0.000000      0.000000
    -30.646885      0.000000      0.000000      0.000000
    -29.373066      0.000000      0.000000      0.000000
    -28.099247      0.000000      0.000000      0.000000
    -26.825428      0.000000      0.000000      0.000000
    -25.551609      0.000000      0.000000      0.000000
    -24.277790      0.000000      0.000000      0.000000
    -23.003970      0.000000      0.000000      0.000000
    -21.730151      0.000000      0.000000      0.000000
    -20.456332      0.000000      0.000000      0.000000
    -19.182513      0.000000      0.000000      0.000000
    -17.908694      0.000000      0.000000      0.000000
    -16.634875      0.000000      0.000000      0.000000
    -15.361055      4.330708      3.018620      7.349328
    -14.087236      0.000000      0.000000      0.000000
    -12.813417      0.000000      0.000000      0.000000
    -11.539598      0.295861      0.243455      0.539316
    -10.265779      0.159967      0.283152      0.443119
     -8.991960      0.727308      0.753508      1.480816
     -7.718141      0.028589      0.015815      0.044404
     -6.444321      0.303388      0.793291      1.096679
     -5.170502      1.686233      0.667055      2.353288
     -3.896683      0.009117      0.720020      0.729137
     -2.622864      0.246791      2.198210      2.445001
     -1.349045      0.404207      1.543212      1.947419
     -0.075226      1.059413      1.131650      2.191062
      1.198593      2.518736      0.003442      2.522179
      2.472413      1.518245      0.234912      1.753157
      3.746232      0.028113      0.239207      0.267321
      5.020051      0.618022      0.994269      1.612291
      6.293870      1.012553      0.394599      1.407152
      7.567689      0.084425      0.506650      0.591075
      8.841508      0.268652      0.207379      0.476032
     10.115328      0.924468      0.902493      1.826961
     11.389147      0.623320      1.973175      2.596495
     12.662966      0.772361      1.335510      2.107870
     13.936785      1.546769      0.468948      2.015718
     15.210604      0.728001      0.112710      0.840711
     16.484423      1.900730      0.137186      2.037916
     17.758242      0.846476      1.426138      2.272614
     19.032062      1.328544      1.438124      2.766667
     20.305881      0.007496      0.000000      0.007497
     21.579700      0.763470      1.274361      2.037831
     22.853519      0.369199      0.058797      0.427996
     24.127338      0.429032      0.911520      1.340551
     25.401157      1.503068      0.152486      1.655554
     26.674976      0.554279      1.212541      1.766820
     27.948796      0.407245      0.000002      0.407248
     29.222615      0.295423      0.678258      0.973680
     30.496434      0.033821      1.748040      1.781861
     31.770253      0.093135      0.386831      0.479966
     33.044072      0.542153      0.735373      1.277527
     34.317891      0.982316      0.109178      1.091494
     35.591711      1.465015      0.457055      1.922069
     36.865530      0.227095      0.082971      0.310066
     38.139349      0.245227      0.100043      0.345270
     39.413168      0.056900      1.026027      1.082927
     40.686987      0.113299      0.237403      0.350702
     41.960806      1.310275      0.074654      1.384928
     43.234625      1.394708      0.234187      1.628895
     44.508445      0.901786      0.283362      1.185148
     45.782264      0.012336      0.782353      0.794689
     47.056083      0.695181      0.740173      1.435355
     48.329902      0.199478      0.553666      0.753144
     49.603721      1.084229      2.503334      3.587562
     50.877540      2.518474      1.208861      3.727335
     52.151359      0.628117      0.626705      1.254821
     53.425179      0.078080      0.275204      0.353284
     54.698998      0.097025      0.670509      0.767534
