# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 100
# Emin, Emax in file for selected band(s):   -110.0079310    219.4780610
# Nbands, Nspin, Nk   =    100     2    44
# E_F                 =    -6.7277 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.307931      0.000000      0.000000      0.000000
   -108.649207      0.000000      0.000000      0.000000
   -106.990484      0.000000      0.000000      0.000000
   -105.331760      0.000000      0.000000      0.000000
   -103.673037      0.000000      0.000000      0.000000
   -102.014313      0.000000      0.000000      0.000000
   -100.355590      0.000000      0.000000      0.000000
    -98.696866      0.000000      0.000000      0.000000
    -97.038142      0.000000      0.000000      0.000000
    -95.379419      0.000000      0.000000      0.000000
    -93.720695      0.000000      0.000000      0.000000
    -92.061972      0.000000      0.000000      0.000000
    -90.403248      0.000000      0.000000      0.000000
    -88.744524      0.000000      0.000000      0.000000
    -87.085801      0.000000      0.000000      0.000000
    -85.427077      0.000000      0.000000      0.000000
    -83.768354      0.000000      0.000000      0.000000
    -82.109630      0.000000      0.000000      0.000000
    -80.450907      0.000149      0.000160      0.000310
    -78.792183      0.000000      0.000000      0.000000
    -77.133459      0.000000      0.000000      0.000000
    -75.474736      0.000000      0.000000      0.000000
    -73.816012      0.000000      0.000000      0.000000
    -72.157289      0.000000      0.000000      0.000000
    -70.498565      0.000000      0.000000      0.000000
    -68.839842      0.000000      0.000000      0.000000
    -67.181118      0.000000      0.000000      0.000000
    -65.522394      0.000000      0.000000      0.000000
    -63.863671      0.001580      0.001582      0.003162
    -62.204947      0.000000      0.000000      0.000000
    -60.546224      0.000000      0.000000      0.000000
    -58.887500      0.000000      0.000000      0.000000
    -57.228777      0.000000      0.000000      0.000000
    -55.570053      0.000000      0.000000      0.000000
    -53.911329      0.000000      0.000000      0.000000
    -52.252606      0.000000      0.000000      0.000000
    -50.593882      0.000000      0.000000      0.000000
    -48.935159      3.051315      3.028504      6.079819
    -47.276435      0.000000      0.000000      0.000000
    -45.617711      0.000000      0.000000      0.000000
    -43.958988      0.000000      0.000000      0.000000
    -42.300264      0.000000      0.000000      0.000000
    -40.641541      0.000000      0.000000      0.000000
    -38.982817      0.000000      0.000000      0.000000
    -37.324094      0.000000      0.000000      0.000000
    -35.665370      0.000000      0.000000      0.000000
    -34.006646      0.000000      0.000000      0.000000
    -32.347923      0.000000      0.000000      0.000000
    -30.689199      0.000000      0.000000      0.000000
    -29.030476      0.000000      0.000000      0.000000
    -27.371752      0.000000      0.000000      0.000000
    -25.713029      0.000000      0.000000      0.000000
    -24.054305      0.000000      0.000000      0.000000
    -22.395581      0.000000      0.000000      0.000000
    -20.736858      0.000000      0.000000      0.000000
    -19.078134      0.000000      0.000000      0.000000
    -17.419411      0.000000      0.000000      0.000000
    -15.760687      0.000000      0.000000      0.000000
    -14.101963      0.000000      0.000000      0.000000
    -12.443240      0.000000      0.000000      0.000000
    -10.784516      0.000000      0.000000      0.000000
     -9.125793      0.000464      0.000468      0.000932
     -7.467069      1.032113      1.031622      2.063735
     -5.808346      1.297875      1.296343      2.594218
     -4.149622      2.317165      2.318308      4.635473
     -2.490898      2.184519      2.196170      4.380689
     -0.832175      3.305453      3.317930      6.623383
      0.826549      4.186824      4.203286      8.390110
      2.485272      2.113930      2.101956      4.215886
      4.143996      1.915272      1.909549      3.824821
      5.802719      0.074530      0.075621      0.150151
      7.461443      0.320296      0.315259      0.635556
      9.120167      0.247920      0.250456      0.498376
     10.778890      2.461412      2.455553      4.916965
     12.437614      0.002661      0.002603      0.005264
     14.096337      0.022704      0.022636      0.045340
     15.755061      0.185140      0.181462      0.366603
     17.413784      2.126308      2.120196      4.246504
     19.072508      0.877575      0.880610      1.758185
     20.731232      0.259528      0.252406      0.511934
     22.389955      0.053971      0.062722      0.116693
     24.048679      0.173615      0.176259      0.349874
     25.707402      0.287933      0.291535      0.579468
     27.366126      0.510090      0.508196      1.018285
     29.024850      0.973082      0.965018      1.938099
     30.683573      0.309149      0.309199      0.618349
     32.342297      0.151050      0.152269      0.303319
     34.001020      0.064723      0.062166      0.126889
     35.659744      0.378229      0.379046      0.757275
     37.318467      0.095609      0.110365      0.205974
     38.977191      0.853400      0.883401      1.736800
     40.635915      0.267988      0.263144      0.531132
     42.294638      0.514353      0.517510      1.031863
     43.953362      1.528802      1.534103      3.062905
     45.612085      0.626833      0.625071      1.251904
     47.270809      0.380732      0.377580      0.758311
     48.929532      0.152173      0.192673      0.344847
     50.588256      0.021544      0.021953      0.043497
     52.246980      0.570932      0.570794      1.141726
     53.905703      0.738622      0.811206      1.549828
     55.564427      0.938535      0.934164      1.872699
     57.223150      0.604432      0.626054      1.230486
     58.881874      0.138375      0.141428      0.279803
     60.540598      0.002507      0.002362      0.004869
     62.199321      0.000000      0.000000      0.000000
     63.858045      0.364809      0.343459      0.708268
     65.516768      0.970742      0.978368      1.949110
     67.175492      0.080253      0.086904      0.167156
     68.834215      0.656796      0.636325      1.293121
     70.492939      0.662134      0.582956      1.245090
     72.151663      0.280528      0.258793      0.539321
     73.810386      0.000020      0.000019      0.000039
     75.469110      0.000000      0.000000      0.000000
     77.127833      0.000000      0.000000      0.000000
     78.786557      0.201122      0.202259      0.403381
     80.445280      0.055543      0.044293      0.099837
     82.104004      0.158389      0.157049      0.315438
     83.762728      0.000707      0.000696      0.001403
     85.421451      0.095042      0.096205      0.191247
     87.080175      0.093596      0.094767      0.188363
     88.738898      0.063692      0.049280      0.112971
     90.397622      0.094141      0.114536      0.208678
     92.056346      0.586187      0.563845      1.150032
     93.715069      0.856543      0.861887      1.718430
     95.373793      0.460262      0.440308      0.900569
     97.032516      0.460865      0.440391      0.901255
     98.691240      0.002278      0.006184      0.008462
    100.349963      0.091481      0.073655      0.165136
    102.008687      0.519606      0.514072      1.033678
    103.667411      0.485546      0.491988      0.977534
    105.326134      0.071885      0.123572      0.195456
    106.984858      0.000243      0.000172      0.000415
    108.643581      0.472924      0.447260      0.920184
    110.302305      0.014608      0.002488      0.017096
    111.961028      0.002592      0.001850      0.004442
    113.619752      0.009737      0.009906      0.019644
    115.278476      0.042588      0.046763      0.089351
    116.937199      0.277820      0.251681      0.529501
    118.595923      0.232188      0.233050      0.465238
    120.254646      0.001993      0.001783      0.003776
    121.913370      0.048639      0.046184      0.094823
    123.572093      0.000001      0.000001      0.000003
    125.230817      0.356867      0.364205      0.721072
    126.889541      0.052579      0.061690      0.114268
    128.548264      0.000000      0.000000      0.000000
    130.206988      0.000000      0.000000      0.000000
    131.865711      0.000000      0.000000      0.000000
    133.524435      0.097780      0.002111      0.099891
    135.183159      0.000000      0.000000      0.000000
    136.841882      0.000000      0.000000      0.000000
    138.500606      0.000000      0.000000      0.000000
    140.159329      0.000000      0.000000      0.000000
    141.818053      0.000000      0.000000      0.000000
    143.476776      0.000000      0.000000      0.000000
    145.135500      0.102057      0.068099      0.170156
    146.794224      0.000000      0.000000      0.000000
    148.452947      0.000000      0.000000      0.000000
    150.111671      0.048273      0.043590      0.091864
    151.770394      0.000000      0.000001      0.000001
    153.429118      0.010706      0.010614      0.021320
    155.087841      0.000000      0.000000      0.000000
    156.746565      0.002134      0.090915      0.093049
    158.405289      0.000000      0.000000      0.000000
    160.064012      0.000000      0.000000      0.000000
    161.722736      0.000000      0.000001      0.000001
    163.381459      0.000000      0.000000      0.000000
    165.040183      0.000000      0.000000      0.000000
    166.698907      0.015838      0.015759      0.031597
    168.357630      0.000000      0.000000      0.000000
    170.016354      0.289395      0.288569      0.577964
    171.675077      0.000000      0.000000      0.000000
    173.333801      0.094493      0.130890      0.225383
    174.992524      0.000000      0.000000      0.000000
    176.651248      0.000000      0.000000      0.000000
    178.309972      0.000000      0.000000      0.000000
    179.968695      0.000000      0.000000      0.000000
    181.627419      0.000000      0.000000      0.000000
    183.286142      0.000000      0.000000      0.000000
    184.944866      0.000000      0.000000      0.000000
    186.603589      0.000000      0.000000      0.000000
    188.262313      0.000000      0.000000      0.000000
    189.921037      0.000000      0.000000      0.000000
    191.579760      0.000000      0.000000      0.000000
    193.238484      0.000000      0.000000      0.000000
