# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 197
# Emin, Emax in file for selected band(s):   -110.2860300    217.5211280
# Nbands, Nspin, Nk   =    197     2    31
# E_F                 =    -6.9783 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.586030      0.000000      0.000000      0.000000
   -108.935743      0.000000      0.000000      0.000000
   -107.285456      0.000000      0.000000      0.000000
   -105.635168      0.000000      0.000000      0.000000
   -103.984881      0.000000      0.000000      0.000000
   -102.334594      0.000000      0.000000      0.000000
   -100.684307      0.000000      0.000000      0.000000
    -99.034019      0.000000      0.000000      0.000000
    -97.383732      0.000000      0.000000      0.000000
    -95.733445      0.000000      0.000000      0.000000
    -94.083158      0.000000      0.000000      0.000000
    -92.432871      0.000000      0.000000      0.000000
    -90.782583      0.000000      0.000000      0.000000
    -89.132296      0.000000      0.000000      0.000000
    -87.482009      0.000000      0.000000      0.000000
    -85.831722      0.000000      0.000000      0.000000
    -84.181434      0.000000      0.000000      0.000000
    -82.531147      0.000000      0.000000      0.000000
    -80.880860      0.000000      0.000000      0.000000
    -79.230573      0.000000      0.000000      0.000000
    -77.580285      0.000000      0.000000      0.000000
    -75.929998      0.000000      0.000000      0.000000
    -74.279711      0.000000      0.000000      0.000000
    -72.629424      0.000000      0.000000      0.000000
    -70.979137      0.000000      0.000000      0.000000
    -69.328849      0.000000      0.000000      0.000000
    -67.678562      0.000000      0.000000      0.000000
    -66.028275      0.000000      0.000000      0.000000
    -64.377988      0.000000      0.000000      0.000000
    -62.727700      0.000000      0.000000      0.000000
    -61.077413      0.000000      0.000000      0.000000
    -59.427126      0.000000      0.000000      0.000000
    -57.776839      0.000000      0.000000      0.000000
    -56.126552      0.000000      0.000000      0.000000
    -54.476264      0.000000      0.000000      0.000000
    -52.825977      0.000000      0.000000      0.000000
    -51.175690      0.000000      0.000000      0.000000
    -49.525403      0.000000      0.000000      0.000000
    -47.875115      0.000000      0.000000      0.000000
    -46.224828      0.000000      0.000000      0.000000
    -44.574541      0.000000      0.000000      0.000000
    -42.924254      0.000000      0.000000      0.000000
    -41.273967      0.000000      0.000000      0.000000
    -39.623679      0.000000      0.000000      0.000000
    -37.973392      0.000000      0.000000      0.000000
    -36.323105      0.000000      0.000000      0.000000
    -34.672818      0.000000      0.000000      0.000000
    -33.022530      0.000000      0.000000      0.000000
    -31.372243      0.000000      0.000000      0.000000
    -29.721956      0.000000      0.000000      0.000000
    -28.071669      0.000000      0.000000      0.000000
    -26.421381      0.000000      0.000000      0.000000
    -24.771094      0.000000      0.000000      0.000000
    -23.120807      0.000000      0.000000      0.000000
    -21.470520      0.000000      0.000000      0.000000
    -19.820233      0.000000      0.000000      0.000000
    -18.169945      0.000000      0.000000      0.000000
    -16.519658      0.000000      0.000000      0.000000
    -14.869371      4.710510      4.576096      9.286606
    -13.219084      0.000000      0.000000      0.000000
    -11.568796      0.000000      0.000000      0.000000
     -9.918509      0.000000      0.000000      0.000000
     -8.268222      0.000611      0.000004      0.000616
     -6.617935      0.087986      0.018833      0.106819
     -4.967648      1.060213      0.931740      1.991953
     -3.317360      5.348557      7.448100     12.796657
     -1.667073      7.032439      7.298882     14.331321
     -0.016786      4.131336      3.330484      7.461820
      1.633501      5.750953      4.317843     10.068796
      3.283789      1.289777      1.144609      2.434386
      4.934076      0.596153      0.165860      0.762013
      6.584363      0.916941      1.605107      2.522048
      8.234650      0.636240      0.805539      1.441779
      9.884938      0.732112      1.393105      2.125216
     11.535225      0.863393      0.824573      1.687966
     13.185512      2.632835      0.877650      3.510486
     14.835799      1.588765      2.707955      4.296720
     16.486086      1.401746      1.944268      3.346014
     18.136374      0.983588      2.365228      3.348816
     19.786661      0.273451      1.373229      1.646680
     21.436948      1.874409      2.210722      4.085131
     23.087235      0.402659      0.615010      1.017669
     24.737523      1.325222      1.445946      2.771167
     26.387810      2.239022      2.117215      4.356237
     28.038097      1.196776      2.003393      3.200169
     29.688384      1.438559      1.250017      2.688575
     31.338671      1.055345      1.178553      2.233898
     32.988959      1.750422      0.795014      2.545437
     34.639246      1.854992      1.633839      3.488830
     36.289533      2.004638      1.263047      3.267685
     37.939820      1.475252      0.875983      2.351234
     39.590108      0.111963      0.405964      0.517927
     41.240395      0.706322      1.132580      1.838902
     42.890682      0.298250      1.114957      1.413207
     44.540969      1.806711      0.888055      2.694767
     46.191256      1.126511      0.480015      1.606526
     47.841544      1.364941      0.414677      1.779618
     49.491831      1.686713      0.840275      2.526988
     51.142118      1.726328      1.251817      2.978145
     52.792405      0.636377      1.091106      1.727484
     54.442693      0.793294      1.579990      2.373284
     56.092980      0.524902      0.628146      1.153048
     57.743267      0.302030      0.375463      0.677493
     59.393554      1.282153      0.599714      1.881867
     61.043842      0.858018      0.367293      1.225310
     62.694129      1.079937      1.609503      2.689440
     64.344416      1.341800      0.455229      1.797029
     65.994703      0.515610      0.357850      0.873461
     67.644990      0.539081      1.333685      1.872766
     69.295278      1.149198      0.472719      1.621917
     70.945565      0.626568      0.467187      1.093755
     72.595852      0.019459      1.132736      1.152195
     74.246139      1.132078      0.774472      1.906550
     75.896427      0.002030      0.075563      0.077593
     77.546714      0.743516      0.502339      1.245856
     79.197001      1.177796      0.884953      2.062749
     80.847288      0.450778      0.173628      0.624405
     82.497575      3.079383      1.965926      5.045308
     84.147863      1.763057      1.487511      3.250569
     85.798150      2.181003      3.061393      5.242396
     87.448437      1.479805      1.174587      2.654392
     89.098724      0.033309      0.049958      0.083267
     90.749012      1.031125      1.484850      2.515975
     92.399299      1.024550      1.574233      2.598783
     94.049586      0.681834      0.926802      1.608636
     95.699873      0.519026      0.892062      1.411088
     97.350160      0.270763      0.274578      0.545341
     99.000448      0.511951      2.329722      2.841673
    100.650735      0.271651      0.561443      0.833094
    102.301022      0.107086      0.023303      0.130389
    103.951309      1.585996      1.376241      2.962237
    105.601597      0.299870      0.054941      0.354811
    107.251884      0.139117      0.043144      0.182261
    108.902171      0.150798      0.197928      0.348726
    110.552458      0.762646      0.374396      1.137042
    112.202746      0.517680      0.158415      0.676095
    113.853033      0.468243      0.034797      0.503041
    115.503320      0.022853      0.468292      0.491145
    117.153607      0.000002      0.000476      0.000478
    118.803894      0.004714      0.064291      0.069005
    120.454182      0.472774      0.006642      0.479416
    122.104469      0.162754      0.328324      0.491078
    123.754756      0.003565      0.003015      0.006580
    125.405043      0.107737      0.123430      0.231166
    127.055331      0.017256      0.422599      0.439855
    128.705618      0.006889      0.328327      0.335216
    130.355905      0.051250      0.000000      0.051250
    132.006192      0.000004      0.000000      0.000004
    133.656479      0.188896      0.050104      0.239000
    135.306767      0.005606      0.305208      0.310814
    136.957054      0.061953      0.013138      0.075090
    138.607341      0.000011      0.000001      0.000012
    140.257628      0.000000      0.000000      0.000000
    141.907916      0.053022      0.148124      0.201146
    143.558203      0.001727      0.000000      0.001727
    145.208490      0.000002      0.000001      0.000003
    146.858777      0.000000      0.000000      0.000000
    148.509065      0.478571      0.000000      0.478571
    150.159352      0.000000      0.000014      0.000014
    151.809639      0.000714      0.000569      0.001283
    153.459926      0.001262      0.000001      0.001263
    155.110213      0.000554      0.068017      0.068571
    156.760501      0.002850      0.467315      0.470165
    158.410788      0.114726      0.000014      0.114741
    160.061075      0.079040      0.860754      0.939794
    161.711362      0.201798      0.001605      0.203403
    163.361650      0.000001      0.391885      0.391886
    165.011937      0.282057      0.000000      0.282057
    166.662224      0.077160      0.000000      0.077160
    168.312511      0.017550      0.006840      0.024390
    169.962798      0.000000      0.000000      0.000000
    171.613086      0.668249      0.099774      0.768023
    173.263373      0.065539      0.000000      0.065539
    174.913660      0.000000      0.000000      0.000000
    176.563947      0.000016      0.455760      0.455776
    178.214235      0.000000      0.082382      0.082382
    179.864522      0.469912      0.000000      0.469912
    181.514809      0.130333      0.007302      0.137635
    183.165096      0.000330      0.000000      0.000330
    184.815383      0.000000      0.000000      0.000000
    186.465671      0.000000      0.000000      0.000000
    188.115958      0.234806      0.547264      0.782069
    189.766245      0.000056      0.000000      0.000056
    191.416532      0.000000      0.000000      0.000000
    193.066820      0.000000      0.000000      0.000000
    194.717107      0.000000      0.000000      0.000000
    196.367394      0.000000      0.000000      0.000000
    198.017681      0.001256      0.443819      0.445075
    199.667969      0.000000      0.000000      0.000000
    201.318256      0.000000      0.000000      0.000000
    202.968543      0.000000      0.000000      0.000000
    204.618830      0.000000      0.000000      0.000000
    206.269117      0.119075      0.596143      0.715218
    207.919405      0.000000      0.000000      0.000000
    209.569692      0.000000      0.000000      0.000000
    211.219979      0.006517      0.013079      0.019596
    212.870266      0.000000      0.000000      0.000000
    214.520554      0.010210      0.000812      0.011022
    216.170841      0.000000      0.000000      0.000000
    217.821128      0.000000      0.000000      0.000000
