# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 50
# Emin, Emax in file for selected band(s):    -87.1738920    244.5888570
# Nbands, Nspin, Nk   =     50     2    89
# E_F                 =    -7.7217 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -87.473892      0.000000      0.000000      0.000000
    -85.803727      0.000000      0.000000      0.000000
    -84.133563      0.000000      0.000000      0.000000
    -82.463398      0.000000      0.000000      0.000000
    -80.793234      0.000000      0.000000      0.000000
    -79.123069      0.000000      0.000000      0.000000
    -77.452905      0.000000      0.000000      0.000000
    -75.782740      0.000000      0.000000      0.000000
    -74.112575      0.000000      0.000000      0.000000
    -72.442411      0.000000      0.000000      0.000000
    -70.772246      0.000000      0.000000      0.000000
    -69.102082      0.000000      0.000000      0.000000
    -67.431917      0.000000      0.000000      0.000000
    -65.761753      0.000000      0.000000      0.000000
    -64.091588      0.000000      0.000000      0.000000
    -62.421423      0.000000      0.000000      0.000000
    -60.751259      0.000000      0.000000      0.000000
    -59.081094      0.000000      0.000000      0.000000
    -57.410930      0.000000      0.000000      0.000000
    -55.740765      0.000000      0.000000      0.000000
    -54.070601      0.000000      0.000000      0.000000
    -52.400436      0.000000      0.000000      0.000000
    -50.730272      0.000000      0.000000      0.000000
    -49.060107      0.000000      0.000000      0.000000
    -47.389942     12.947509     12.947231     25.894740
    -45.719778      0.000000      0.000000      0.000000
    -44.049613      0.000000      0.000000      0.000000
    -42.379449      0.000000      0.000000      0.000000
    -40.709284      0.000000      0.000000      0.000000
    -39.039120      0.000000      0.000000      0.000000
    -37.368955      0.000000      0.000000      0.000000
    -35.698790      0.000000      0.000000      0.000000
    -34.028626      0.000000      0.000000      0.000000
    -32.358461      0.000000      0.000000      0.000000
    -30.688297      0.000000      0.000000      0.000000
    -29.018132      0.000000      0.000000      0.000000
    -27.347968      0.000000      0.000000      0.000000
    -25.677803      0.000000      0.000000      0.000000
    -24.007638      0.000000      0.000000      0.000000
    -22.337474      0.000000      0.000000      0.000000
    -20.667309      0.000000      0.000000      0.000000
    -18.997145      0.000000      0.000000      0.000000
    -17.326980      0.000000      0.000000      0.000000
    -15.656816      0.000000      0.000000      0.000000
    -13.986651      0.000000      0.000000      0.000000
    -12.316486      0.000000      0.000000      0.000000
    -10.646322      0.000000      0.000000      0.000000
     -8.976157      0.000000      0.000000      0.000000
