# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 185
# Emin, Emax in file for selected band(s):    -86.6586850    179.8988240
# Nbands, Nspin, Nk   =    185     2    23
# E_F                 =    -6.4501 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -86.958685      0.000000      0.000000      0.000000
    -85.616185      0.000000      0.000000      0.000000
    -84.273685      0.000000      0.000000      0.000000
    -82.931185      0.000000      0.000000      0.000000
    -81.588685      0.000000      0.000000      0.000000
    -80.246185      0.000000      4.918300      4.918300
    -78.903685      0.000000      0.000000      0.000000
    -77.561185      7.012267      0.000000      7.012267
    -76.218685      0.000000      0.000000      0.000000
    -74.876185      0.000000      0.000000      0.000000
    -73.533685      0.000000      0.000000      0.000000
    -72.191185      0.000000      0.000000      0.000000
    -70.848684      0.000000      0.000000      0.000000
    -69.506184      0.000000      0.000000      0.000000
    -68.163684      0.000000      0.000000      0.000000
    -66.821184      0.000000      0.000000      0.000000
    -65.478684      0.000000      0.000000      0.000000
    -64.136184      0.000000      0.000000      0.000000
    -62.793684      0.000000      0.000000      0.000000
    -61.451184      0.000000      0.000000      0.000000
    -60.108684      0.000000      0.000000      0.000000
    -58.766184      0.000000      0.000000      0.000000
    -57.423684      0.000000      0.000000      0.000000
    -56.081184      0.000000      0.000000      0.000000
    -54.738684      0.000000      0.000000      0.000000
    -53.396184      0.000000      0.000000      0.000000
    -52.053684      0.000000      0.000000      0.000000
    -50.711184      0.000000      0.000000      0.000000
    -49.368684      0.000000      0.000000      0.000000
    -48.026184      0.000000      0.000000      0.000000
    -46.683684      0.422364      7.880427      8.302791
    -45.341184      0.000000      0.000000      0.000000
    -43.998684      0.000000      0.000000      0.000000
    -42.656184      0.000000      0.000000      0.000000
    -41.313683      0.000000      0.000000      0.000000
    -39.971183      0.000000      0.000000      0.000000
    -38.628683      0.000000      0.000000      0.000000
    -37.286183      0.000000      0.000000      0.000000
    -35.943683      0.000000      0.000000      0.000000
    -34.601183      0.000000      0.000000      0.000000
    -33.258683      0.000000      0.000000      0.000000
    -31.916183      0.000000      0.000000      0.000000
    -30.573683      0.000000      0.000000      0.000000
    -29.231183      0.000000      0.000000      0.000000
    -27.888683      0.000000      0.000000      0.000000
    -26.546183      0.000000      0.000000      0.000000
    -25.203683      0.000000      0.000000      0.000000
    -23.861183      0.000000      0.000000      0.000000
    -22.518683      0.000000      0.000000      0.000000
    -21.176183      0.000000      0.000000      0.000000
    -19.833683      0.000000      0.000000      0.000000
    -18.491183      0.000000      0.000000      0.000000
    -17.148683      0.000000      0.000000      0.000000
    -15.806183      0.000000      0.000000      0.000000
    -14.463683      0.558832      0.739227      1.298059
    -13.121183      0.000000      0.000000      0.000000
    -11.778682      0.000000      0.000001      0.000001
    -10.436182      0.478906      0.519080      0.997987
     -9.093682      0.001024      0.001708      0.002731
     -7.751182      0.575422      0.022052      0.597474
     -6.408682      2.824449      1.992309      4.816758
     -5.066182      0.723524      1.804699      2.528223
     -3.723682      0.927012      1.881745      2.808757
     -2.381182      2.735240      4.548080      7.283320
     -1.038682      1.866732      3.281190      5.147922
      0.303818      1.060394      3.017583      4.077976
      1.646318      2.332981      3.691300      6.024281
      2.988818      1.013908      0.924953      1.938861
      4.331318      2.893919      3.196222      6.090142
      5.673818      3.386256      3.575258      6.961514
      7.016318      1.328392      0.422913      1.751305
      8.358818      0.592159      1.765093      2.357251
      9.701318      0.900246      3.145611      4.045857
     11.043818      1.266743      1.099893      2.366637
     12.386318      0.944305      2.018895      2.963200
     13.728818      2.099816      0.824492      2.924308
     15.071318      1.353627      0.795454      2.149081
     16.413818      1.717850      0.871611      2.589461
     17.756319      0.680024      1.599408      2.279432
     19.098819      2.626914      0.827362      3.454276
     20.441319      2.121257      2.100695      4.221952
     21.783819      0.653649      1.398375      2.052025
     23.126319      0.058845      0.585325      0.644169
     24.468819      2.212898      0.833430      3.046327
     25.811319      1.914998      0.666103      2.581101
     27.153819      0.891540      1.467992      2.359532
     28.496319      0.945268      1.785980      2.731248
     29.838819      0.693574      0.620847      1.314420
     31.181319      0.514578      0.597000      1.111577
     32.523819      2.100995      0.321308      2.422303
     33.866319      0.697007      0.157450      0.854457
     35.208819      0.233391      0.135920      0.369311
     36.551319      1.657337      0.149387      1.806724
     37.893819      1.590549      2.506740      4.097289
     39.236319      0.013250      0.738274      0.751524
     40.578819      0.694599      0.243535      0.938134
     41.921319      1.503848      0.467849      1.971697
     43.263819      1.735996      1.739518      3.475514
     44.606319      2.131551      0.775319      2.906870
     45.948819      2.009304      0.696343      2.705647
     47.291320      1.025804      0.732624      1.758428
     48.633820      1.668146      0.492877      2.161023
     49.976320      0.138422      1.006020      1.144441
     51.318820      2.088597      2.736912      4.825509
     52.661320      1.737304      1.804755      3.542059
     54.003820      0.950551      2.130096      3.080647
     55.346320      0.645547      1.786347      2.431894
     56.688820      1.449529      1.246152      2.695681
     58.031320      1.480906      2.646102      4.127008
     59.373820      0.080397      0.430107      0.510504
     60.716320      0.000966      1.364335      1.365301
     62.058820      0.470883      0.611458      1.082341
     63.401320      0.459458      0.012784      0.472242
     64.743820      0.650004      2.334676      2.984681
     66.086320      2.990910      1.805464      4.796375
     67.428820      0.237138      1.542745      1.779883
     68.771320      1.858313      0.948222      2.806535
     70.113820      0.652041      0.529073      1.181115
     71.456320      2.290617      1.535038      3.825655
     72.798820      1.192427      1.674315      2.866742
     74.141320      0.279321      0.111476      0.390797
     75.483820      1.059708      1.534310      2.594019
     76.826321      0.440897      0.278763      0.719660
     78.168821      0.248187      1.397642      1.645829
     79.511321      0.369997      1.449245      1.819241
     80.853821      1.040060      0.046907      1.086968
     82.196321      0.458019      0.755314      1.213334
     83.538821      0.120859      1.133080      1.253939
     84.881321      2.064470      2.560563      4.625032
     86.223821      0.702666      0.270019      0.972686
     87.566321      0.019491      0.034828      0.054319
     88.908821      0.377160      0.001015      0.378176
     90.251321      0.094246      0.237181      0.331427
     91.593821      1.144652      0.979609      2.124261
     92.936321      0.478199      0.218202      0.696401
     94.278821      0.039499      1.087130      1.126629
     95.621321      1.436446      1.892247      3.328693
     96.963821      1.122014      0.612561      1.734575
     98.306321      1.998364      1.791174      3.789538
     99.648821      0.690485      0.513195      1.203680
    100.991321      0.002415      0.000041      0.002456
    102.333821      1.639691      0.829314      2.469005
    103.676321      0.186510      1.186462      1.372971
    105.018821      0.224105      0.027341      0.251446
    106.361322      0.004205      0.295065      0.299270
    107.703822      0.000261      0.000018      0.000279
    109.046322      0.158612      0.000000      0.158612
    110.388822      1.361945      1.145962      2.507906
    111.731322      0.157136      0.000000      0.157136
    113.073822      0.000000      0.000000      0.000000
    114.416322      0.253362      0.681647      0.935009
    115.758822      0.000000      0.000683      0.000683
    117.101322      0.471876      0.578417      1.050293
    118.443822      0.000000      0.000000      0.000000
    119.786322      0.099676      0.000053      0.099728
    121.128822      0.000000      0.000000      0.000000
    122.471322      0.002103      0.000238      0.002341
    123.813822      0.000000      0.000000      0.000000
    125.156322      0.000028      0.000001      0.000028
    126.498822      0.019060      0.349340      0.368400
    127.841322      0.010852      0.257872      0.268724
    129.183822      0.000000      0.000000      0.000000
    130.526322      0.181091      0.222088      0.403179
    131.868822      1.638568      0.951163      2.589731
    133.211322      0.398618      0.355222      0.753840
    134.553822      0.191255      0.260726      0.451981
    135.896323      1.458809      1.465786      2.924596
    137.238823      0.061946      0.072051      0.133998
    138.581323      0.314219      0.246633      0.560852
    139.923823      0.000067      0.136835      0.136902
    141.266323      0.000000      0.000000      0.000000
    142.608823      0.000000      0.248422      0.248422
    143.951323      0.000000      0.000000      0.000000
    145.293823      0.000000      0.000004      0.000004
    146.636323      0.000970      0.338057      0.339027
    147.978823      0.000000      0.000000      0.000000
    149.321323      0.000000      0.000000      0.000000
    150.663823      0.000022      0.000000      0.000022
    152.006323      0.000000      0.765383      0.765383
    153.348823      0.000000      0.000000      0.000000
    154.691323      0.000000      0.000003      0.000003
    156.033823      0.000000      1.249020      1.249020
    157.376323      0.000000      0.000000      0.000000
    158.718823      0.032503      0.001413      0.033917
    160.061323      0.312948      1.149428      1.462377
    161.403823      0.000000      0.000000      0.000000
    162.746323      0.018380      0.000000      0.018380
    164.088823      0.000000      0.000000      0.000000
    165.431324      0.000984      0.000000      0.000984
    166.773824      0.000000      0.000010      0.000010
    168.116324      0.000000      0.000000      0.000000
    169.458824      0.012766      0.000000      0.012766
    170.801324      0.000000      0.000000      0.000000
    172.143824      0.000000      0.000000      0.000000
    173.486324      0.003798      0.000000      0.003798
    174.828824      0.000000      0.000000      0.000000
    176.171324      0.000000      0.000000      0.000000
    177.513824      0.000000      0.000000      0.000000
    178.856324      0.306567      0.000000      0.306567
    180.198824      0.000000      0.596426      0.596426
