#
#   partial DOS for atom species: Mn
#
#   Add data for atom_index =   6,  n,l,m,z=  4  0  0  1
#   Add data for atom_index =   6,  n,l,m,z=  4  0  0  2
#   Add data for atom_index =   6,  n,l,m,z=  4  0  0  3
#   Add data for atom_index =   7,  n,l,m,z=  4  0  0  1
#   Add data for atom_index =   7,  n,l,m,z=  4  0  0  2
#   Add data for atom_index =   7,  n,l,m,z=  4  0  0  3
#   Add data for atom_index =   8,  n,l,m,z=  4  0  0  1
#   Add data for atom_index =   8,  n,l,m,z=  4  0  0  2
#   Add data for atom_index =   8,  n,l,m,z=  4  0  0  3
#
#    Energy          spin 1        spin2
#
  -20.0000000     0.00000000     0.00000000
  -19.9599600     0.00000000     0.00000000
  -19.9199199     0.00000000     0.00000000
  -19.8798799     0.00000000     0.00000000
  -19.8398398     0.00000000     0.00000000
  -19.7997998     0.00000000     0.00000000
  -19.7597598     0.00000000     0.00000000
  -19.7197197     0.00000000     0.00000000
  -19.6796797     0.00000000     0.00000000
  -19.6396396     0.00000000     0.00000000
  -19.5995996     0.00000000     0.00000000
  -19.5595596     0.00000000     0.00000000
  -19.5195195     0.00000000     0.00000000
  -19.4794795     0.00000000     0.00000000
  -19.4394394     0.00000000     0.00000000
  -19.3993994     0.00000000     0.00000000
  -19.3593594     0.00000000     0.00000000
  -19.3193193     0.00000000     0.00000000
  -19.2792793     0.00000000     0.00000000
  -19.2392392     0.00000000     0.00000000
  -19.1991992     0.00000000     0.00000000
  -19.1591592     0.00000000     0.00000000
  -19.1191191     0.00000000     0.00000000
  -19.0790791     0.00000000     0.00000000
  -19.0390390     0.00000000     0.00000000
  -18.9989990     0.00000000     0.00000000
  -18.9589590     0.00000000     0.00000000
  -18.9189189     0.00000000     0.00000000
  -18.8788789     0.00000000     0.00000000
  -18.8388388     0.00000000     0.00000000
  -18.7987988     0.00000000     0.00000000
  -18.7587588     0.00000000     0.00000000
  -18.7187187     0.00000000     0.00000000
  -18.6786787     0.00000000     0.00000000
  -18.6386386     0.00000000     0.00000000
  -18.5985986     0.00000000     0.00000000
  -18.5585586     0.00000000     0.00000000
  -18.5185185     0.00000000     0.00000000
  -18.4784785    -0.00000000    -0.00000000
  -18.4384384    -0.00000001    -0.00000001
  -18.3983984    -0.00000017    -0.00000023
  -18.3583584    -0.00000249    -0.00000311
  -18.3183183    -0.00002605    -0.00003106
  -18.2782783    -0.00019772    -0.00022510
  -18.2382382    -0.00108880    -0.00118373
  -18.1981982    -0.00435108    -0.00451721
  -18.1581582    -0.01261812    -0.01250939
  -18.1181181    -0.02655459    -0.02513910
  -18.0780781    -0.04055386    -0.03666154
  -18.0380380    -0.04494411    -0.03879891
  -17.9979980    -0.03614723    -0.02979778
  -17.9579580    -0.02110958    -0.01661318
  -17.9179179    -0.00904047    -0.00676827
  -17.8778779    -0.00333146    -0.00226444
  -17.8378378    -0.00296210    -0.00162022
  -17.7977978    -0.00694255    -0.00363063
  -17.7577578    -0.01447607    -0.00769377
  -17.7177177    -0.02219091    -0.01202633
  -17.6776777    -0.02474351    -0.01366946
  -17.6376376    -0.02031222    -0.01139286
  -17.5975976    -0.01363644    -0.00751387
  -17.5575576    -0.01253729    -0.00596368
  -17.5175175    -0.02323324    -0.00938424
  -17.4774775    -0.04657052    -0.01715900
  -17.4374374    -0.07381801    -0.02446115
  -17.3973974    -0.08918480    -0.02552036
  -17.3573574    -0.08346795    -0.02035578
  -17.3173173    -0.06388785    -0.01542449
  -17.2772773    -0.04540191    -0.01556407
  -17.2372372    -0.03463555    -0.01807101
  -17.1971972    -0.02748346    -0.01594886
  -17.1571572    -0.01980170    -0.00480537
  -17.1171171    -0.01328010     0.01366895
  -17.0770771    -0.01079235     0.03134320
  -17.0370370    -0.01164545     0.03698104
  -16.9969970    -0.01274175     0.02649412
  -16.9569570    -0.01189245     0.00930934
  -16.9169169    -0.00965954    -0.00161732
  -16.8768769    -0.00925024    -0.00241322
  -16.8368368    -0.01421964     0.00317228
  -16.7967968    -0.02438958     0.01078238
  -16.7567568    -0.03369073     0.01659679
  -16.7167167    -0.03519245     0.01684081
  -16.6766767    -0.03011510     0.00987596
  -16.6366366    -0.02896422    -0.00396480
  -16.5965966    -0.04262839    -0.02560041
  -16.5565566    -0.07310316    -0.05573346
  -16.5165165    -0.10912270    -0.08678465
  -16.4764765    -0.12988880    -0.10071333
  -16.4364364    -0.12140652    -0.08392833
  -16.3963964    -0.09171125    -0.04475534
  -16.3563564    -0.06162158    -0.00775997
  -16.3163163    -0.04181147     0.00977977
  -16.2762763    -0.02854143     0.00986996
  -16.2362362    -0.01706111     0.00428424
  -16.1961962    -0.00800670     0.00067035
  -16.1561562    -0.00300984    -0.00041437
  -16.1161161    -0.00187596    -0.00102464
  -16.0760761    -0.00437480    -0.00293113
  -16.0360360    -0.01158504    -0.00754565
  -15.9959960    -0.02500648    -0.01679369
  -15.9559560    -0.04722309    -0.03563764
  -15.9159159    -0.08493819    -0.07296577
  -15.8758759    -0.14226779    -0.13008850
  -15.8358358    -0.20104155    -0.18316190
  -15.7957958    -0.22217839    -0.19427172
  -15.7557558    -0.18603971    -0.15292707
  -15.7157157    -0.11756243    -0.08940810
  -15.6756757    -0.05673604    -0.03923903
  -15.6356356    -0.02138183    -0.01319710
  -15.5955956    -0.00651334    -0.00357625
  -15.5555556    -0.00201749    -0.00124748
  -15.5155155    -0.00226032    -0.00220862
  -15.4754755    -0.00648384    -0.00645207
  -15.4354354    -0.01628434    -0.01512400
  -15.3953954    -0.03217419    -0.02745396
  -15.3553554    -0.05055663    -0.03956091
  -15.3153153    -0.06456888    -0.04809032
  -15.2752753    -0.07074205    -0.05577667
  -15.2352352    -0.07460594    -0.06926427
  -15.1951952    -0.08391867    -0.08792463
  -15.1551552    -0.09617291    -0.10036541
  -15.1151151    -0.10152271    -0.09818165
  -15.0750751    -0.09762951    -0.08726409
  -15.0350350    -0.09099259    -0.07828284
  -14.9949950    -0.08395250    -0.07164145
  -14.9549550    -0.07107778    -0.05979559
  -14.9149149    -0.05032937    -0.04118649
  -14.8748749    -0.02976597    -0.02434861
  -14.8348348    -0.02052298    -0.01918439
  -14.7947948    -0.02771345    -0.02889422
  -14.7547548    -0.04679190    -0.04763455
  -14.7147147    -0.06488089    -0.06406131
  -14.6746747    -0.07211833    -0.07478398
  -14.6346346    -0.07766438    -0.09576485
  -14.5945946    -0.10537031    -0.14571484
  -14.5545546    -0.16192708    -0.20996766
  -14.5145145    -0.21482386    -0.23994795
  -14.4744745    -0.22120061    -0.20783917
  -14.4344344    -0.18097745    -0.14481113
  -14.3943944    -0.14001404    -0.10640995
  -14.3543544    -0.13750242    -0.11503603
  -14.3143143    -0.16753915    -0.14462599
  -14.2742743    -0.19095833    -0.15168419
  -14.2342342    -0.17496757    -0.11940507
  -14.1941942    -0.12267575    -0.06899738
  -14.1541542    -0.06457704    -0.02920143
  -14.1141141    -0.02540712    -0.00970904
  -14.0740741    -0.00858229    -0.00655853
  -14.0340340    -0.00880382    -0.02035940
  -13.9939940    -0.02961008    -0.06423910
  -13.9539540    -0.08628676    -0.15011253
  -13.9139139    -0.18412011    -0.25722486
  -13.8738739    -0.28649342    -0.32638568
  -13.8338338    -0.32845632    -0.31389659
  -13.7937938    -0.28751592    -0.24090848
  -13.7537538    -0.21346151    -0.16348269
  -13.7137137    -0.16530365    -0.11404959
  -13.6736737    -0.15402151    -0.09151890
  -13.6336336    -0.15915879    -0.08413725
  -13.5935936    -0.16150881    -0.08157111
  -13.5535536    -0.14913079    -0.07581909
  -13.5135135    -0.12016113    -0.06754738
  -13.4734735    -0.08939856    -0.06814321
  -13.4334334    -0.07749621    -0.08251318
  -13.3933934    -0.08665480    -0.09552398
  -13.3533534    -0.09562646    -0.08858700
  -13.3133133    -0.08482339    -0.06343301
  -13.2732733    -0.05820821    -0.03867290
  -13.2332332    -0.03480128    -0.02975671
  -13.1931932    -0.02794292    -0.03881149
  -13.1531532    -0.03756412    -0.05629026
  -13.1131131    -0.05383407    -0.06968268
  -13.0730731    -0.06574655    -0.07806583
  -13.0330330    -0.07398784    -0.09609833
  -12.9929930    -0.09447513    -0.13278022
  -12.9529530    -0.13833108    -0.16993450
  -12.9129129    -0.18828107    -0.17836250
  -12.8728729    -0.20984245    -0.15495845
  -12.8328328    -0.19115283    -0.12601969
  -12.7927928    -0.15544051    -0.11399300
  -12.7527528    -0.12862980    -0.11653627
  -12.7127127    -0.11344661    -0.11765004
  -12.6726727    -0.10052239    -0.10839346
  -12.6326326    -0.08671839    -0.09408347
  -12.5925926    -0.07536833    -0.08542790
  -12.5525526    -0.07055379    -0.08494934
  -12.5125125    -0.07454589    -0.08267377
  -12.4724725    -0.08216777    -0.06817144
  -12.4324324    -0.08071079    -0.04419134
  -12.3923924    -0.06365929    -0.02240390
  -12.3523524    -0.03908674    -0.01025882
  -12.3123123    -0.01965754    -0.00784465
  -12.2722723    -0.01094433    -0.01328153
  -12.2322322    -0.01186789    -0.02678493
  -12.1921922    -0.02102569    -0.05021825
  -12.1521522    -0.03921459    -0.08268375
  -12.1121121    -0.06450119    -0.11741706
  -12.0720721    -0.08744271    -0.14541392
  -12.0320320    -0.10037862    -0.15934490
  -11.9919920    -0.11088162    -0.15342532
  -11.9519520    -0.13109438    -0.12734600
  -11.9119119    -0.15301873    -0.09185833
  -11.8718719    -0.15224710    -0.06376536
  -11.8318318    -0.11981234    -0.05212150
  -11.7917918    -0.07549366    -0.05071561
  -11.7517518    -0.04666992    -0.04680101
  -11.7117117    -0.04493845    -0.03601255
  -11.6716717    -0.06188966    -0.02452391
  -11.6316316    -0.07775951    -0.01931686
  -11.5915916    -0.07705274    -0.02262007
  -11.5515516    -0.06115541    -0.03492618
  -11.5115115    -0.04276478    -0.05837457
  -11.4714715    -0.03129713    -0.09267469
  -11.4314314    -0.02934952    -0.12655223
  -11.3913914    -0.03608328    -0.14143125
  -11.3513514    -0.04734959    -0.13129406
  -11.3113113    -0.05844589    -0.11171523
  -11.2712713    -0.07172591    -0.10253276
  -11.2312312    -0.09611616    -0.10829927
  -11.1911912    -0.13271354    -0.11813945
  -11.1511512    -0.16547631    -0.11980713
  -11.1111111    -0.17845887    -0.11186959
  -11.0710711    -0.17908700    -0.10000024
  -11.0310310    -0.18500025    -0.08606095
  -10.9909910    -0.19231056    -0.07027417
  -10.9509510    -0.18191966    -0.05884844
  -10.9109109    -0.15222063    -0.05991406
  -10.8708709    -0.12173041    -0.07459527
  -10.8308308    -0.10394604    -0.09573033
  -10.7907908    -0.09741928    -0.11357608
  -10.7507508    -0.09578533    -0.12129253
  -10.7107107    -0.09387708    -0.11689967
  -10.6706707    -0.08768963    -0.10420935
  -10.6306306    -0.07770693    -0.09148926
  -10.5905906    -0.06972585    -0.08473954
  -10.5505506    -0.06970383    -0.08183729
