# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 150
# Emin, Emax in file for selected band(s):    -87.0093518    242.1600830
# Nbands, Nspin, Nk   =    150     2    31
# E_F                 =    -7.7284 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -87.309352      0.000000      0.000000      0.000000
    -85.652219      0.000000      0.000000      0.000000
    -83.995086      0.000000      0.000000      0.000000
    -82.337953      0.000000      0.000000      0.000000
    -80.680820      0.000000      0.000000      0.000000
    -79.023688     25.847994     25.288891     51.136884
    -77.366555      0.000000      0.000000      0.000000
    -75.709422      0.000000      0.000000      0.000000
    -74.052289      0.000000      0.000000      0.000000
    -72.395156      0.000000      0.000000      0.000000
    -70.738023      0.000000      0.000000      0.000000
    -69.080891      0.000000      0.000000      0.000000
    -67.423758      0.000000      0.000000      0.000000
    -65.766625      0.000000      0.000000      0.000000
    -64.109492      0.000000      0.000000      0.000000
    -62.452359      0.000000      0.000000      0.000000
    -60.795226      0.000000      0.000000      0.000000
    -59.138094      0.000000      0.000000      0.000000
    -57.480961      0.000000      0.000000      0.000000
    -55.823828      0.000000      0.000000      0.000000
    -54.166695      0.000000      0.000000      0.000000
    -52.509562      0.000000      0.000000      0.000000
    -50.852429      0.000000      0.000000      0.000000
    -49.195297      0.000000      0.000000      0.000000
    -47.538164     10.293920     10.055602     20.349523
    -45.881031      0.000000      0.000000      0.000000
    -44.223898      0.000000      0.000000      0.000000
    -42.566765      0.000000      0.000000      0.000000
    -40.909632      0.000000      0.000000      0.000000
    -39.252499      0.000000      0.000000      0.000000
    -37.595367      0.000000      0.000000      0.000000
    -35.938234      0.000000      0.000000      0.000000
    -34.281101      0.000000      0.000000      0.000000
    -32.623968      0.000000      0.000000      0.000000
    -30.966835      0.000000      0.000000      0.000000
    -29.309702      0.000000      0.000000      0.000000
    -27.652570      0.000000      0.000000      0.000000
    -25.995437      0.000000      0.000000      0.000000
    -24.338304      0.000000      0.000000      0.000000
    -22.681171      0.000000      0.000000      0.000000
    -21.024038      0.000000      0.000000      0.000000
    -19.366905      0.000000      0.000000      0.000000
    -17.709773      0.000000      0.000000      0.000000
    -16.052640      0.000000      0.000000      0.000000
    -14.395507      0.000000      0.000000      0.000000
    -12.738374      0.000000      0.000000      0.000000
    -11.081241      0.000000      0.000000      0.000000
     -9.424108      0.000000      0.000000      0.000000
     -7.766976      0.507454      0.506893      1.014348
     -6.109843      0.000000      0.000000      0.000000
     -4.452710      1.333259      1.328592      2.661851
     -2.795577      1.383250      1.418380      2.801630
     -1.138444      3.397606      3.437082      6.834689
      0.518689      3.697846      3.769669      7.467515
      2.175821      2.450610      2.497590      4.948201
      3.832954      0.537182      0.547940      1.085122
      5.490087      1.606115      1.585877      3.191992
      7.147220      0.000000      0.000000      0.000000
      8.804353      0.000080      0.000074      0.000155
     10.461486      0.364921      0.359645      0.724566
     12.118618      7.402429      7.386492     14.788921
     13.775751      1.527719      1.541257      3.068977
     15.432884      3.416130      3.443548      6.859678
     17.090017      2.510613      2.512956      5.023569
     18.747150      0.452585      0.457690      0.910275
     20.404283      2.980401      2.989876      5.970277
     22.061416      0.432313      0.423600      0.855913
     23.718548      0.000159      0.000164      0.000322
     25.375681      1.348423      1.332474      2.680898
     27.032814      0.026025      0.025477      0.051502
     28.689947      0.000000      0.000000      0.000000
     30.347080      3.781410      3.805365      7.586775
     32.004213      0.000006      0.000006      0.000012
     33.661345      1.384426      1.365643      2.750069
     35.318478      3.281226      3.309849      6.591075
     36.975611      0.767834      0.766733      1.534567
     38.632744      1.566886      1.560303      3.127189
     40.289877      0.000000      0.000000      0.000000
     41.947010      0.584406      0.568545      1.152951
     43.604142      0.010354      0.010027      0.020381
     45.261275      0.055923      0.054622      0.110545
     46.918408      1.492187      1.478000      2.970187
     48.575541      1.226744      1.223123      2.449867
     50.232674      0.076038      0.073617      0.149655
     51.889807      0.988115      0.988744      1.976859
     53.546939      0.004908      0.005026      0.009934
     55.204072      0.016443      0.017048      0.033491
     56.861205      0.540953      0.535902      1.076855
     58.518338      0.006968      0.006701      0.013668
     60.175471      1.345664      1.333900      2.679565
     61.832604      1.076351      1.086599      2.162950
     63.489736      0.002531      0.002539      0.005070
     65.146869      0.000247      0.000234      0.000482
     66.804002      0.000018      0.000018      0.000036
     68.461135      0.003208      0.003289      0.006498
     70.118268      0.000000      0.000000      0.000000
     71.775401      0.000000      0.000000      0.000000
     73.432534      0.000000      0.000000      0.000000
     75.089666      0.000000      0.000000      0.000000
     76.746799      1.562497      1.551212      3.113710
     78.403932      2.981824      2.995116      5.976940
     80.061065      1.028119      1.021830      2.049950
     81.718198      1.125362      1.141340      2.266703
     83.375331      0.989628      0.989505      1.979133
     85.032463      1.071411      1.058221      2.129633
     86.689596      0.829297      0.841576      1.670873
     88.346729      2.351085      2.370432      4.721517
     90.003862      0.157348      0.153123      0.310471
     91.660995      0.004177      0.004031      0.008208
     93.318128      0.004394      0.004772      0.009166
     94.975260      1.277585      1.287111      2.564696
     96.632393      0.701074      0.698079      1.399153
     98.289526      0.002037      0.001919      0.003956
     99.946659      0.041324      0.042007      0.083332
    101.603792      0.016556      0.015648      0.032204
    103.260925      0.426250      0.422643      0.848894
    104.918057      0.477101      0.479792      0.956892
    106.575190      0.000000      0.000000      0.000000
    108.232323      0.010454      0.010883      0.021337
    109.889456      3.061856      3.058480      6.120336
    111.546589      0.000000      0.000000      0.000000
    113.203722      0.000001      0.000000      0.000001
    114.860854      3.036473      2.991860      6.028333
    116.517987      0.000000      0.000000      0.000000
    118.175120      0.047271      0.047126      0.094397
    119.832253      0.000000      0.000000      0.000000
    121.489386      0.000012      0.000011      0.000023
    123.146519      0.000001      0.000001      0.000002
    124.803651      0.590124      0.593375      1.183499
    126.460784      0.004493      0.004756      0.009249
    128.117917      0.000041      0.000038      0.000079
    129.775050      0.000000      0.000000      0.000000
    131.432183      0.000000      0.000000      0.000000
    133.089316      0.000000      0.000000      0.000000
    134.746449      0.000000      0.000000      0.000000
    136.403581      0.000001      0.000001      0.000001
    138.060714      0.005136      0.005281      0.010417
    139.717847      0.000000      0.000000      0.000000
    141.374980      0.000000      0.000000      0.000000
    143.032113      0.000010      0.000010      0.000020
    144.689246      0.000000      0.000000      0.000000
    146.346378      0.000000      0.000000      0.000000
    148.003511      0.000000      0.000000      0.000000
    149.660644      0.000000      0.000000      0.000000
    151.317777      0.000000      0.000000      0.000000
    152.974910      0.000000      0.000000      0.000000
    154.632043      0.000000      0.000000      0.000000
    156.289175      0.000000      0.000000      0.000000
    157.946308      0.000000      0.000000      0.000000
    159.603441      0.000000      0.000000      0.000000
    161.260574      0.000000      0.000000      0.000000
    162.917707      0.000000      0.000000      0.000000
    164.574840      0.000000      0.000000      0.000000
    166.231972      0.000000      0.000000      0.000000
    167.889105      0.000000      0.000000      0.000000
    169.546238      0.000000      0.000000      0.000000
    171.203371      0.000000      0.000000      0.000000
    172.860504      1.497358      1.508287      3.005645
