# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 197
# Emin, Emax in file for selected band(s):    -87.2914486    219.2690190
# Nbands, Nspin, Nk   =    197     2    22
# E_F                 =    -7.2563 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -87.591449      0.000000      0.000000      0.000000
    -86.047929      0.000000      0.000000      0.000000
    -84.504409      0.000000      0.000000      0.000000
    -82.960889      0.000000      0.000000      0.000000
    -81.417369      0.000000      0.000000      0.000000
    -79.873849      0.564723      0.734375      1.299098
    -78.330329      1.954710     19.536506     21.491216
    -76.786809      0.000000      0.000000      0.000000
    -75.243289      0.000000      0.000000      0.000000
    -73.699769      0.000000      0.000000      0.000000
    -72.156249      0.000000      0.000000      0.000000
    -70.612729      0.000000      0.000000      0.000000
    -69.069209      0.000000      0.000000      0.000000
    -67.525689      0.000000      0.000000      0.000000
    -65.982169      0.000000      0.000000      0.000000
    -64.438650      0.000000      0.000000      0.000000
    -62.895130      0.000000      0.000000      0.000000
    -61.351610      0.000000      0.000000      0.000000
    -59.808090      0.000000      0.000000      0.000000
    -58.264570      0.000000      0.000000      0.000000
    -56.721050      0.000000      0.000000      0.000000
    -55.177530      0.000000      0.000000      0.000000
    -53.634010      0.000000      0.000000      0.000000
    -52.090490      0.000000      0.000000      0.000000
    -50.546970      0.000000      0.000000      0.000000
    -49.003450      4.670776      7.478567     12.149342
    -47.459930      0.000000      0.000000      0.000000
    -45.916410      0.000000      0.000000      0.000000
    -44.372890      0.000000      0.000000      0.000000
    -42.829370      0.000000      0.000000      0.000000
    -41.285850      0.000000      0.000000      0.000000
    -39.742331      0.000000      0.000000      0.000000
    -38.198811      0.000000      0.000000      0.000000
    -36.655291      0.000000      0.000000      0.000000
    -35.111771      0.000000      0.000000      0.000000
    -33.568251      0.000000      0.000000      0.000000
    -32.024731      0.000000      0.000000      0.000000
    -30.481211      0.000000      0.000000      0.000000
    -28.937691      0.000000      0.000000      0.000000
    -27.394171      0.000000      0.000000      0.000000
    -25.850651      0.000000      0.000000      0.000000
    -24.307131      0.000000      0.000000      0.000000
    -22.763611      0.000000      0.000000      0.000000
    -21.220091      0.000000      0.000000      0.000000
    -19.676571      0.000000      0.000000      0.000000
    -18.133051      0.000000      0.000000      0.000000
    -16.589531      0.000000      0.000000      0.000000
    -15.046012      3.738123      5.129214      8.867337
    -13.502492      0.000000      0.000000      0.000000
    -11.958972      0.000000      0.000000      0.000000
    -10.415452      0.000000      0.000000      0.000000
     -8.871932      0.011343      0.816145      0.827488
     -7.328412      0.000534      0.000254      0.000788
     -5.784892      1.539790      1.433176      2.972966
     -4.241372      4.800384      3.648891      8.449275
     -2.697852      5.909298      7.718206     13.627505
     -1.154332      6.491629      1.689119      8.180749
      0.389188      1.015465      1.138948      2.154413
      1.932708      4.684578      2.663275      7.347853
      3.476228      0.162703      2.863987      3.026691
      5.019748      1.603681      0.557935      2.161616
      6.563268      1.547705      1.163162      2.710867
      8.106788      0.058043      0.022091      0.080134
      9.650307      1.619794      1.372409      2.992203
     11.193827      0.077067      0.684933      0.761999
     12.737347      0.255425      1.787692      2.043117
     14.280867      2.871733      0.215501      3.087234
     15.824387      2.322668      0.558647      2.881316
     17.367907      0.366296      2.737825      3.104121
     18.911427      1.584594      1.222950      2.807543
     20.454947      0.273653      0.003354      0.277007
     21.998467      0.854955      3.512934      4.367890
     23.541987      1.854475      2.235381      4.089856
     25.085507      2.747255      0.183289      2.930543
     26.629027      2.766878      0.300263      3.067141
     28.172547      0.245177      1.249656      1.494833
     29.716067      1.207878      1.376675      2.584552
     31.259587      0.864645      1.180837      2.045482
     32.803107      3.114769      0.364294      3.479063
     34.346626      0.678027      0.012445      0.690472
     35.890146      1.049999      2.075372      3.125371
     37.433666      0.537065      2.694763      3.231828
     38.977186      0.191662      1.052193      1.243856
     40.520706      0.173736      0.006125      0.179861
     42.064226      0.000006      0.218523      0.218528
     43.607746      0.001067      0.173290      0.174356
     45.151266      1.440129      0.000015      1.440145
     46.694786      0.317590      0.366159      0.683749
     48.238306      1.961772      3.204304      5.166076
     49.781826      0.313077      1.025238      1.338315
     51.325346      2.504998      1.775945      4.280943
     52.868866      1.547418      1.698821      3.246240
     54.412386      2.545483      0.757045      3.302528
     55.955906      0.399943      3.179281      3.579224
     57.499426      1.377091      0.746333      2.123424
     59.042945      0.361484      0.262597      0.624081
     60.586465      1.184238      1.160034      2.344272
     62.129985      0.388887      1.228458      1.617345
     63.673505      2.626732      0.423425      3.050157
     65.217025      1.908610      0.902744      2.811354
     66.760545      3.587261      2.575752      6.163014
     68.304065      1.700099      1.232497      2.932596
     69.847585      1.289636      0.039753      1.329389
     71.391105      1.209100      0.995342      2.204442
     72.934625      1.328651      2.112903      3.441554
     74.478145      0.009711      0.185344      0.195055
     76.021665      0.000001      0.000000      0.000001
     77.565185      0.394978      0.087179      0.482157
     79.108705      3.708547      1.078208      4.786755
     80.652225      0.160105      0.000000      0.160105
     82.195745      1.694667      2.478839      4.173506
     83.739264      0.000076      0.236496      0.236572
     85.282784      0.556114      3.727904      4.284017
     86.826304      0.007365      0.087586      0.094951
     88.369824      1.730066      0.340506      2.070573
     89.913344      2.687820      2.191715      4.879535
     91.456864      1.028506      0.541543      1.570048
     93.000384      1.314835      0.605586      1.920421
     94.543904      0.000894      0.000000      0.000894
     96.087424      0.000015      0.000889      0.000904
     97.630944      0.625462      0.109772      0.735233
     99.174464      0.728492      0.172635      0.901127
    100.717984      0.540088      0.032431      0.572518
    102.261504      0.332118      3.466781      3.798899
