# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 50
# Emin, Emax in file for selected band(s):   -110.6636420    240.5375670
# Nbands, Nspin, Nk   =     50     2    89
# E_F                 =    -6.8254 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.963642      0.000000      0.000000      0.000000
   -109.195797      0.000000      0.000000      0.000000
   -107.427951      0.000000      0.000000      0.000000
   -105.660106      0.000000      0.000000      0.000000
   -103.892261      1.713462      0.000000      1.713462
   -102.124416      0.000000      0.000000      0.000000
   -100.356570      0.000000      0.000000      0.000000
    -98.588725      0.000000      0.000000      0.000000
    -96.820880      0.000000      0.000000      0.000000
    -95.053035      0.000000      0.000000      0.000000
    -93.285189      0.000000      0.000000      0.000000
    -91.517344      0.000000      0.000000      0.000000
    -89.749499      0.000000      0.000000      0.000000
    -87.981653      0.000000      0.000000      0.000000
    -86.213808      0.000000      0.000000      0.000000
    -84.445963      0.000000      0.000000      0.000000
    -82.678118      0.000000      0.000000      0.000000
    -80.910272      0.000000      0.000000      0.000000
    -79.142427      0.000000      0.000000      0.000000
    -77.374582      0.000000      0.000000      0.000000
    -75.606737      0.000000      0.000000      0.000000
    -73.838891      0.000000      0.000000      0.000000
    -72.071046      0.000000      0.000000      0.000000
    -70.303201      0.000000      0.000000      0.000000
    -68.535355      0.000000      0.000000      0.000000
    -66.767510      0.000000      0.000000      0.000000
    -64.999665      0.000000      0.000000      0.000000
    -63.231820      0.000000      0.000000      0.000000
    -61.463974      0.000000      0.000000      0.000000
    -59.696129      0.000000      0.000000      0.000000
    -57.928284      0.000000      0.000000      0.000000
    -56.160439      0.000000      0.000000      0.000000
    -54.392593      0.000000      0.000000      0.000000
    -52.624748      0.000000      0.000000      0.000000
    -50.856903      0.000000      0.000000      0.000000
    -49.089058      0.000000      0.000000      0.000000
