# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 47
# Emin, Emax in file for selected band(s):    -86.7174454    204.3845620
# Nbands, Nspin, Nk   =     47     2    89
# E_F                 =    -6.7993 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -87.017445      0.000000      0.000000      0.000000
    -85.551606      0.000000      0.000000      0.000000
    -84.085767      0.000000      0.000000      0.000000
    -82.619928      0.000000      0.000000      0.000000
    -81.154088      0.000000      0.000000      0.000000
    -79.688249      0.000000      0.000001      0.000001
    -78.222410      0.000000      0.000000      0.000000
    -76.756571      0.000000      0.000000      0.000000
    -75.290732      0.000000      0.000000      0.000000
    -73.824892      0.000000      0.000000      0.000000
    -72.359053      0.000000      0.000000      0.000000
    -70.893214      0.000000      0.000000      0.000000
    -69.427375      0.000000      0.000000      0.000000
    -67.961535      0.000000      0.000000      0.000000
    -66.495696      0.000000      0.000000      0.000000
    -65.029857      0.000000      0.000000      0.000000
    -63.564018      0.000000      0.000000      0.000000
    -62.098178      0.000000      0.000000      0.000000
    -60.632339      0.000000      0.000000      0.000000
    -59.166500      0.000000      0.000000      0.000000
    -57.700661      0.000000      0.000000      0.000000
    -56.234822      0.000000      0.000000      0.000000
    -54.768982      0.000000      0.000000      0.000000
    -53.303143      0.000000      0.000000      0.000000
    -51.837304      0.000000      0.000000      0.000000
    -50.371465      0.000000      0.000000      0.000000
    -48.905625      0.000000     10.844633     10.844633
    -47.439786      0.000000      0.000000      0.000000
    -45.973947      0.000011      0.000000      0.000011
    -44.508108      0.000000      0.000000      0.000000
    -43.042268      0.000000      0.000000      0.000000
    -41.576429      0.000000      0.000000      0.000000
    -40.110590      0.000000      0.000000      0.000000
    -38.644751      0.000000      0.000000      0.000000
    -37.178911      0.000000      0.000000      0.000000
    -35.713072      0.000000      0.000000      0.000000
    -34.247233      0.000000      0.000000      0.000000
    -32.781394      0.000000      0.000000      0.000000
    -31.315555      0.000000      0.000000      0.000000
    -29.849715      0.000000      0.000000      0.000000
    -28.383876      0.000000      0.000000      0.000000
    -26.918037      0.000000      0.000000      0.000000
    -25.452198      0.000000      0.000000      0.000000
    -23.986358      0.000000      0.000000      0.000000
    -22.520519      0.000000      0.000000      0.000000
    -21.054680      0.000000      0.000000      0.000000
    -19.588841      0.000000      0.000000      0.000000
    -18.123001      0.000000      0.000000      0.000000
    -16.657162      0.000000      0.000000      0.000000
    -15.191323      1.764912      1.154005      2.918917
    -13.725484      0.000000      0.000000      0.000000
    -12.259645      0.000000      0.000000      0.000000
    -10.793805      0.000021      0.000000      0.000021
     -9.327966      0.090351      0.304348      0.394699
     -7.862127      0.308599      0.001798      0.310396
     -6.396288      0.037824      0.597650      0.635474
     -4.930448      0.090998      0.011377      0.102375
     -3.464609      0.742793      0.445787      1.188579
     -1.998770      0.672750      1.872211      2.544961
     -0.532931      0.359866      0.412020      0.771886
      0.932909      1.393349      0.167203      1.560552
      2.398748      0.276920      0.473117      0.750037
      3.864587      0.341704      0.139940      0.481643
      5.330426      0.000186      0.083680      0.083866
      6.796266      0.110002      0.290704      0.400706
      8.262105      1.070130      0.317880      1.388010
      9.727944      0.886520      1.306704      2.193224
     11.193783      0.030839      0.942709      0.973548
     12.659622      1.287475      0.000286      1.287761
     14.125462      0.618703      0.078173      0.696876
     15.591301      0.592302      0.491379      1.083681
     17.057140      0.718889      0.195058      0.913948
     18.522979      0.267808      0.651372      0.919180
     19.988819      0.881417      0.015850      0.897267
     21.454658      0.381282      0.401897      0.783179
     22.920497      0.263447      0.023254      0.286700
     24.386336      0.549881      0.628693      1.178574
     25.852176      0.088322      0.482612      0.570934
     27.318015      0.320404      0.349744      0.670149
     28.783854      0.518273      0.059617      0.577890
     30.249693      0.000005      0.623580      0.623585
     31.715532      0.000001      0.000000      0.000001
     33.181372      0.000180      0.867952      0.868131
     34.647211      0.618445      0.703077      1.321523
     36.113050      0.381445      0.276044      0.657489
     37.578889      0.001360      0.685616      0.686976
     39.044729      0.062180      1.059986      1.122166
     40.510568      0.537145      0.321157      0.858303
     41.976407      0.089748      0.639889      0.729638
     43.442246      0.013135      0.156711      0.169846
     44.908086      0.095919      0.156129      0.252048
     46.373925      0.013852      0.165079      0.178931
     47.839764      0.515930      0.000106      0.516036
     49.305603      0.003295      0.323073      0.326369
     50.771443      0.467197      0.120901      0.588098
     52.237282      0.477255      0.000030      0.477285
     53.703121      0.002712      0.867831      0.870542
     55.168960      0.077068      0.000000      0.077068
     56.634799      0.034038      0.309432      0.343471
     58.100639      0.000000      0.000000      0.000000
     59.566478      0.001304      0.106612      0.107916
     61.032317      0.487019      0.437962      0.924982
     62.498156      0.208067      0.001455      0.209521
     63.963996      0.169394      0.000001      0.169395
     65.429835      0.007901      0.000034      0.007935
     66.895674      0.155644      0.078994      0.234638
     68.361513      0.002719      0.288818      0.291538
     69.827353      0.000000      0.134295      0.134295
     71.293192      0.000008      0.024912      0.024920
     72.759031      0.002178      0.517218      0.519396
     74.224870      0.003300      0.066197      0.069497
     75.690709      0.191176      0.329328      0.520504
     77.156549      0.008992      0.000011      0.009003
     78.622388      0.001264      0.000445      0.001709
     80.088227      0.000000      0.000000      0.000000
     81.554066      0.238779      0.110854      0.349632
     83.019906      0.209333      0.014329      0.223661
     84.485745      0.000000      0.000000      0.000000
     85.951584      0.205445      0.218494      0.423939
     87.417423      0.628658      0.081415      0.710073
     88.883263      0.000241      0.008368      0.008609
     90.349102      0.299749      0.625197      0.924946
     91.814941      0.000000      0.178792      0.178793
     93.280780      0.000000      0.000000      0.000000
     94.746620      0.000006      0.758187      0.758193
     96.212459      0.351886      0.859254      1.211140
     97.678298      0.003179      0.278858      0.282037
     99.144137      0.001196      1.078685      1.079881
    100.609976      0.000000      0.311198      0.311198
    102.075816      0.000078      0.029175      0.029253
    103.541655      0.000047      0.137650      0.137697
    105.007494      0.000000      0.108522      0.108522
    106.473333      0.000000      0.000000      0.000000
    107.939173      0.000000      0.197619      0.197619
    109.405012      0.156770      0.024275      0.181045
    110.870851      0.000000      0.000000      0.000000
    112.336690      0.000000      0.623707      0.623707
    113.802530      0.000000      0.207037      0.207037
    115.268369      0.000699      0.000000      0.000699
    116.734208      0.377134      0.325621      0.702754
    118.200047      0.001003      0.000000      0.001003
    119.665886      0.000000      0.000000      0.000000
    121.131726      0.287349      0.082311      0.369659
    122.597565      0.057829      0.000000      0.057829
    124.063404      0.000000      0.295426      0.295426
    125.529243      0.000033      0.281044      0.281077
    126.995083      0.000000      0.000000      0.000000
    128.460922      0.185119      0.000000      0.185119
    129.926761      0.025422      0.029665      0.055088
    131.392600      0.000000      0.000000      0.000000
    132.858440      0.158195      0.000000      0.158195
    134.324279      0.404489      0.025914      0.430403
    135.790118      0.000000      0.000719      0.000719
    137.255957      0.000000      0.000000      0.000000
    138.721797      0.125326      0.000006      0.125332
    140.187636      0.000000      0.000000      0.000000
    141.653475      0.019762      0.287080      0.306842
    143.119314      0.000000      0.049422      0.049422
    144.585153      0.013846      0.000000      0.013846
    146.050993      0.000000      0.000000      0.000000
    147.516832      0.000000      0.000003      0.000003
    148.982671      0.000000      0.336585      0.336585
    150.448510      0.000000      0.000000      0.000000
    151.914350      0.000000      0.000358      0.000358
    153.380189      0.000000      0.042462      0.042462
    154.846028      0.000000      0.031583      0.031583
    156.311867      0.000000      0.000000      0.000000
    157.777707      0.000000      0.000000      0.000000
    159.243546      0.000000      0.000000      0.000000
