# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 91
# Emin, Emax in file for selected band(s):    -86.3949283    166.4963050
# Nbands, Nspin, Nk   =     91     2    41
# E_F                 =    -6.0965 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -86.694928      0.000000      0.000000      0.000000
    -85.421103      0.000000      0.000000      0.000000
    -84.147278      0.000000      0.000000      0.000000
    -82.873452      0.000000      0.000000      0.000000
    -81.599627      0.000000      0.000000      0.000000
    -80.325802      0.000000      7.593523      7.593523
    -79.051977      0.000000      0.000000      0.000000
    -77.778151      0.000000      0.000000      0.000000
    -76.504326      0.000000      0.000000      0.000000
    -75.230501      0.000000      0.000000      0.000000
    -73.956675      0.000000      0.000000      0.000000
    -72.682850      0.000000      0.000000      0.000000
    -71.409025      0.000000      0.000000      0.000000
    -70.135199      0.000000      0.000000      0.000000
    -68.861374      0.000000      0.000000      0.000000
    -67.587549      0.000000      0.000000      0.000000
    -66.313724      0.000000      0.000000      0.000000
    -65.039898      0.000000      0.000000      0.000000
    -63.766073      0.000000      0.000000      0.000000
    -62.492248      0.000000      0.000000      0.000000
    -61.218422      0.000000      0.000000      0.000000
    -59.944597      0.000000      0.000000      0.000000
    -58.670772      0.000000      0.000000      0.000000
    -57.396947      0.000000      0.000000      0.000000
    -56.123121      0.000000      0.000000      0.000000
    -54.849296      0.000000      0.000000      0.000000
    -53.575471      0.000000      0.000000      0.000000
    -52.301645      0.000000      0.000000      0.000000
    -51.027820      0.000000      0.000000      0.000000
    -49.753995      0.000000      0.000000      0.000000
    -48.480170      0.000000      0.000000      0.000000
    -47.206344      0.000000      0.000000      0.000000
    -45.932519      0.000002      0.000000      0.000002
    -44.658694      0.000000      0.000000      0.000000
    -43.384868      0.000000      0.000000      0.000000
    -42.111043      0.000000      0.000000      0.000000
    -40.837218      0.000000      0.000000      0.000000
    -39.563392      0.000000      0.000000      0.000000
    -38.289567      0.000000      0.000000      0.000000
    -37.015742      0.000000      0.000000      0.000000
    -35.741917      0.000000      0.000000      0.000000
    -34.468091      0.000000      0.000000      0.000000
