# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 94
# Emin, Emax in file for selected band(s):   -109.5969510    202.5449820
# Nbands, Nspin, Nk   =     94     2    46
# E_F                 =    -6.2119 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -109.896951      0.000000      0.000000      0.000000
   -108.325383      0.000000      0.000000      0.000000
   -106.753816      0.000000      0.000000      0.000000
   -105.182248      0.000000      0.000000      0.000000
   -103.610681      0.000000      0.000000      0.000000
   -102.039113      0.000000      0.000000      0.000000
   -100.467546      0.000000      0.000000      0.000000
    -98.895978      0.000000      0.000000      0.000000
    -97.324411      0.000000      0.000000      0.000000
    -95.752843      0.000000      0.000000      0.000000
    -94.181276      0.000000      0.000000      0.000000
    -92.609708      0.000000      0.000000      0.000000
    -91.038141      0.000000      0.000000      0.000000
    -89.466573      0.000000      0.000000      0.000000
    -87.895006      0.000000      0.000000      0.000000
    -86.323438      0.000000      0.000000      0.000000
    -84.751871      0.000000      0.000000      0.000000
    -83.180303      0.000000      0.000000      0.000000
    -81.608736      0.000000      0.000000      0.000000
    -80.037168      0.000002      0.000000      0.000002
    -78.465601      0.000000      0.000000      0.000000
    -76.894033      0.000000      0.000000      0.000000
    -75.322466      0.000000      0.000000      0.000000
    -73.750898      0.000000      0.000000      0.000000
    -72.179331      0.000000      0.000000      0.000000
    -70.607763      0.000000      0.000000      0.000000
    -69.036196      0.000000      0.000000      0.000000
    -67.464628      0.000000      0.000000      0.000000
    -65.893061      0.000000      0.000000      0.000000
    -64.321493      0.000000      0.000000      0.000000
    -62.749926      0.000000      0.000000      0.000000
    -61.178358      0.000000      0.000000      0.000000
    -59.606791      0.000000      0.000000      0.000000
    -58.035223      0.000000      0.000000      0.000000
    -56.463656      0.000000      0.000000      0.000000
    -54.892088      0.000000      0.000000      0.000000
    -53.320521      0.000000      0.000000      0.000000
    -51.748953      0.000000      0.000000      0.000000
    -50.177386      0.000000      0.000000      0.000000
    -48.605818      0.000000      0.000000      0.000000
    -47.034251      0.000000      0.000000      0.000000
    -45.462683      0.000000      0.000000      0.000000
    -43.891116      0.000000      0.000000      0.000000
    -42.319548      0.000000      0.000000      0.000000
    -40.747981      0.000000      0.000000      0.000000
    -39.176413      0.000000      0.000000      0.000000
    -37.604846      0.000000      0.000000      0.000000
    -36.033278      0.000000      0.000000      0.000000
    -34.461711      0.000000      0.000000      0.000000
    -32.890143      0.000000      0.000000      0.000000
    -31.318576      0.000000      0.000000      0.000000
    -29.747008      0.000000      0.000000      0.000000
    -28.175441      0.000000      0.000000      0.000000
    -26.603873      0.000000      0.000000      0.000000
    -25.032306      0.000000      0.000000      0.000000
    -23.460738      0.000000      0.000000      0.000000
    -21.889171      0.000000      0.000000      0.000000
    -20.317603      0.000000      0.000000      0.000000
    -18.746036      0.000000      0.000000      0.000000
    -17.174468      0.000000      0.000000      0.000000
    -15.602901      0.000477      0.000241      0.000718
    -14.031333      0.000000      0.000000      0.000000
    -12.459766      0.000000      0.000000      0.000000
    -10.888198      0.024118      0.314617      0.338735
     -9.316631      0.513788      0.370497      0.884285
     -7.745063      0.000000      0.062306      0.062306
     -6.173496      0.458478      0.294134      0.752612
     -4.601928      0.435009      0.421304      0.856313
     -3.030361      0.331341      0.472601      0.803942
     -1.458793      2.224619      1.324500      3.549119
      0.112774      2.127698      1.523821      3.651519
      1.684342      1.644521      2.812786      4.457307
      3.255909      0.000041      1.033406      1.033447
      4.827477      0.593982      0.598574      1.192556
      6.399044      0.181235      0.630432      0.811667
      7.970612      0.258229      0.972584      1.230813
      9.542179      0.003627      0.556906      0.560533
     11.113747      2.090408      0.539180      2.629588
     12.685314      0.131661      2.455819      2.587480
     14.256882      0.309524      0.557244      0.866768
     15.828449      2.055283      0.384309      2.439591
     17.400017      1.781897      0.231610      2.013507
     18.971584      0.615558      2.082669      2.698227
     20.543152      1.247564      0.192301      1.439865
     22.114719      1.140225      0.064835      1.205061
     23.686287      0.002793      0.999821      1.002615
     25.257854      0.064287      2.054309      2.118595
     26.829422      0.000205      0.813855      0.814061
     28.400989      0.624515      0.624773      1.249288
     29.972557      0.523936      0.998648      1.522584
     31.544124      0.427476      2.787113      3.214589
     33.115692      1.042122      1.088364      2.130486
     34.687259      0.240019      0.000345      0.240364
     36.258827      0.585541      0.593291      1.178832
     37.830394      0.114312      0.201113      0.315426
     39.401962      0.037133      0.240356      0.277489
     40.973529      0.002619      0.073858      0.076477
     42.545097      0.056630      0.029752      0.086382
     44.116664      0.468953      0.668562      1.137514
     45.688232      0.012708      1.298547      1.311254
     47.259799      0.384619      0.075564      0.460184
     48.831367      0.099389      0.222098      0.321488
     50.402934      0.161060      0.000164      0.161224
     51.974502      1.187119      0.091332      1.278451
     53.546069      0.591897      0.359099      0.950996
     55.117637      0.045742      1.063455      1.109196
     56.689204      0.278711      0.006360      0.285071
     58.260772      1.151732      0.893213      2.044944
     59.832339      0.187173      0.415895      0.603068
     61.403907      0.059033      1.367903      1.426936
     62.975474      0.782988      0.080819      0.863807
     64.547042      0.066456      0.561670      0.628126
     66.118609      1.235507      0.628596      1.864103
     67.690177      0.067111      1.350582      1.417693
     69.261744      0.000025      0.282599      0.282625
     70.833312      0.402556      0.516549      0.919105
     72.404879      1.277375      0.530761      1.808136
     73.976447      0.317502      0.009797      0.327299
     75.548014      0.474525      0.623323      1.097847
     77.119582      0.016098      0.291244      0.307342
     78.691149      0.912050      0.525343      1.437393
     80.262717      0.550950      0.426240      0.977190
     81.834284      0.001206      0.042209      0.043416
     83.405852      0.832757      1.088833      1.921590
     84.977419      0.523010      0.707800      1.230810
     86.548987      0.736892      0.326959      1.063851
     88.120554      0.000001      0.133483      0.133484
     89.692122      0.512916      0.829645      1.342561
     91.263689      0.001241      0.418520      0.419762
     92.835257      0.588345      0.390595      0.978940
     94.406824      0.262097      0.000000      0.262097
     95.978392      0.071413      0.514396      0.585809
     97.549959      0.000729      0.024539      0.025268
     99.121527      1.082536      0.630322      1.712858
    100.693094      0.587384      0.000000      0.587384
    102.264662      0.015632      0.001477      0.017108
    103.836229      0.429238      0.002491      0.431729
    105.407797      0.003967      0.011076      0.015043
    106.979364      0.052039      0.004219      0.056258
    108.550932      0.407120      0.104207      0.511327
    110.122499      0.302487      0.002811      0.305299
    111.694067      0.000000      0.000000      0.000000
    113.265634      0.016580      0.111239      0.127819
    114.837202      0.006974      0.141915      0.148890
    116.408769      0.412456      0.008023      0.420479
    117.980337      0.000000      0.000000      0.000000
    119.551904      0.000000      0.504149      0.504149
    121.123472      0.087404      0.558684      0.646087
    122.695039      0.066379      0.320900      0.387279
    124.266607      0.000000      0.000000      0.000000
    125.838174      0.000000      0.000000      0.000000
    127.409742      0.043669      0.205611      0.249280
    128.981309      0.026185      0.089998      0.116183
    130.552877      0.000019      0.000001      0.000020
    132.124444      0.052308      0.002245      0.054553
    133.696012      0.214441      0.094083      0.308523
    135.267579      1.045937      0.715333      1.761270
    136.839147      0.011958      0.000004      0.011962
    138.410714      0.000000      0.000000      0.000000
    139.982282      0.000000      0.129504      0.129504
    141.553849      0.000000      0.000000      0.000000
    143.125417      0.000000      0.000000      0.000000
    144.696984      0.000000      0.177401      0.177401
    146.268552      0.000000      0.000000      0.000000
    147.840119      0.000000      0.000011      0.000011
    149.411687      0.000000      0.000000      0.000000
    150.983254      0.000000      0.000000      0.000000
    152.554822      0.000000      0.000000      0.000000
    154.126389      0.000108      0.000000      0.000108
    155.697957      0.154116      0.000000      0.154116
    157.269524      0.000000      0.000000      0.000000
    158.841092      0.000000      0.000000      0.000000
    160.412659      0.000000      0.000000      0.000000
    161.984227      0.000000      0.000000      0.000000
    163.555794      0.154673      0.000045      0.154719
    165.127362      0.000000      0.000000      0.000000
    166.698929      0.000000      0.000000      0.000000
    168.270497      0.000000      0.000000      0.000000
    169.842064      0.053174      0.000000      0.053174
    171.413632      0.000000      0.000000      0.000000
    172.985199      0.000000      0.127736      0.127736
    174.556767      0.000000      0.000000      0.000000
    176.128334      0.000000      0.000000      0.000000
    177.699902      0.000000      0.000000      0.000000
    179.271469      0.004613      0.000000      0.004613
    180.843037      0.000000      0.000000      0.000000
    182.414604      0.000000      0.000000      0.000000
    183.986172      0.000000      0.000000      0.000000
    185.557739      0.000000      0.000000      0.000000
    187.129307      0.000000      0.000000      0.000000
    188.700874      0.000000      0.000000      0.000000
    190.272442      0.000000      0.000000      0.000000
    191.844009      0.000000      0.000000      0.000000
    193.415577      0.000000      0.000000      0.000000
    194.987144      0.000000      0.000000      0.000000
    196.558712      0.000000      0.000000      0.000000
    198.130279      0.000000      0.000000      0.000000
    199.701847      0.000000      0.000000      0.000000
    201.273414      0.000000      0.000000      0.000000
    202.844982      0.000000      0.000000      0.000000
