# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 247
# Emin, Emax in file for selected band(s):    -87.3442086    222.8377230
# Nbands, Nspin, Nk   =    247     2    22
# E_F                 =    -7.2827 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -87.644209      0.000000      0.000000      0.000000
    -86.082490      0.000000      0.000000      0.000000
    -84.520772      0.000000      0.000000      0.000000
    -82.959054      0.000000      0.000000      0.000000
    -81.397336      0.000000      0.000000      0.000000
    -79.835617      0.112416      0.368786      0.481202
    -78.273899     29.407675     17.203149     46.610824
    -76.712181      0.000000      0.000000      0.000000
    -75.150463      0.000000      0.000000      0.000000
    -73.588744      0.000000      0.000000      0.000000
    -72.027026      0.000000      0.000000      0.000000
    -70.465308      0.000000      0.000000      0.000000
    -68.903590      0.000000      0.000000      0.000000
    -67.341871      0.000000      0.000000      0.000000
    -65.780153      0.000000      0.000000      0.000000
    -64.218435      0.000000      0.000000      0.000000
    -62.656717      0.000000      0.000000      0.000000
    -61.094998      0.000000      0.000000      0.000000
    -59.533280      0.000000      0.000000      0.000000
    -57.971562      0.000000      0.000000      0.000000
    -56.409844      0.000000      0.000000      0.000000
    -54.848125      0.000000      0.000000      0.000000
    -53.286407      0.000000      0.000000      0.000000
    -51.724689      0.000000      0.000000      0.000000
    -50.162971      0.000000      0.000000      0.000000
    -48.601252     10.682344     37.114852     47.797197
    -47.039534     34.360654     40.848727     75.209381
    -45.477816      0.000000      0.000000      0.000000
    -43.916098      0.000000      0.000000      0.000000
    -42.354379      0.000000      0.000000      0.000000
    -40.792661      0.000000      0.000000      0.000000
    -39.230943      0.000000      0.000000      0.000000
    -37.669225      0.000000      0.000000      0.000000
    -36.107506      0.000000      0.000000      0.000000
    -34.545788      0.000000      0.000000      0.000000
    -32.984070      0.000000      0.000000      0.000000
    -31.422352      0.000000      0.000000      0.000000
    -29.860633      0.000000      0.000000      0.000000
    -28.298915      0.000000      0.000000      0.000000
    -26.737197      0.000000      0.000000      0.000000
