# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 50
# Emin, Emax in file for selected band(s):   -110.6555810    239.7071130
# Nbands, Nspin, Nk   =     50     2    89
# E_F                 =    -6.8235 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -110.955581      0.000000      0.000000      0.000000
   -109.191949      0.000000      0.000000      0.000000
   -107.428318      0.000000      0.000000      0.000000
   -105.664686      0.000000      0.000000      0.000000
   -103.901054      0.707724      0.000000      0.707724
   -102.137423      0.000000      0.000000      0.000000
   -100.373791      0.000000      0.000000      0.000000
    -98.610160      0.000000      0.000000      0.000000
    -96.846528      0.000000      0.000000      0.000000
    -95.082896      0.000000      0.000000      0.000000
    -93.319265      0.000000      0.000000      0.000000
    -91.555633      0.000000      0.000000      0.000000
    -89.792001      0.000000      0.000000      0.000000
    -88.028370      0.000000      0.000000      0.000000
    -86.264738      0.000000      0.000000      0.000000
    -84.501107      0.000000      0.000000      0.000000
    -82.737475      0.000000      0.000000      0.000000
    -80.973843      0.000000      0.000000      0.000000
    -79.210212      0.000000      0.000000      0.000000
    -77.446580      0.000000      0.000000      0.000000
    -75.682948      0.000000      0.000000      0.000000
    -73.919317      0.000000      0.000000      0.000000
    -72.155685      0.000000      0.000000      0.000000
    -70.392054      0.000000      0.000000      0.000000
    -68.628422      0.000000      0.000000      0.000000
    -66.864790      0.000000      0.000000      0.000000
    -65.101159      0.000000      0.000000      0.000000
    -63.337527      0.000000      0.000000      0.000000
    -61.573895      0.000000      0.000000      0.000000
    -59.810264      0.000000      0.000000      0.000000
    -58.046632      0.000000      0.000000      0.000000
    -56.283001      0.000000      0.000000      0.000000
    -54.519369      0.000000      0.000000      0.000000
    -52.755737      0.000000      0.000000      0.000000
    -50.992106      0.000000      0.000000      0.000000
    -49.228474      0.000000      0.000000      0.000000
    -47.464842      0.000000      1.800398      1.800398
    -45.701211      0.000000      0.000000      0.000000
    -43.937579      0.000000      0.000000      0.000000
    -42.173948      0.000000      0.000000      0.000000
    -40.410316      0.000000      0.000000      0.000000
    -38.646684      0.000000      0.000000      0.000000
    -36.883053      0.000000      0.000000      0.000000
    -35.119421      0.000000      0.000000      0.000000
    -33.355789      0.000000      0.000000      0.000000
    -31.592158      0.000000      0.000000      0.000000
    -29.828526      0.000000      0.000000      0.000000
    -28.064894      0.000000      0.000000      0.000000
    -26.301263      0.000000      0.000000      0.000000
    -24.537631      0.000000      0.000000      0.000000
    -22.774000      0.000000      0.000000      0.000000
    -21.010368      0.000000      0.000000      0.000000
    -19.246736      0.000000      0.000000      0.000000
    -17.483105      0.000000      0.000000      0.000000
    -15.719473      0.000000      0.000000      0.000000
    -13.955841      0.000000      0.000000      0.000000
    -12.192210      0.000000      0.000000      0.000000
    -10.428578      0.000000      0.000000      0.000000
     -8.664947      0.000420      0.000000      0.000420
     -6.901315      0.000000      0.109743      0.109743
     -5.137683      0.734579      0.092940      0.827519
     -3.374052      1.357463      1.292181      2.649644
     -1.610420      2.088833      3.037155      5.125988
      0.153212      1.979760      0.837279      2.817038
      1.916843      0.312659      1.493224      1.805882
      3.680475      0.135434      0.006055      0.141489
      5.444106      0.000001      0.089059      0.089060
      7.207738      0.000235      0.019455      0.019690
      8.971370      0.147878      0.149094      0.296973
     10.735001      0.514563      0.234927      0.749490
     12.498633      0.136316      0.023142      0.159457
     14.262265      0.044038      0.552300      0.596338
     16.025896      0.329813      0.311691      0.641504
     17.789528      0.283827      1.552200      1.836027
     19.553159      0.034257      0.015744      0.050002
     21.316791      0.301342      1.743839      2.045181
     23.080423      0.672108      0.215294      0.887402
     24.844054      0.028894      0.899335      0.928229
     26.607686      0.487334      0.659299      1.146633
     28.371318      0.000267      1.663146      1.663412
     30.134949      0.610149      0.000001      0.610150
     31.898581      0.018148      0.295640      0.313788
     33.662213      1.197164      0.004430      1.201594
     35.425844      0.000000      0.389909      0.389909
     37.189476      1.176327      0.022429      1.198756
     38.953107      0.783571      0.000297      0.783868
     40.716739      0.844716      0.000056      0.844772
