# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 94
# Emin, Emax in file for selected band(s):   -109.4471650    195.2145670
# Nbands, Nspin, Nk   =     94     2    46
# E_F                 =    -6.4182 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
   -109.747165      0.000000      0.000000      0.000000
   -108.213186      0.000000      0.000000      0.000000
   -106.679208      0.000000      0.000000      0.000000
   -105.145229      0.000000      0.000000      0.000000
   -103.611251      0.000000      0.000000      0.000000
   -102.077272      0.000000      0.000000      0.000000
   -100.543294      0.000000      0.000000      0.000000
    -99.009315      0.000000      0.000000      0.000000
    -97.475337      0.000000      0.000000      0.000000
    -95.941358      0.000000      0.000000      0.000000
    -94.407379      0.000000      0.000000      0.000000
    -92.873401      0.000000      0.000000      0.000000
    -91.339422      0.000000      0.000000      0.000000
    -89.805444      0.000000      0.000000      0.000000
    -88.271465      0.000000      0.000000      0.000000
    -86.737487      0.000000      0.000000      0.000000
    -85.203508      0.000000      0.000000      0.000000
    -83.669530      0.000000      0.000000      0.000000
    -82.135551      0.000000      0.000000      0.000000
    -80.601572      0.000000      0.000000      0.000000
    -79.067594      0.000000      0.000000      0.000000
    -77.533615      0.000000      0.000000      0.000000
    -75.999637      0.000000      0.000000      0.000000
    -74.465658      0.000000      0.000000      0.000000
    -72.931680      0.000000      0.000000      0.000000
    -71.397701      0.000000      0.000000      0.000000
    -69.863723      0.000000      0.000000      0.000000
    -68.329744      0.000000      0.000000      0.000000
    -66.795766      0.000000      0.000000      0.000000
    -65.261787      0.000000      0.000000      0.000000
    -63.727808      0.000000      0.000000      0.000000
    -62.193830      0.000000      0.000000      0.000000
    -60.659851      0.000000      0.000000      0.000000
    -59.125873      0.000000      0.000000      0.000000
    -57.591894      0.000000      0.000000      0.000000
    -56.057916      0.000000      0.000000      0.000000
    -54.523937      0.000000      0.000000      0.000000
    -52.989959      0.000000      0.000000      0.000000
    -51.455980      0.000000      0.000000      0.000000
    -49.922001      0.000000      0.000000      0.000000
    -48.388023      0.000000      0.000000      0.000000
    -46.854044      0.000000      0.000000      0.000000
    -45.320066      0.000000      0.000000      0.000000
    -43.786087      0.000000      0.000000      0.000000
    -42.252109      0.000000      0.000000      0.000000
    -40.718130      0.000000      0.000000      0.000000
    -39.184152      0.000000      0.000000      0.000000
    -37.650173      0.000000      0.000000      0.000000
    -36.116194      0.000000      0.000000      0.000000
    -34.582216      0.000000      0.000000      0.000000
    -33.048237      0.000000      0.000000      0.000000
    -31.514259      0.000000      0.000000      0.000000
    -29.980280      0.000000      0.000000      0.000000
    -28.446302      0.000000      0.000000      0.000000
    -26.912323      0.000000      0.000000      0.000000
    -25.378345      0.000000      0.000000      0.000000
    -23.844366      0.000000      0.000000      0.000000
    -22.310387      0.000000      0.000000      0.000000
    -20.776409      0.000000      0.000000      0.000000
    -19.242430      0.000000      0.000000      0.000000
    -17.708452      0.000000      0.000000      0.000000
    -16.174473      0.000000      0.000000      0.000000
    -14.640495      0.000052      0.000052      0.000105
    -13.106516      0.000000      0.000000      0.000000
    -11.572538      0.000000      0.000000      0.000000
    -10.038559      0.058170      0.058170      0.116340
     -8.504581      0.350524      0.350524      0.701048
     -6.970602      0.007285      0.007285      0.014569
     -5.436623      0.805167      0.805167      1.610335
     -3.902645      0.121421      0.121421      0.242841
     -2.368666      3.287467      3.287467      6.574933
     -0.834688      2.164566      2.164566      4.329132
      0.699291      0.000000      0.000000      0.000000
      2.233269      0.000007      0.000007      0.000013
      3.767248      2.452697      2.452697      4.905394
      5.301226      0.228258      0.228258      0.456516
      6.835205      0.320706      0.320706      0.641412
      8.369184      0.000572      0.000572      0.001145
      9.903162      0.019762      0.019762      0.039524
     11.437141      1.428253      1.428253      2.856506
     12.971119      0.653502      0.653502      1.307005
     14.505098      0.011248      0.011248      0.022496
     16.039076      1.440621      1.440621      2.881242
     17.573055      0.884606      0.884606      1.769212
     19.107033      0.094081      0.094081      0.188161
     20.641012      0.544031      0.544031      1.088062
     22.174991      0.937565      0.937565      1.875130
     23.708969      0.408972      0.408972      0.817944
     25.242948      1.182709      1.182709      2.365417
     26.776926      0.685620      0.685620      1.371240
     28.310905      0.000517      0.000517      0.001034
     29.844883      0.350113      0.350113      0.700226
     31.378862      1.289389      1.289389      2.578778
     32.912840      0.909017      0.909017      1.818034
     34.446819      0.027346      0.027346      0.054692
     35.980798      0.001646      0.001646      0.003291
     37.514776      0.219335      0.219335      0.438670
     39.048755      0.429751      0.429751      0.859502
     40.582733      0.498875      0.498875      0.997751
     42.116712      0.580017      0.580017      1.160035
     43.650690      0.006397      0.006397      0.012795
     45.184669      1.453236      1.453236      2.906472
     46.718647      0.611607      0.611607      1.223213
     48.252626      1.220897      1.220897      2.441793
     49.786604      0.000085      0.000085      0.000170
     51.320583      1.197601      1.197601      2.395202
     52.854562      0.027984      0.027984      0.055968
     54.388540      0.000000      0.000000      0.000000
     55.922519      0.526440      0.526440      1.052881
     57.456497      0.921423      0.921423      1.842846
     58.990476      0.000000      0.000000      0.000000
     60.524454      0.578984      0.578984      1.157967
     62.058433      0.000028      0.000028      0.000055
     63.592411      0.308934      0.308934      0.617869
     65.126390      1.310917      1.310917      2.621835
     66.660369      0.499737      0.499737      0.999474
     68.194347      0.003237      0.003237      0.006474
     69.728326      1.187276      1.187276      2.374553
     71.262304      0.876331      0.876331      1.752661
     72.796283      0.458911      0.458911      0.917822
     74.330261      1.316154      1.316154      2.632308
     75.864240      0.950497      0.950497      1.900995
     77.398218      0.434466      0.434466      0.868931
     78.932197      0.165624      0.165624      0.331248
     80.466176      0.494373      0.494373      0.988746
     82.000154      0.571236      0.571236      1.142472
     83.534133      1.216539      1.216539      2.433077
     85.068111      1.827952      1.827952      3.655905
     86.602090      0.641615      0.641615      1.283230
     88.136068      0.887528      0.887528      1.775056
     89.670047      0.254661      0.254661      0.509322
     91.204025      0.023055      0.023055      0.046110
     92.738004      0.410048      0.410048      0.820096
     94.271983      0.201427      0.201427      0.402853
     95.805961      0.410362      0.410362      0.820723
     97.339940      0.285539      0.285539      0.571078
     98.873918      0.505266      0.505266      1.010533
    100.407897      0.078768      0.078768      0.157535
    101.941875      0.000031      0.000031      0.000062
    103.475854      0.312942      0.312942      0.625885
    105.009832      0.416815      0.416815      0.833630
    106.543811      0.033879      0.033879      0.067757
    108.077789      0.291914      0.291914      0.583828
    109.611768      0.000000      0.000000      0.000000
    111.145747      0.168712      0.168712      0.337424
    112.679725      0.976391      0.976391      1.952782
    114.213704      0.519383      0.519383      1.038767
    115.747682      0.000369      0.000369      0.000737
