# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a spin-polarized calculation
# Eigenvalues read from hea.EIG
# Kpoint weights read from hea.KP
# Using smearing parameter:   0.0500
# Using 200 points in the energy range
# Selected bands: 1 to: 94
# Emin, Emax in file for selected band(s):    -86.7799995    180.1661190
# Nbands, Nspin, Nk   =     94     2    41
# E_F                 =    -6.9224 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)        N(down)         Ntot
    -87.079999      0.000000      0.000000      0.000000
    -85.735547      0.000000      0.000000      0.000000
    -84.391094      0.000000      0.000000      0.000000
    -83.046641      0.000000      0.000000      0.000000
    -81.702188      0.000000      0.000000      0.000000
    -80.357735      0.000000      0.000000      0.000000
    -79.013282      0.000000      0.000000      0.000000
    -77.668830      0.000000      0.000000      0.000000
    -76.324377      0.000000      0.000000      0.000000
    -74.979924      0.000000      0.000000      0.000000
    -73.635471      0.000000      0.000000      0.000000
    -72.291018      0.000000      0.000000      0.000000
    -70.946565      0.000000      0.000000      0.000000
    -69.602112      0.000000      0.000000      0.000000
    -68.257660      0.000000      0.000000      0.000000
    -66.913207      0.000000      0.000000      0.000000
    -65.568754      0.000000      0.000000      0.000000
    -64.224301      0.000000      0.000000      0.000000
    -62.879848      0.000000      0.000000      0.000000
    -61.535395      0.000000      0.000000      0.000000
    -60.190942      0.000000      0.000000      0.000000
    -58.846490      0.000000      0.000000      0.000000
    -57.502037      0.000000      0.000000      0.000000
    -56.157584      0.000000      0.000000      0.000000
    -54.813131      0.000000      0.000000      0.000000
    -53.468678      0.000000      0.000000      0.000000
    -52.124225      0.000000      0.000000      0.000000
    -50.779772      0.000000      0.000000      0.000000
    -49.435320      0.000000      0.000000      0.000000
    -48.090867      0.000000      0.000000      0.000000
    -46.746414     18.266619     18.268673     36.535292
    -45.401961      0.000000      0.000000      0.000000
    -44.057508      0.000000      0.000000      0.000000
    -42.713055      0.000000      0.000000      0.000000
    -41.368602      0.000000      0.000000      0.000000
    -40.024150      0.000000      0.000000      0.000000
    -38.679697      0.000000      0.000000      0.000000
    -37.335244      0.000000      0.000000      0.000000
    -35.990791      0.000000      0.000000      0.000000
